,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
107,T107,T107,Sergio Garcia,61,4.71,198,42
108,T107,T107,Justin Hicks,103,4.71,650,138
109,T107,T107,Troy Matteson,62,4.71,264,56
110,T107,T107,John Merrick,87,4.71,466,99
111,T107,T107,John Rollins,84,4.71,419,89
112,T107,T107,Camilo Villegas,95,4.71,560,119
113,T107,T107,Mark Wilson,69,4.71,245,52
114,115,115,Richard Lee,80,4.72,349,74
115,T116,T116,Ángel Cabrera,69,4.73,279,59
116,T116,T116,Jason Dufner,57,4.73,246,52
117,T116,T116,Derek Ernst,80,4.73,397,84
118,T116,T116,Brian Gay,81,4.73,421,89
119,T116,T116,Morgan Hoffmann,103,4.73,312,66
120,T116,T116,Zach Johnson,97,4.73,303,64
121,T122,T122,Jonas Blixt,64,4.74,370,78
122,T122,T122,Jason Bohn,81,4.74,360,76
123,T122,T122,Roberto Castro,76,4.74,370,78
124,T122,T122,Tim Clark,75,4.74,346,73
125,T122,T122,Ernie Els,85,4.74,412,87
126,T122,T122,Martin Kaymer,65,4.74,251,53
127,T122,T122,Jerry Kelly,80,4.74,441,93
128,T122,T122,Spencer Levin,59,4.74,294,62
129,T122,T122,Ryan Palmer,85,4.74,322,68
130,T122,T122,Rory Sabbatini,82,4.74,403,85
131,T122,T122,Webb Simpson,87,4.74,351,74
132,T122,T122,Josh Teater,90,4.74,398,84
133,T122,T122,Bo Van Pelt,83,4.74,427,90
134,T122,T122,Johnson Wagner,69,4.74,237,50
135,136,136,Graham DeLaet,80,4.75,347,73
136,T137,T137,Ricky Barnes,92,4.76,424,89
137,T137,T137,Brian Harman,111,4.76,528,111
138,T137,T137,Bronson La'Cassie,51,4.76,262,55
139,T137,T137,Jeff Maggert,54,4.76,200,42
140,T137,T137,Ben Martin,80,4.76,324,68
141,T137,T137,Jordan Spieth,102,4.76,195,41
142,T137,T137,Kevin Streelman,79,4.76,338,71
143,T137,T137,Nick Watney,80,4.76,405,85
144,T145,T145,Charlie Beljan,76,4.77,229,48
145,T145,T145,Ben Curtis,77,4.77,339,71
146,T145,T145,Billy Hurley III,86,4.77,334,70
147,T145,T145,Freddie Jacobson,91,4.77,434,91
148,T145,T145,Shawn Stefani,60,4.77,348,73
149,T150,T150,D.A. Points,75,4.78,440,92
150,T150,T150,Kyle Stanley,87,4.78,454,95
151,T150,T150,Boo Weekley,73,4.78,464,97
152,T153,T153,Retief Goosen,94,4.79,431,90
153,T153,T153,Davis Love III,74,4.79,374,78
154,T153,T153,William McGirt,96,4.79,402,84
155,T153,T153,John Peterson,62,4.79,254,53
156,T153,T153,Wes Roach,67,4.79,335,70
157,T153,T153,David Toms,64,4.79,201,42
158,T159,T159,Gonzalo Fernandez-Castaño,83,4.8,422,88
159,T159,T159,John Huh,87,4.8,509,106
160,T161,T161,Robert Garrigus,80,4.81,370,77
161,T161,T161,Mike Weir,69,4.81,231,48
162,T163,T163,David Lingmerth,80,4.82,419,87
163,T163,T163,Chris Stroud,88,4.82,429,89
164,T163,T163,Brian Stuard,91,4.82,366,76
165,T166,T166,Robert Allenby,83,4.83,406,84
166,T166,T166,Greg Chalmers,85,4.83,319,66
167,T166,T166,D.H. Lee,54,4.83,285,59
168,T166,T166,Nicholas Thompson,85,4.83,338,70
169,T170,T170,J.B. Holmes,86,4.84,295,61
170,T170,T170,Jim Renner,61,4.84,242,50
171,T172,T172,Scott Brown,100,4.86,603,124
172,T172,T172,Erik Compton,88,4.86,335,69
173,174,174,Louis Oosthuizen,50,4.87,268,55
174,T175,T175,James Hahn,82,4.88,239,49
175,T175,T175,Robert Streb,75,4.88,254,52
176,177,177,Ben Crane,81,4.89,313,64
