,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
113,114,114,Martin Laird,71.2,356,5
114,T115,T115,Luke Donald,71.25,285,4
115,T115,T115,Ken Duke,71.25,285,4
116,T115,T115,Phil Mickelson,71.25,285,4
117,T115,T115,Ryan Moore,71.25,285,4
118,T119,T119,Tim Clark,71.29,499,7
119,T119,T119,Andrew Svoboda,71.29,499,7
120,T121,T121,Zach Johnson,71.3,713,10
121,T121,T121,Webb Simpson,71.3,713,10
122,T123,T123,Ricky Barnes,71.33,214,3
123,T123,T123,Chesson Hadley,71.33,428,6
124,T123,T123,Wes Roach,71.33,214,3
125,126,126,Tyrone Van Aswegen,71.4,357,5
126,127,127,Mike Weir,71.44,643,9
127,128,128,David Lingmerth,71.45,786,11
128,T129,T129,Charlie Beljan,71.5,429,6
129,T129,T129,K.J. Choi,71.5,429,6
130,T129,T129,Derek Ernst,71.5,429,6
131,T129,T129,Hunter Mahan,71.5,143,2
132,T129,T129,Geoff Ogilvy,71.5,143,2
133,T129,T129,Mark Wilson,71.5,286,4
134,135,135,Sean O'Hair,71.56,644,9
135,T136,T136,Brice Garnett,71.6,358,5
136,T136,T136,Richard Lee,71.6,358,5
137,138,138,Brian Gay,71.7,717,10
138,T139,T139,Tommy Gainey,71.71,502,7
139,T139,T139,Josh Teater,71.71,502,7
140,T141,T141,Brian Davis,71.75,287,4
141,T141,T141,Kevin Tway,71.75,574,8
142,143,143,Davis Love III,71.88,575,8
143,T144,T144,Greg Chalmers,72.0,432,6
144,T144,T144,Matt Every,72.0,288,4
145,T144,T144,Trevor Immelman,72.0,504,7
146,T144,T144,Jeff Maggert,72.0,432,6
147,T144,T144,Troy Merritt,72.0,288,4
148,T149,T149,Ernie Els,72.14,505,7
149,T149,T149,John Merrick,72.14,505,7
150,T151,T151,Bud Cauley,72.25,289,4
151,T151,T151,Carl Pettersson,72.25,289,4
152,153,153,James Driscoll,72.29,506,7
153,T154,T154,Aaron Baddeley,72.4,362,5
154,T154,T154,Jason Dufner,72.4,362,5
155,T154,T154,Brad Fritsch,72.4,362,5
156,T154,T154,Andres Romero,72.4,362,5
157,158,158,Jim Herman,72.43,507,7
158,T159,T159,Ángel Cabrera,72.5,435,6
159,T159,T159,Kevin Na,72.5,290,4
160,161,161,Retief Goosen,72.6,363,5
161,162,162,Charlie Wi,72.67,654,9
162,163,163,Heath Slocum,72.75,291,4
163,T164,T164,Sangmoon Bae,73.0,292,4
164,T164,T164,Louis Oosthuizen,73.0,73,1
165,T166,T166,Bryce Molder,73.25,586,8
166,T166,T166,Jim Renner,73.25,586,8
167,T168,T168,Seung-Yul Noh,73.4,367,5
168,T168,T168,Lee Westwood,73.4,367,5
169,170,170,Troy Matteson,73.6,368,5
170,171,171,Scott Brown,73.75,295,4
171,172,172,Jason Bohn,73.86,517,7
172,173,173,Woody Austin,74.0,370,5
173,174,174,Will MacKenzie,74.25,297,4
174,175,175,Scott Stallings,74.33,223,3
175,176,176,Lucas Glover,75.67,227,3
176,177,177,D.H. Lee,78.0,78,1
