,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
89,T83,T83,Vijay Singh,83,4.05,1425,352
90,T83,T83,Josh Teater,90,4.05,1303,322
91,T92,T92,Steven Bowditch,93,4.06,1461,360
92,T92,T92,Jonathan Byrd,76,4.06,856,211
93,T92,T92,Chad Campbell,57,4.06,471,116
94,T92,T92,Luke Donald,57,4.06,933,230
95,T92,T92,Chesson Hadley,84,4.06,1095,270
96,T92,T92,Russell Henley,92,4.06,1540,379
97,T92,T92,Martin Laird,66,4.06,1136,280
98,T92,T92,Jeff Maggert,54,4.06,565,139
99,T92,T92,Graeme McDowell,66,4.06,760,187
100,T92,T92,Michael Putnam,106,4.06,1254,309
101,T92,T92,Heath Slocum,71,4.06,1238,305
102,T92,T92,Jordan Spieth,102,4.06,629,155
103,T92,T92,Jhonattan Vegas,77,4.06,1073,264
104,T92,T92,Johnson Wagner,69,4.06,763,188
105,T106,T106,Charlie Beljan,76,4.07,708,174
106,T106,T106,Ángel Cabrera,69,4.07,899,221
107,T106,T106,Ken Duke,80,4.07,1488,366
108,T106,T106,Matt Every,85,4.07,1397,343
109,T106,T106,Brice Garnett,92,4.07,1319,324
110,T106,T106,Lucas Glover,68,4.07,806,198
111,T106,T106,James Hahn,82,4.07,819,201
112,T106,T106,Justin Hicks,103,4.07,1870,460
113,T106,T106,Trevor Immelman,84,4.07,1476,363
114,T106,T106,Richard Lee,80,4.07,949,233
115,T106,T106,David Lingmerth,80,4.07,1116,274
116,T106,T106,Davis Love III,74,4.07,1100,270
117,T106,T106,John Merrick,87,4.07,1318,324
118,T106,T106,"Ted Potter, Jr.",68,4.07,996,245
119,T106,T106,Charl Schwartzel,64,4.07,797,196
120,T106,T106,Chris Stroud,88,4.07,1176,289
121,T106,T106,Hudson Swafford,75,4.07,1033,254
122,T106,T106,Nick Watney,80,4.07,1136,279
123,T124,T124,Aaron Baddeley,74,4.08,1012,248
124,T124,T124,Brian Davis,93,4.08,1553,381
125,T124,T124,Brendon de Jonge,109,4.08,1861,456
126,T124,T124,James Driscoll,71,4.08,1033,253
127,T124,T124,John Huh,87,4.08,1564,383
128,T124,T124,Matt Jones,83,4.08,1282,314
129,T124,T124,Bronson La'Cassie,51,4.08,746,183
130,T124,T124,Marc Leishman,81,4.08,1272,312
131,T124,T124,Sean O'Hair,77,4.08,1233,302
132,T124,T124,Pat Perez,84,4.08,1032,253
133,T124,T124,Ian Poulter,57,4.08,877,215
134,T124,T124,Rory Sabbatini,82,4.08,1127,276
135,T124,T124,Kevin Stadler,90,4.08,1676,411
136,T124,T124,Lee Westwood,57,4.08,787,193
137,T138,T138,Woody Austin,63,4.09,981,240
138,T138,T138,Jason Bohn,81,4.09,998,244
139,T138,T138,Morgan Hoffmann,103,4.09,1096,268
140,T138,T138,Zach Johnson,97,4.09,1055,258
141,T138,T138,Wes Roach,67,4.09,1083,265
142,T143,T143,Tim Clark,75,4.1,1186,289
143,T143,T143,Chad Collins,78,4.1,927,226
144,T143,T143,Derek Ernst,80,4.1,1222,298
145,T143,T143,Ryo Ishikawa,75,4.1,652,159
146,T143,T143,Spencer Levin,59,4.1,885,216
147,T143,T143,John Rollins,84,4.1,1290,315
148,T143,T143,Shawn Stefani,60,4.1,1136,277
149,T143,T143,Nicholas Thompson,85,4.1,963,235
150,T143,T143,Boo Weekley,73,4.1,1385,338
151,T152,T152,Jason Day,54,4.11,308,75
152,T152,T152,Justin Leonard,75,4.11,982,239
153,T152,T152,Tyrone Van Aswegen,79,4.11,1134,276
154,T152,T152,Mark Wilson,69,4.11,875,213
155,T156,T156,Jamie Lovemark,64,4.12,675,164
156,T156,T156,John Peterson,62,4.12,815,198
157,T156,T156,D.A. Points,75,4.12,1128,274
158,T156,T156,Mike Weir,69,4.12,667,162
159,T160,T160,Briny Baird,50,4.13,839,203
160,T160,T160,Roberto Castro,76,4.13,1118,271
161,T160,T160,Gonzalo Fernandez-Castaño,83,4.13,1312,318
162,T160,T160,Tommy Gainey,73,4.13,788,191
163,T160,T160,Troy Matteson,62,4.13,809,196
164,T160,T160,Troy Merritt,62,4.13,891,216
165,T160,T160,Geoff Ogilvy,84,4.13,1414,342
166,T167,T167,Jim Herman,62,4.14,836,202
167,T167,T167,Freddie Jacobson,91,4.14,1295,313
168,T167,T167,Martin Kaymer,65,4.14,766,185
169,T167,T167,Scott Stallings,77,4.14,1200,290
170,T167,T167,Kyle Stanley,87,4.14,1347,325
171,T167,T167,Willy Wilcox,51,4.14,633,153
172,T167,T167,Y.E. Yang,79,4.14,1180,285
173,174,174,Jim Renner,61,4.16,723,174
174,175,175,Jason Dufner,57,4.17,654,157
175,176,176,Kevin Tway,64,4.18,853,204
176,177,177,D.H. Lee,54,4.2,920,219
