,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
33,T23,T23,Adam Scott,68,8,204,
34,T23,T23,Brendan Steele,89,8,281,1.0
35,T23,T23,Cameron Tringale,111,8,353,4.0
36,T37,T37,Sangmoon Bae,76,7,247,
37,T37,T37,Erik Compton,88,7,276,2.0
38,T37,T37,Robert Garrigus,80,7,255,1.0
39,T37,T37,Luke Guthrie,85,7,257,1.0
40,T37,T37,Morgan Hoffmann,103,7,297,1.0
41,T37,T37,Chris Kirk,105,7,320,
42,T37,T37,Brooks Koepka,56,7,168,
43,T37,T37,Hideki Matsuyama,82,7,248,
44,T37,T37,George McNeill,79,7,241,
45,T37,T37,Geoff Ogilvy,84,7,248,1.0
46,T37,T37,Rory Sabbatini,82,7,252,
47,T37,T37,John Senden,99,7,298,2.0
48,T37,T37,Scott Stallings,77,7,246,
49,T37,T37,Shawn Stefani,60,7,180,1.0
50,T37,T37,Gary Woodland,93,7,302,2.0
51,T52,T52,Ricky Barnes,92,6,261,
52,T52,T52,Paul Casey,56,6,170,
53,T52,T52,Roberto Castro,76,6,240,3.0
54,T52,T52,Kevin Chappell,100,6,310,1.0
55,T52,T52,K.J. Choi,80,6,259,
56,T52,T52,Brendon de Jonge,109,6,333,1.0
57,T52,T52,Graham DeLaet,80,6,246,1.0
58,T52,T52,James Driscoll,71,6,222,3.0
59,T52,T52,Matt Every,85,6,259,1.0
60,T52,T52,Martin Flores,85,6,277,2.0
61,T52,T52,Ryo Ishikawa,75,6,248,1.0
62,T52,T52,Jason Kokrak,65,6,211,2.0
63,T52,T52,Davis Love III,74,6,224,
64,T52,T52,Ben Martin,80,6,261,4.0
65,T52,T52,Jeff Overton,80,6,228,2.0
66,T52,T52,Charl Schwartzel,64,6,188,
67,T52,T52,Webb Simpson,87,6,250,1.0
68,T52,T52,Brandt Snedeker,89,6,278,1.0
69,T52,T52,Robert Streb,75,6,214,2.0
70,T52,T52,Hudson Swafford,75,6,210,
71,T52,T52,Brendon Todd,108,6,324,1.0
72,T52,T52,Johnson Wagner,69,6,192,1.0
73,T74,T74,Jason Bohn,81,5,250,2.0
74,T74,T74,Scott Brown,100,5,319,2.0
75,T74,T74,Jason Dufner,57,5,174,1.0
76,T74,T74,Derek Ernst,80,5,239,2.0
77,T74,T74,Brice Garnett,92,5,262,1.0
78,T74,T74,Lucas Glover,68,5,221,
79,T74,T74,Jim Herman,62,5,183,1.0
80,T74,T74,Martin Kaymer,65,5,196,1.0
81,T74,T74,Matt Kuchar,91,5,262,
82,T74,T74,William McGirt,96,5,282,
83,T74,T74,Pat Perez,84,5,275,1.0
84,T74,T74,Kevin Streelman,79,5,256,1.0
85,T74,T74,Camilo Villegas,95,5,290,
86,T74,T74,Charlie Wi,72,5,210,1.0
87,T74,T74,Willy Wilcox,51,5,145,1.0
88,T74,T74,Tim Wilkinson,86,5,240,2.0
89,T90,T90,Ernie Els,85,4,254,
90,T90,T90,Jim Furyk,84,4,252,2.0
91,T90,T90,Tommy Gainey,73,4,205,
92,T90,T90,Russell Henley,92,4,284,1.0
93,T90,T90,J.J. Henry,91,4,260,1.0
94,T90,T90,John Huh,87,4,256,
95,T90,T90,Billy Hurley III,86,4,249,3.0
96,T90,T90,Freddie Jacobson,91,4,285,
97,T90,T90,Zach Johnson,97,4,286,
98,T90,T90,David Lingmerth,80,4,238,2.0
99,T90,T90,Andrew Loupe,65,4,187,1.0
100,T90,T90,Graeme McDowell,66,4,188,1.0
101,T90,T90,Phil Mickelson,71,4,237,
102,T90,T90,Bryce Molder,77,4,234,2.0
103,T90,T90,Sean O'Hair,77,4,235,2.0
104,T90,T90,Ian Poulter,57,4,184,
105,T90,T90,Jhonattan Vegas,77,4,228,
106,T90,T90,Jimmy Walker,98,4,302,
107,T90,T90,Nick Watney,80,4,238,
108,T90,T90,Mark Wilson,69,4,189,1.0
109,T90,T90,Y.E. Yang,79,4,243,
110,T111,T111,Keegan Bradley,89,3,284,
111,T111,T111,Jonathan Byrd,76,3,222,1.0
112,T111,T111,Ángel Cabrera,69,3,203,
113,T111,T111,Chad Campbell,57,3,152,
114,T111,T111,Ken Duke,80,3,234,
115,T111,T111,Rickie Fowler,91,3,274,
116,T111,T111,Chesson Hadley,84,3,262,2.0
117,T111,T111,Justin Hicks,103,3,310,1.0
118,T111,T111,Charley Hoffman,93,3,306,
119,T111,T111,Jerry Kelly,80,3,242,
120,T111,T111,Scott Langley,95,3,284,
121,T111,T111,Richard Lee,80,3,257,1.0
122,T111,T111,Jamie Lovemark,64,3,181,
123,T111,T111,Troy Merritt,62,3,177,1.0
124,T111,T111,Jim Renner,61,3,177,1.0
125,T111,T111,Wes Roach,67,3,193,
126,T111,T111,Jordan Spieth,102,3,314,
127,T111,T111,Kyle Stanley,87,3,256,1.0
128,T111,T111,Brian Stuard,91,3,265,
129,T111,T111,Andrew Svoboda,77,3,234,
130,T111,T111,Michael Thompson,74,3,248,
131,T111,T111,Tyrone Van Aswegen,79,3,234,
132,T133,T133,Robert Allenby,83,2,239,
133,T133,T133,Stuart Appleby,92,2,273,1.0
134,T133,T133,Aaron Baddeley,74,2,225,
135,T133,T133,Briny Baird,50,2,157,
136,T133,T133,Bud Cauley,56,2,169,1.0
137,T133,T133,Tim Clark,75,2,206,
138,T133,T133,Ben Crane,81,2,241,
139,T133,T133,Ben Curtis,77,2,225,
140,T133,T133,Luke Donald,57,2,186,1.0
141,T133,T133,Gonzalo Fernandez-Castaño,83,2,248,1.0
142,T133,T133,Sergio Garcia,61,2,176,
143,T133,T133,Brian Gay,81,2,247,
144,T133,T133,Retief Goosen,94,2,273,1.0
145,T133,T133,Bronson La'Cassie,51,2,151,
146,T133,T133,D.H. Lee,54,2,156,
147,T133,T133,Danny Lee,84,2,241,
148,T133,T133,Hunter Mahan,88,2,270,
149,T133,T133,Louis Oosthuizen,50,2,144,
150,T133,T133,John Peterson,62,2,183,
151,T133,T133,"Ted Potter, Jr.",68,2,207,1.0
152,T133,T133,Vijay Singh,83,2,248,
153,T133,T133,Heath Slocum,71,2,191,
154,T133,T133,Henrik Stenson,56,2,176,
155,T133,T133,Chris Stroud,88,2,271,
156,T133,T133,Josh Teater,90,2,272,
157,T133,T133,David Toms,64,2,182,
158,T133,T133,Kevin Tway,64,2,179,1.0
159,T133,T133,Boo Weekley,73,2,217,
160,T133,T133,Mike Weir,69,2,203,
161,T133,T133,Lee Westwood,57,2,186,
162,T163,T163,Woody Austin,63,1,182,
163,T163,T163,Jonas Blixt,64,1,211,
164,T163,T163,Greg Chalmers,85,1,249,1.0
165,T163,T163,Chad Collins,78,1,229,
166,T163,T163,Jason Day,54,1,148,
167,T163,T163,Brad Fritsch,50,1,144,
168,T163,T163,David Hearn,97,1,309,
169,T163,T163,J.B. Holmes,86,1,278,
170,T163,T163,Kevin Kisner,85,1,262,
171,T163,T163,Justin Leonard,75,1,229,
172,T163,T163,Spencer Levin,59,1,176,1.0
173,T163,T163,Jeff Maggert,54,1,162,
174,T163,T163,D.A. Points,75,1,236,
175,T163,T163,John Rollins,84,1,243,
