,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
159,T155,T155,Lee Westwood,57,3.16,303,96
160,T155,T155,Mark Wilson,69,3.16,373,118
161,T162,T162,Aaron Baddeley,74,3.17,485,153
162,T162,T162,Lucas Glover,68,3.17,412,130
163,T162,T162,Hunter Mahan,88,3.17,570,180
164,T162,T162,Geoff Ogilvy,84,3.17,475,150
165,T162,T162,Scott Stallings,77,3.17,438,138
166,T167,T167,Patrick Reed,92,3.18,559,176
167,T167,T167,Kevin Tway,64,3.18,372,117
168,T169,T169,Woody Austin,63,3.19,335,105
169,T169,T169,Bronson La'Cassie,51,3.19,284,89
170,T169,T169,Andrew Loupe,65,3.19,396,124
171,T169,T169,John Merrick,87,3.19,418,131
172,173,173,Robert Streb,75,3.2,489,153
173,174,174,Russell Henley,92,3.21,513,160
174,T175,T175,John Rollins,84,3.22,454,141
175,T175,T175,Kevin Streelman,79,3.22,550,171
176,177,177,Sangmoon Bae,76,3.23,471,146
