,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
120,T119,T119,Nicholas Thompson,35.58,427,12
121,122,122,Steven Bowditch,35.61,641,18
122,123,123,David Lingmerth,35.62,463,13
123,124,124,Ernie Els,35.65,606,17
124,T125,T125,Sangmoon Bae,35.67,535,15
125,T125,T125,Lucas Glover,35.67,321,9
126,T127,T127,Hunter Mahan,35.68,678,19
127,T127,T127,Patrick Reed,35.68,678,19
128,129,129,Justin Leonard,35.69,571,16
129,130,130,Jason Kokrak,35.71,500,14
130,T131,T131,Chad Collins,35.73,393,11
131,T131,T131,Wes Roach,35.73,393,11
132,T133,T133,Charlie Beljan,35.75,429,12
133,T133,T133,Martin Laird,35.75,429,12
134,T135,T135,Kevin Kisner,35.76,608,17
135,T135,T135,Bo Van Pelt,35.76,608,17
136,137,137,Pat Perez,35.78,644,18
137,138,138,Charl Schwartzel,35.79,501,14
138,T139,T139,Andrew Svoboda,35.8,537,15
139,T139,T139,Mike Weir,35.8,358,10
140,141,141,John Huh,35.81,573,16
141,T142,T142,Paul Casey,35.83,430,12
142,T142,T142,Charlie Wi,35.83,430,12
143,T144,T144,Gonzalo Fernandez-Castaño,35.88,610,17
144,T144,T144,D.H. Lee,35.88,287,8
145,146,146,K.J. Choi,35.89,646,18
146,147,147,D.A. Points,35.92,431,12
147,T148,T148,Ben Curtis,35.93,503,14
148,T148,T148,James Hahn,35.93,539,15
149,T150,T150,Greg Chalmers,35.94,611,17
150,T150,T150,Matt Jones,35.94,611,17
151,T152,T152,Harris English,35.95,683,19
152,T152,T152,Brandt Snedeker,35.95,719,20
153,T154,T154,Erik Compton,36.0,612,17
154,T154,T154,Jim Renner,36.0,216,6
155,T154,T154,Chris Stroud,36.0,720,20
156,T157,T157,Michael Putnam,36.05,793,22
157,T157,T157,Camilo Villegas,36.05,721,20
158,159,159,Davis Love III,36.06,577,16
159,160,160,Trevor Immelman,36.07,505,14
160,161,161,Y.E. Yang,36.08,469,13
161,T162,T162,Martin Flores,36.11,650,18
162,T162,T162,J.J. Henry,36.11,650,18
163,164,164,Geoff Ogilvy,36.12,614,17
164,165,165,Stewart Cink,36.14,759,21
165,166,166,Roberto Castro,36.27,399,11
166,167,167,Russell Henley,36.29,617,17
167,168,168,Mark Wilson,36.3,363,10
168,169,169,John Merrick,36.32,690,19
169,170,170,Woody Austin,36.33,327,9
170,171,171,Jeff Maggert,36.4,364,10
171,172,172,Bronson La'Cassie,36.43,255,7
172,173,173,Jamie Lovemark,36.46,474,13
173,174,174,Boo Weekley,36.47,547,15
174,T175,T175,Jonas Blixt,36.58,439,12
175,T175,T175,Derek Ernst,36.58,439,12
176,177,177,Kyle Stanley,36.6,549,15
