,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
97,98,98,Martin Flores,95,64.0,192,300,-0.09
98,99,99,Andrew Svoboda,80,63.96,181,283,-0.18
99,100,100,Hunter Mahan,88,63.95,149,233,-0.17
100,101,101,Ryan Palmer,80,63.89,138,216,-0.15
101,T102,T102,Aaron Baddeley,76,63.71,165,259,-0.16
102,T102,T102,Danny Lee,120,63.71,237,372,-0.2
103,104,104,Jason Bohn,95,63.7,193,303,-0.27
104,105,105,Padraig Harrington,60,63.58,110,173,-0.15
105,106,106,Seung-Yul Noh,65,63.45,125,197,-0.18
106,107,107,Derek Ernst,75,63.36,147,232,-0.1
107,108,108,Graham DeLaet,65,63.27,143,226,-0.17
108,109,109,Ken Duke,93,63.25,179,283,-0.14
109,110,110,Cameron Percy,72,63.24,129,204,-0.21
110,111,111,Brian Davis,86,63.14,161,255,-0.16
111,112,112,Jhonattan Vegas,90,63.1,183,290,-0.11
112,113,113,Jason Kokrak,88,63.09,188,298,-0.17
113,114,114,Brandt Snedeker,98,63.08,176,279,-0.14
114,115,115,Patrick Reed,103,63.05,157,249,-0.24
115,116,116,Sean O'Hair,86,62.93,202,321,-0.21
116,117,117,John Huh,102,62.8,238,379,-0.2
117,118,118,Brendon Todd,96,62.78,167,266,-0.2
118,119,119,Ben Crane,62,62.77,118,188,-0.19
119,120,120,Scott Stallings,60,62.73,101,161,-0.13
120,121,121,Charlie Beljan,76,62.69,126,201,-0.22
121,122,122,Russell Henley,87,62.55,162,259,-0.23
122,T123,T123,Jamie Donaldson,50,62.5,80,128,-0.13
123,T123,T123,Max Homa,78,62.5,140,224,-0.16
124,125,125,Luke Guthrie,84,62.25,155,249,-0.18
125,126,126,Charley Hoffman,97,62.14,174,280,-0.2
126,127,127,Tim Wilkinson,73,62.11,141,227,-0.13
127,T128,T128,Ernie Els,57,62.07,90,145,-0.12
128,T128,T128,Kyle Reifers,96,62.07,180,290,-0.16
129,130,130,Gonzalo Fernandez-Castaño,81,62.06,157,253,-0.15
130,131,131,D.A. Points,72,62.0,155,250,-0.11
131,132,132,Carlos Ortiz,100,61.97,189,305,-0.15
132,133,133,Ángel Cabrera,53,61.94,96,155,-0.16
133,134,134,Billy Hurley III,83,61.89,164,265,-0.16
134,135,135,Martin Laird,77,61.87,185,299,-0.16
135,136,136,Lee Westwood,56,61.82,68,110,-0.18
136,137,137,David Lingmerth,90,61.81,157,254,-0.2
137,138,138,Chris Kirk,76,61.78,139,225,-0.18
138,139,139,Troy Merritt,91,61.72,187,303,-0.21
139,140,140,Scott Pinckney,88,61.65,172,279,-0.17
140,141,141,Roberto Castro,54,61.64,90,146,-0.16
141,142,142,Ricky Barnes,82,61.63,151,245,-0.21
142,143,143,Harris English,105,61.56,229,372,-0.19
143,144,144,Scott Brown,97,61.48,174,283,-0.17
144,145,145,Andres Gonzales,90,61.45,169,275,-0.12
145,146,146,Louis Oosthuizen,68,61.4,105,171,-0.18
146,147,147,Brian Stuard,97,61.28,201,328,-0.19
147,148,148,Steven Bowditch,103,61.25,177,289,-0.16
148,149,149,Matt Kuchar,97,61.24,158,258,-0.22
149,150,150,Jerry Kelly,79,61.18,156,255,-0.19
150,151,151,Sam Saunders,83,60.94,142,233,-0.2
151,152,152,Jonathan Randolph,72,60.78,141,232,-0.13
152,153,153,Bill Lunde,50,60.77,79,130,-0.13
153,154,154,Kevin Na,98,60.67,145,239,-0.16
154,T155,T155,Jimmy Walker,89,60.49,124,205,-0.15
155,T155,T155,Bubba Watson,71,60.49,98,162,-0.19
156,T157,T157,James Hahn,94,60.0,177,295,-0.23
157,T157,T157,Roger Sloan,56,60.0,90,150,-0.1
158,T157,T157,Jordan Spieth,91,60.0,141,235,-0.28
159,160,160,Jeff Overton,94,59.72,169,283,-0.14
160,161,161,Jonathan Byrd,69,59.7,120,201,-0.2
161,162,162,Phil Mickelson,70,59.68,111,186,-0.23
162,163,163,Dustin Johnson,75,59.43,104,175,-0.23
163,164,164,Andrew Putnam,68,59.28,131,221,-0.17
164,165,165,Oscar Fraustro,58,59.03,85,144,-0.09
165,166,166,Geoff Ogilvy,50,58.97,69,117,-0.09
166,167,167,Steve Wheatcroft,87,58.78,154,262,-0.13
167,168,168,Retief Goosen,81,58.73,148,252,-0.17
168,169,169,Jason Day,75,58.44,90,154,-0.21
169,T170,T170,Matt Jones,89,58.14,150,258,-0.15
170,T170,T170,Gary Woodland,81,58.14,125,215,-0.12
171,172,172,Justin Leonard,61,58.11,129,222,-0.19
172,173,173,Matt Every,73,58.06,108,186,-0.18
173,T174,T174,Robert Garrigus,70,57.95,113,195,-0.09
174,T174,T174,J.B. Holmes,89,57.95,113,195,-0.16
175,176,176,Greg Chalmers,58,57.94,73,126,-0.1
176,177,177,Morgan Hoffmann,85,57.85,151,261,-0.19
177,178,178,Andres Romero,69,57.69,120,208,-0.19
178,179,179,Heath Slocum,57,57.52,88,153,-0.14
179,180,180,Nick Taylor,91,57.3,161,281,-0.13
180,181,181,Sangmoon Bae,98,56.57,185,327,-0.17
181,182,182,Carl Pettersson,106,55.8,207,371,-0.22
182,183,183,Derek Fathauer,81,55.79,130,233,-0.22
183,184,184,Chesson Hadley,101,55.56,180,324,-0.21
