,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
103,T103,T103,Scott Langley,94,0.124
104,T105,T105,Max Homa,78,0.126
105,T105,T105,Jhonattan Vegas,90,0.126
106,107,107,David Lingmerth,90,0.127
107,T108,T108,Jason Gore,76,0.13
108,T108,T108,Brian Stuard,97,0.13
109,110,110,David Hearn,97,0.131
110,T111,T111,Scott Pinckney,88,0.134
111,T111,T111,Kyle Reifers,96,0.134
112,T113,T113,Aaron Baddeley,76,0.135
113,T113,T113,Rickie Fowler,76,0.135
114,115,115,John Peterson,84,0.136
115,T116,T116,Gonzalo Fernandez-Castaño,81,0.13699999999999998
116,T116,T116,Whee Kim,71,0.13699999999999998
117,T118,T118,Eric Axley,57,0.138
118,T118,T118,Scott Brown,97,0.138
119,120,120,Ben Crane,62,0.139
120,T121,T121,Ken Duke,93,0.141
121,T121,T121,Jonathan Randolph,72,0.141
122,T123,T123,Justin Rose,69,0.142
123,T123,T123,Sam Saunders,83,0.142
124,125,125,Cameron Tringale,96,0.14400000000000002
125,126,126,Ángel Cabrera,53,0.147
126,T127,T127,Charlie Beljan,76,0.149
127,T127,T127,Zac Blair,108,0.149
128,T127,T127,Jim Herman,88,0.149
129,T127,T127,Greg Owen,58,0.149
130,131,131,K.J. Choi,66,0.151
131,T132,T132,Robert Allenby,63,0.152
132,T132,T132,Chris Kirk,76,0.152
133,T132,T132,Steve Wheatcroft,87,0.152
134,135,135,William McGirt,103,0.153
135,136,136,Jimmy Walker,89,0.157
136,T137,T137,Russell Henley,87,0.158
137,T137,T137,Michael Putnam,87,0.158
138,T137,T137,Michael Thompson,83,0.158
139,140,140,Billy Hurley III,83,0.159
140,T141,T141,Andrew Putnam,68,0.16
141,T141,T141,Nick Watney,91,0.16
142,T143,T143,Jon Curran,83,0.163
143,T143,T143,Seung-Yul Noh,65,0.163
144,T145,T145,Graham DeLaet,65,0.16399999999999998
145,T145,T145,Geoff Ogilvy,50,0.16399999999999998
146,T147,T147,Kevin Chappell,86,0.165
147,T147,T147,Nicholas Thompson,90,0.165
148,149,149,John Merrick,78,0.166
149,150,150,Sangmoon Bae,98,0.168
150,151,151,J.J. Henry,94,0.16899999999999998
151,152,152,Sergio Garcia,59,0.171
152,153,153,Ian Poulter,68,0.172
153,154,154,Greg Chalmers,58,0.174
154,T155,T155,Zach Johnson,90,0.175
155,T155,T155,Byron Smith,59,0.175
156,157,157,Chesson Hadley,101,0.17800000000000002
157,158,158,Brian Davis,86,0.179
158,T159,T159,John Huh,102,0.184
159,T159,T159,Cameron Percy,72,0.184
160,161,161,Jim Renner,68,0.185
161,T162,T162,Roberto Castro,54,0.18600000000000003
162,T162,T162,Lucas Glover,79,0.18600000000000003
163,164,164,David Toms,62,0.188
164,T165,T165,Robert Garrigus,70,0.19
165,T165,T165,Colt Knost,90,0.19
166,T165,T165,Nick Taylor,91,0.19
167,T165,T165,Bo Van Pelt,81,0.19
168,169,169,Spencer Levin,99,0.193
169,170,170,Chris Stroud,84,0.196
170,171,171,Andrew Svoboda,80,0.198
171,172,172,Bill Lunde,50,0.2
172,173,173,Steven Alker,62,0.20199999999999999
173,174,174,Adam Scott,51,0.205
174,T175,T175,Matt Every,73,0.213
175,T175,T175,Mark Hubbard,79,0.213
176,177,177,John Senden,80,0.21899999999999997
177,178,178,Chez Reavie,56,0.22399999999999998
178,T179,T179,Fabián Gómez,83,0.226
179,T179,T179,Heath Slocum,57,0.226
180,181,181,Lee Westwood,56,0.23
181,182,182,Ben Martin,93,0.23199999999999998
182,183,183,Tim Wilkinson,73,0.249
183,184,184,Roger Sloan,56,0.27399999999999997
