,Birdie_or_Better_Percentage_-_150-175_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_150-175_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_150-175_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_150-175_ya_ROUNDS,Birdie_or_Better_Percentage_-_150-175_ya_%,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL HOLES
168,169,169,Tim Wilkinson,73,11.95,27,226
169,170,170,D.A. Points,72,11.93,29,243
170,171,171,Charles Howell III,105,11.9,42,353
171,172,172,Byron Smith,59,11.83,20,169
172,173,173,Geoff Ogilvy,50,11.5,13,113
173,174,174,Steve Wheatcroft,87,11.42,29,254
174,175,175,Jamie Donaldson,50,11.29,14,124
175,176,176,Jonathan Randolph,72,11.21,26,232
176,177,177,J.J. Henry,94,11.04,33,299
177,178,178,Martin Flores,95,10.63,32,301
178,179,179,Roger Sloan,56,10.6,16,151
179,180,180,Robert Garrigus,70,10.58,20,189
180,181,181,Greg Chalmers,58,10.48,13,124
181,182,182,Jim Renner,68,10.41,23,221
182,183,183,Gary Woodland,81,10.23,22,215
183,184,184,Johnson Wagner,68,10.13,23,227
