,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
55,56,56,Bill Haas,89,20.71,41,198
56,57,57,Brice Garnett,81,20.63,46,223
57,58,58,Kevin Na,98,20.59,42,204
58,59,59,Jim Furyk,71,20.57,29,141
59,T60,T60,Colt Knost,90,20.55,45,219
60,T60,T60,John Senden,80,20.55,30,146
61,62,62,Spencer Levin,99,20.53,54,263
62,63,63,Willy Wilcox,58,20.51,32,156
63,64,64,Zac Blair,108,20.49,50,244
64,65,65,Carl Pettersson,106,20.47,61,298
65,T66,T66,Bryce Molder,91,20.43,47,230
66,T66,T66,Andrew Svoboda,80,20.43,48,235
67,68,68,Bubba Watson,71,20.37,33,162
68,69,69,Gary Woodland,81,20.13,30,149
69,70,70,Marc Leishman,74,20.11,36,179
70,71,71,Ken Duke,93,20.08,50,249
71,T72,T72,Jason Bohn,95,20.0,46,230
72,T72,T72,Ryan Moore,81,20.0,32,160
73,T72,T72,Justin Thomas,106,20.0,60,300
74,T72,T72,Nicholas Thompson,90,20.0,50,250
75,76,76,Brandt Snedeker,98,19.83,47,237
76,77,77,Jon Curran,83,19.78,36,182
77,78,78,Bo Van Pelt,81,19.73,44,223
78,79,79,Chris Stroud,84,19.72,42,213
79,80,80,Keegan Bradley,87,19.56,44,225
80,81,81,Seung-Yul Noh,65,19.55,35,179
81,82,82,Sean O'Hair,86,19.51,48,246
82,83,83,Ricky Barnes,82,19.46,36,185
83,84,84,James Hahn,94,19.44,49,252
84,85,85,Alex Prugh,84,19.37,43,222
85,86,86,Daniel Summerhays,101,19.35,54,279
86,87,87,Jim Renner,68,19.34,35,181
87,88,88,Harris English,105,19.26,57,296
88,89,89,Jonathan Randolph,72,19.25,31,161
89,90,90,Adam Hadwin,95,19.19,52,271
90,T91,T91,Graham DeLaet,65,19.14,31,162
91,T91,T91,Carlos Ortiz,100,19.14,49,256
92,T93,T93,Chad Collins,79,19.1,38,199
93,T93,T93,Sam Saunders,83,19.1,38,199
94,T95,T95,Charley Hoffman,97,19.05,44,231
95,T95,T95,Martin Laird,77,19.05,44,231
96,97,97,K.J. Choi,66,18.95,29,153
97,98,98,David Lingmerth,90,18.94,43,227
98,99,99,Jason Dufner,76,18.92,28,148
99,100,100,Brendon de Jonge,106,18.86,56,297
100,101,101,Troy Merritt,91,18.83,42,223
101,102,102,Webb Simpson,81,18.82,35,186
102,103,103,Eric Axley,57,18.79,28,149
103,104,104,Roger Sloan,56,18.7,23,123
104,105,105,George McNeill,93,18.67,45,241
105,106,106,Russell Henley,87,18.63,38,204
106,107,107,Luke Donald,71,18.57,26,140
107,108,108,Brooks Koepka,84,18.27,36,197
108,109,109,Rickie Fowler,76,18.24,31,170
109,110,110,Kevin Streelman,95,18.18,38,209
110,111,111,Cameron Tringale,96,18.1,40,221
111,112,112,Andres Gonzales,90,18.07,43,238
112,113,113,Ben Crane,62,18.06,26,144
113,T114,T114,Lucas Glover,79,18.05,50,277
114,T114,T114,Cameron Percy,72,18.05,37,205
115,116,116,Stewart Cink,77,18.04,35,194
116,117,117,Jonas Blixt,78,18.01,29,161
117,118,118,Michael Thompson,83,17.99,43,239
118,119,119,Ángel Cabrera,53,17.97,23,128
119,T120,T120,Scott Brown,97,17.92,43,240
120,T120,T120,Chez Reavie,56,17.92,31,173
121,122,122,Shawn Stefani,94,17.91,48,268
122,123,123,Fabián Gómez,83,17.82,36,202
123,124,124,Chesson Hadley,101,17.79,50,281
124,125,125,Brian Davis,86,17.77,35,197
125,126,126,Matt Jones,89,17.7,37,209
126,127,127,Morgan Hoffmann,85,17.65,33,187
127,128,128,Patrick Rodgers,57,17.61,25,142
128,129,129,Bill Lunde,50,17.6,22,125
129,130,130,Daniel Berger,97,17.55,43,245
130,131,131,Boo Weekley,79,17.52,41,234
131,132,132,Greg Chalmers,58,17.43,19,109
132,133,133,William McGirt,103,17.41,55,316
133,134,134,Padraig Harrington,60,17.39,24,138
134,135,135,Robert Garrigus,70,17.01,33,194
135,136,136,Michael Putnam,87,16.99,35,206
136,137,137,Ernie Els,57,16.98,18,106
137,138,138,Zach Johnson,90,16.97,37,218
138,139,139,Nick Watney,91,16.94,42,248
139,140,140,Luke Guthrie,84,16.9,36,213
140,141,141,Rory Sabbatini,81,16.84,33,196
141,142,142,Jamie Donaldson,50,16.81,19,113
142,143,143,Jhonattan Vegas,90,16.6,42,253
143,144,144,Gonzalo Fernandez-Castaño,81,16.59,34,205
144,145,145,Matt Every,73,16.57,28,169
145,146,146,Louis Oosthuizen,68,16.55,24,145
146,147,147,Brian Harman,90,16.52,38,230
147,148,148,J.J. Henry,94,16.49,48,291
148,149,149,Jason Kokrak,88,16.48,45,273
149,150,150,Brian Stuard,97,16.45,38,231
150,151,151,Vijay Singh,78,16.43,35,213
151,T152,T152,Phil Mickelson,70,16.42,22,134
152,T152,T152,Sung Joon Park,79,16.42,33,201
153,154,154,Hunter Mahan,88,16.38,29,177
154,155,155,Roberto Castro,54,16.36,18,110
155,T156,T156,Jim Herman,88,16.24,44,271
156,T156,T156,Charl Schwartzel,67,16.24,19,117
157,158,158,Tim Wilkinson,73,16.22,30,185
158,159,159,Derek Ernst,75,16.16,37,229
159,160,160,Nick Taylor,91,16.03,42,262
160,T161,T161,Derek Fathauer,81,16.0,36,225
161,T161,T161,Martin Flores,95,16.0,40,250
162,163,163,Chad Campbell,97,15.73,42,267
163,164,164,Retief Goosen,81,15.66,26,166
164,165,165,Tony Finau,106,15.53,50,322
165,T166,T166,Charlie Beljan,76,15.38,32,208
166,T166,T166,Mark Hubbard,79,15.38,28,182
167,168,168,Scott Langley,94,15.35,35,228
168,169,169,Adam Scott,51,15.04,17,113
169,170,170,Kyle Reifers,96,14.89,39,262
170,171,171,John Peterson,84,14.65,40,273
171,172,172,Davis Love III,51,14.55,24,165
172,173,173,Scott Pinckney,88,14.29,34,238
173,174,174,Oscar Fraustro,58,14.18,20,141
174,175,175,Dustin Johnson,75,14.13,26,184
175,176,176,Scott Stallings,60,14.12,24,170
176,177,177,Heath Slocum,57,14.05,17,121
177,178,178,Robert Allenby,63,14.02,23,164
178,179,179,Francesco Molinari,56,13.56,16,118
179,180,180,Aaron Baddeley,76,13.5,32,237
180,181,181,Byron Smith,59,13.37,23,172
181,182,182,Max Homa,78,12.44,25,201
182,183,183,Charles Howell III,105,12.22,38,311
183,184,184,Geoff Ogilvy,50,12.09,11,91
