,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
53,54,54,Troy Merritt,91,78.29,119,152,-0.29
54,55,55,J.J. Henry,94,78.26,126,161,-0.26
55,56,56,Martin Flores,95,78.19,147,188,-0.29
56,57,57,Brian Davis,86,78.15,93,119,-0.29
57,T58,T58,Alex Prugh,84,78.13,125,160,-0.26
58,T58,T58,Scott Stallings,60,78.13,75,96,-0.28
59,60,60,Andres Gonzales,90,78.09,139,178,-0.32
60,61,61,Rory Sabbatini,81,78.03,103,132,-0.33
61,62,62,Jerry Kelly,79,77.95,99,127,-0.21
62,63,63,Charl Schwartzel,67,77.94,53,68,-0.19
63,64,64,Bryce Molder,91,77.93,113,145,-0.31
64,65,65,Byron Smith,59,77.91,67,86,-0.21
65,66,66,John Huh,102,77.86,109,140,-0.28
66,T67,T67,Jordan Spieth,91,77.78,105,135,-0.36
67,T67,T67,Boo Weekley,79,77.78,98,126,-0.17
68,69,69,Kevin Kisner,104,77.73,164,211,-0.26
69,70,70,Tyrone Van Aswegen,58,77.61,52,67,-0.31
70,71,71,Paul Casey,87,77.59,90,116,-0.36
71,72,72,Jim Furyk,71,77.52,100,129,-0.37
72,73,73,Justin Rose,69,77.45,79,102,-0.22
73,74,74,John Peterson,84,77.24,112,145,-0.3
74,75,75,Brice Garnett,81,77.17,98,127,-0.2
75,76,76,Danny Lee,120,77.11,128,166,-0.27
76,77,77,Greg Owen,58,77.08,74,96,-0.41
77,T78,T78,Zac Blair,108,77.06,131,170,-0.28
78,T78,T78,Chad Campbell,97,77.06,131,170,-0.32
79,80,80,Jason Day,75,77.05,94,122,-0.26
80,81,81,Ryo Ishikawa,90,77.04,104,135,-0.28
81,82,82,Kevin Streelman,95,76.98,107,139,-0.23
82,83,83,Jeff Overton,94,76.97,117,152,-0.27
83,T84,T84,Steven Alker,62,76.92,80,104,-0.25
84,T84,T84,Jimmy Walker,89,76.92,120,156,-0.34
85,86,86,Ernie Els,57,76.81,53,69,-0.28
86,87,87,Hudson Swafford,97,76.79,129,168,-0.3
87,88,88,Sam Saunders,83,76.61,95,124,-0.2
88,89,89,Ángel Cabrera,53,76.47,65,85,-0.22
89,90,90,Sean O'Hair,86,76.39,110,144,-0.28
90,91,91,Erik Compton,86,76.26,106,139,-0.3
91,92,92,Shawn Stefani,94,76.25,122,160,-0.27
92,93,93,Chesson Hadley,101,75.98,136,179,-0.33
93,94,94,Chez Reavie,56,75.96,79,104,-0.3
94,95,95,Matt Jones,89,75.89,85,112,-0.29
95,T96,T96,Adam Hadwin,95,75.86,110,145,-0.26
96,T96,T96,Billy Hurley III,83,75.86,88,116,-0.33
97,T96,T96,Tim Wilkinson,73,75.86,88,116,-0.26
98,T99,T99,Charles Howell III,105,75.77,172,227,-0.26
99,T99,T99,Justin Thomas,106,75.77,147,194,-0.33
100,101,101,Keegan Bradley,87,75.73,78,103,-0.28
101,102,102,Steve Wheatcroft,87,75.69,109,144,-0.3
102,103,103,Matt Kuchar,97,75.64,118,156,-0.26
103,T104,T104,Jamie Donaldson,50,75.51,37,49,-0.35
104,T104,T104,John Merrick,78,75.51,74,98,-0.28
105,106,106,Hunter Mahan,88,75.38,98,130,-0.23
106,107,107,Fabián Gómez,83,75.35,107,142,-0.36
107,108,108,Jonathan Randolph,72,75.26,73,97,-0.19
108,109,109,Jason Gore,76,75.2,94,125,-0.24
109,110,110,Pat Perez,96,75.19,97,129,-0.22
110,111,111,Michael Thompson,83,75.16,115,153,-0.24
111,112,112,David Lingmerth,90,75.15,127,169,-0.2
112,113,113,Nick Taylor,91,75.14,136,181,-0.27
113,T114,T114,Alex Cejka,94,75.0,108,144,-0.23
114,T114,T114,Scott Langley,94,75.0,111,148,-0.24
115,116,116,Harris English,105,74.84,116,155,-0.18
116,117,117,Dustin Johnson,75,74.8,92,123,-0.3
117,118,118,Martin Laird,77,74.79,89,119,-0.3
118,119,119,Eric Axley,57,74.75,74,99,-0.24
119,120,120,Luke Donald,71,74.71,65,87,-0.35
120,121,121,Ian Poulter,68,74.7,62,83,-0.39
121,122,122,Brandt Snedeker,98,74.68,115,154,-0.35
122,123,123,Webb Simpson,81,74.42,96,129,-0.28
123,124,124,Blayne Barber,76,74.4,93,125,-0.17
124,125,125,Morgan Hoffmann,85,74.17,89,120,-0.22
125,126,126,Billy Horschel,99,74.12,126,170,-0.29
126,127,127,Carlos Ortiz,100,74.07,120,162,-0.33
127,128,128,Heath Slocum,57,74.03,57,77,-0.3
128,129,129,Johnson Wagner,68,73.98,91,123,-0.31
129,130,130,Brian Stuard,97,73.94,105,142,-0.3
130,131,131,Sung Joon Park,79,73.83,110,149,-0.11
131,132,132,Derek Ernst,75,73.76,104,141,-0.22
132,133,133,Robert Streb,110,73.6,145,197,-0.27
133,134,134,Kevin Chappell,86,73.42,116,158,-0.31
134,135,135,Derek Fathauer,81,73.28,96,131,-0.24
135,136,136,Graham DeLaet,65,72.97,81,111,-0.21
136,137,137,Geoff Ogilvy,50,72.88,43,59,-0.21
137,138,138,Daniel Berger,97,72.79,99,136,-0.26
138,T139,T139,Ben Martin,93,72.73,112,154,-0.33
139,T139,T139,Henrik Stenson,63,72.73,56,77,-0.36
140,141,141,Tony Finau,106,72.67,125,172,-0.22
141,142,142,Andrew Putnam,68,72.63,69,95,-0.26
142,143,143,Patrick Reed,103,72.48,108,149,-0.27
143,144,144,Ryan Palmer,80,72.41,84,116,-0.3
144,145,145,Spencer Levin,99,72.33,115,159,-0.3
145,146,146,Ricky Barnes,82,72.28,73,101,-0.23
146,147,147,D.A. Points,72,72.22,65,90,-0.22
147,148,148,Carl Pettersson,106,72.11,137,190,-0.32
148,149,149,Steven Bowditch,103,72.07,129,179,-0.26
149,150,150,Brooks Koepka,84,71.81,107,149,-0.27
150,151,151,Charley Hoffman,97,71.78,117,163,-0.32
151,152,152,Vijay Singh,78,71.72,104,145,-0.26
152,153,153,Chad Collins,79,71.68,81,113,-0.4
153,154,154,Chris Stroud,84,71.67,86,120,-0.35
154,155,155,Ken Duke,93,71.63,101,141,-0.33
155,156,156,Padraig Harrington,60,71.57,73,102,-0.1
156,157,157,Luke Guthrie,84,71.55,83,116,-0.34
157,158,158,Cameron Tringale,96,71.54,93,130,-0.31
158,T159,T159,Jonas Blixt,78,71.43,75,105,-0.29
159,T159,T159,Camilo Villegas,83,71.43,100,140,-0.22
160,161,161,Gary Woodland,81,71.13,69,97,-0.26
161,162,162,Jhonattan Vegas,90,71.11,96,135,-0.21
162,163,163,Gonzalo Fernandez-Castaño,81,71.05,81,114,-0.23
163,164,164,Max Homa,78,70.94,83,117,-0.19
164,165,165,Bubba Watson,71,70.8,80,113,-0.31
165,166,166,Louis Oosthuizen,68,70.41,69,98,-0.16
166,167,167,Brian Harman,90,70.39,126,179,-0.3
167,168,168,Rickie Fowler,76,70.34,83,118,-0.31
168,169,169,Scott Brown,97,70.17,127,181,-0.33
169,170,170,Patrick Rodgers,57,70.09,75,107,-0.24
170,171,171,Sangmoon Bae,98,69.88,116,166,-0.22
171,T172,T172,Robert Garrigus,70,69.77,90,129,-0.23
172,T172,T172,Roger Sloan,56,69.77,60,86,-0.18
173,174,174,John Senden,80,69.66,62,89,-0.1
174,175,175,Jim Renner,68,69.57,80,115,-0.19
175,176,176,Lee Westwood,56,68.49,50,73,-0.4
176,177,177,Charlie Beljan,76,67.5,81,120,-0.17
177,178,178,Andres Romero,69,67.44,58,86,-0.31
178,179,179,J.B. Holmes,89,67.33,101,150,-0.36
179,180,180,Retief Goosen,81,66.94,81,121,-0.23
180,181,181,Aaron Baddeley,76,63.64,63,99,-0.4
181,182,182,Sergio Garcia,59,62.86,44,70,-0.5
182,183,183,Phil Mickelson,70,61.9,65,105,-0.26
183,184,184,Matt Every,73,60.0,66,110,-0.17
