,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
70,T71,T71,Justin Leonard,2.47,4,162
71,T71,T71,Jim Renner,2.47,4,162
72,T71,T71,Jhonattan Vegas,2.47,8,324
73,74,74,Carlos Ortiz,2.5,9,360
74,T75,T75,Brendon de Jonge,2.53,10,396
75,T75,T75,Derek Ernst,2.53,5,198
76,77,77,Aaron Baddeley,2.56,6,234
77,T78,T78,Ian Poulter,2.59,7,270
78,T78,T78,Michael Thompson,2.59,7,270
79,T80,T80,Bill Haas,2.63,9,342
80,T80,T80,James Hahn,2.63,9,342
81,T80,T80,Brooks Koepka,2.63,9,342
82,T80,T80,Bryce Molder,2.63,9,342
83,84,84,Robert Streb,2.67,12,450
84,T85,T85,Chad Collins,2.78,8,288
85,T85,T85,Luke Donald,2.78,8,288
86,T85,T85,Matt Every,2.78,6,216
87,T85,T85,Adam Hadwin,2.78,9,324
88,T85,T85,Ryo Ishikawa,2.78,9,324
89,T85,T85,Whee Kim,2.78,7,252
90,T85,T85,Ryan Palmer,2.78,9,324
91,T85,T85,Justin Rose,2.78,7,252
92,T85,T85,Vijay Singh,2.78,8,288
93,T85,T85,Brandt Snedeker,2.78,11,396
94,95,95,Danny Lee,2.89,13,450
95,96,96,Justin Thomas,2.9,12,414
96,97,97,Zac Blair,2.91,11,378
97,T98,T98,Martin Flores,2.94,9,306
98,T98,T98,Morgan Hoffmann,2.94,9,306
99,100,100,John Senden,2.96,8,270
100,T101,T101,K.J. Choi,2.99,7,234
101,T101,T101,Graham DeLaet,2.99,7,234
102,T101,T101,Seung-Yul Noh,2.99,7,234
103,T101,T101,Jonathan Randolph,2.99,7,234
104,105,105,Patrick Reed,3.01,13,432
105,T106,T106,Tony Finau,3.03,12,396
106,T106,T106,Patrick Rodgers,3.03,6,198
107,T106,T106,Willy Wilcox,3.03,6,198
108,T109,T109,Ángel Cabrera,3.09,5,162
109,T109,T109,Ben Crane,3.09,5,162
110,T111,T111,Stewart Cink,3.13,9,288
111,T111,T111,Fabián Gómez,3.13,9,288
112,T111,T111,Luke Guthrie,3.13,9,288
113,T111,T111,J.J. Henry,3.13,9,288
114,T111,T111,Bubba Watson,3.13,9,288
115,T111,T111,Steve Wheatcroft,3.13,9,288
116,117,117,Kevin Na,3.14,13,414
117,T118,T118,Brian Davis,3.17,8,252
118,T118,T118,Sung Joon Park,3.17,8,252
119,T118,T118,Cameron Percy,3.17,8,252
120,T118,T118,Alex Prugh,3.17,8,252
121,T118,T118,Charl Schwartzel,3.17,8,252
122,T123,T123,Chad Campbell,3.22,11,342
123,T123,T123,David Hearn,3.22,11,342
124,T125,T125,Scott Langley,3.33,12,360
125,T125,T125,Sam Saunders,3.33,9,270
126,T125,T125,Andrew Svoboda,3.33,6,180
127,128,128,Roger Sloan,3.47,5,144
128,129,129,Hunter Mahan,3.51,12,342
129,130,130,Scott Stallings,3.54,7,198
130,131,131,William McGirt,3.62,15,414
131,T132,T132,Retief Goosen,3.7,10,270
132,T132,T132,Byron Smith,3.7,6,162
133,T132,T132,Nick Watney,3.7,12,324
134,135,135,Pat Perez,3.79,15,396
135,T136,T136,Paul Casey,3.8,13,342
136,T136,T136,J.B. Holmes,3.8,13,342
137,T136,T136,Spencer Levin,3.8,13,342
138,139,139,Boo Weekley,3.82,11,288
139,T140,T140,Sangmoon Bae,3.89,14,360
140,T140,T140,Padraig Harrington,3.89,7,180
141,T142,T142,Billy Horschel,3.97,15,378
142,T142,T142,Bill Lunde,3.97,5,126
143,T144,T144,Charlie Beljan,4.04,8,198
144,T144,T144,Roberto Castro,4.04,8,198
145,T144,T144,Ernie Els,4.04,8,198
146,T144,T144,Robert Garrigus,4.04,8,198
147,148,148,Jim Furyk,4.07,11,270
148,T149,T149,Russell Henley,4.09,14,342
149,T149,T149,Brendan Steele,4.09,14,342
150,T151,T151,Oscar Fraustro,4.17,6,144
151,T151,T151,Mark Hubbard,4.17,12,288
152,T151,T151,Francesco Molinari,4.17,9,216
153,T151,T151,Jimmy Walker,4.17,15,360
154,155,155,Chesson Hadley,4.23,16,378
155,T156,T156,Kevin Chappell,4.25,13,306
156,T156,T156,Chris Kirk,4.25,13,306
157,T158,T158,Jamie Donaldson,4.32,7,162
158,T158,T158,Webb Simpson,4.32,14,324
159,160,160,Ben Martin,4.39,15,342
160,161,161,Chez Reavie,4.44,8,180
161,T162,T162,Tom Hoge,4.51,13,288
162,T162,T162,Phil Mickelson,4.51,13,288
163,T162,T162,Michael Putnam,4.51,13,288
164,165,165,Andrew Putnam,4.55,9,198
165,166,166,Kyle Reifers,4.58,14,306
166,T167,T167,Heath Slocum,4.63,5,108
167,T167,T167,Lee Westwood,4.63,10,216
168,169,169,Cameron Tringale,4.72,17,360
169,170,170,Louis Oosthuizen,4.76,12,252
170,171,171,Martin Laird,4.81,13,270
171,172,172,Camilo Villegas,4.86,14,288
172,173,173,Daniel Berger,4.94,16,324
173,174,174,Keegan Bradley,4.97,17,342
174,175,175,Geoff Ogilvy,5.0,9,180
175,176,176,Ken Duke,5.21,15,288
176,177,177,Jason Dufner,5.23,16,306
177,178,178,Jim Herman,5.26,18,342
178,T179,T179,Blayne Barber,5.56,13,234
179,T179,T179,D.A. Points,5.56,11,198
180,T179,T179,Bo Van Pelt,5.56,14,252
181,182,182,Henrik Stenson,5.93,16,270
182,183,183,Lucas Glover,6.3,17,270
183,184,184,Adam Scott,6.67,12,180
