,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
110,T111,T111,Jon Curran,83,49,440,11.1
111,T111,T111,Brice Garnett,81,49,406,12.1
112,T111,T111,Hunter Mahan,88,49,460,10.7
113,T111,T111,Phil Mickelson,70,49,445,11.0
114,T111,T111,Webb Simpson,81,49,452,10.8
115,T111,T111,Vijay Singh,78,49,487,10.1
116,T111,T111,Steve Wheatcroft,87,49,529,9.3
117,T118,T118,Bill Haas,89,48,467,10.3
118,T118,T118,Rory Sabbatini,81,48,485,9.9
119,T118,T118,Sam Saunders,83,48,445,10.8
120,T118,T118,Bubba Watson,71,48,414,11.6
121,T122,T122,Charlie Beljan,76,47,385,12.2
122,T122,T122,Sung Joon Park,79,47,435,10.8
123,T124,T124,Jason Day,75,46,443,10.4
124,T124,T124,Derek Fathauer,81,46,493,9.3
125,T124,T124,J.J. Henry,94,46,446,10.3
126,T124,T124,Billy Hurley III,83,46,463,9.9
127,T124,T124,Johnson Wagner,68,46,391,11.8
128,T129,T129,John Merrick,78,45,389,11.6
129,T129,T129,Kevin Na,98,45,555,8.1
130,T129,T129,Jonathan Randolph,72,45,388,11.6
131,T132,T132,Ricky Barnes,82,44,473,9.3
132,T132,T132,Justin Rose,69,44,365,12.1
133,T134,T134,Jonathan Byrd,69,43,363,11.8
134,T134,T134,Lucas Glover,79,43,438,9.8
135,T134,T134,Dustin Johnson,75,43,402,10.7
136,T134,T134,Jim Renner,68,43,353,12.2
137,T134,T134,Nicholas Thompson,90,43,464,9.3
138,T139,T139,Robert Allenby,63,42,316,13.3
139,T139,T139,Chad Collins,79,42,473,8.9
140,T139,T139,Graham DeLaet,65,42,374,11.2
141,T139,T139,Justin Leonard,61,42,405,10.4
142,T143,T143,Mark Hubbard,79,41,419,9.8
143,T143,T143,D.A. Points,72,41,419,9.8
144,145,145,Steven Alker,62,40,359,11.1
145,T146,T146,Luke Donald,71,39,385,10.1
146,T146,T146,Derek Ernst,75,39,422,9.2
147,T146,T146,Gonzalo Fernandez-Castaño,81,39,419,9.3
148,T146,T146,Louis Oosthuizen,68,39,337,11.6
149,T146,T146,Ryan Palmer,80,39,394,9.9
150,T146,T146,Scott Stallings,60,39,331,11.8
151,T146,T146,Tim Wilkinson,73,39,409,9.5
152,153,153,Andres Romero,69,38,392,9.7
153,T154,T154,Jonas Blixt,78,37,373,9.9
154,T154,T154,Jason Dufner,76,37,319,11.6
155,T154,T154,Lee Westwood,56,37,237,15.6
156,T157,T157,Robert Garrigus,70,36,372,9.7
157,T157,T157,Padraig Harrington,60,36,351,10.3
158,T157,T157,Davis Love III,51,36,275,13.1
159,T157,T157,Byron Smith,59,36,257,14.0
160,T157,T157,Henrik Stenson,63,36,321,11.2
161,162,162,Patrick Rodgers,57,35,317,11.0
162,T163,T163,John Senden,80,34,355,9.6
163,T163,T163,David Toms,62,34,399,8.5
164,T165,T165,Greg Chalmers,58,33,269,12.3
165,T165,T165,Jim Furyk,71,33,351,9.4
166,T165,T165,Francesco Molinari,56,33,274,12.0
167,168,168,Oscar Fraustro,58,32,273,11.7
168,169,169,Eric Axley,57,31,307,10.1
169,T170,T170,Cameron Percy,72,30,394,7.6
170,T170,T170,Heath Slocum,57,30,271,11.1
171,T172,T172,Sergio Garcia,59,29,270,10.7
172,T172,T172,Tyrone Van Aswegen,58,29,282,10.3
173,T172,T172,Willy Wilcox,58,29,275,10.5
174,T175,T175,Ángel Cabrera,53,27,266,10.2
175,T175,T175,Bill Lunde,50,27,225,12.0
176,T177,T177,Greg Owen,58,26,260,10.0
177,T177,T177,Charl Schwartzel,67,26,287,9.1
178,T179,T179,Jamie Donaldson,50,25,238,10.5
179,T179,T179,Geoff Ogilvy,50,25,222,11.3
180,T179,T179,Adam Scott,51,25,222,11.3
181,182,182,Roberto Castro,54,24,230,10.4
182,183,183,Roger Sloan,56,23,269,8.6
183,184,184,Ernie Els,57,22,273,8.1
