,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
127,T123,T123,George McNeill,93,0.46,43,93
128,T123,T123,Kevin Na,98,0.46,44,95
129,T123,T123,Cameron Percy,72,0.46,32,70
130,T131,T131,Russell Henley,87,0.45,38,84
131,T131,T131,Charley Hoffman,97,0.45,42,94
132,T131,T131,Matt Jones,89,0.45,39,86
133,T131,T131,Spencer Levin,99,0.45,44,97
134,T131,T131,Pat Perez,96,0.45,43,96
135,T131,T131,Robert Streb,110,0.45,49,110
136,T137,T137,Chad Campbell,97,0.44,43,97
137,T137,T137,Rickie Fowler,76,0.44,32,72
138,T137,T137,Brian Harman,90,0.44,40,90
139,T137,T137,Marc Leishman,74,0.44,31,70
140,T137,T137,Ryan Moore,81,0.44,34,78
141,T137,T137,John Peterson,84,0.44,37,84
142,T137,T137,Shawn Stefani,94,0.44,41,94
143,T144,T144,Steven Alker,62,0.43,26,60
144,T144,T144,Jason Day,75,0.43,31,72
145,T144,T144,Troy Merritt,91,0.43,39,91
146,T144,T144,Francesco Molinari,56,0.43,23,53
147,T144,T144,Hudson Swafford,97,0.43,41,95
148,T149,T149,Andres Gonzales,90,0.42,36,86
149,T149,T149,Whee Kim,71,0.42,29,69
150,T149,T149,Patrick Rodgers,57,0.42,22,53
151,T149,T149,Jordan Spieth,91,0.42,37,88
152,T153,T153,Aaron Baddeley,76,0.41,30,74
153,T153,T153,Brendon de Jonge,106,0.41,43,106
154,T153,T153,Luke Donald,71,0.41,29,71
155,T153,T153,Sergio Garcia,59,0.41,23,56
156,T153,T153,Scott Langley,94,0.41,38,92
157,T153,T153,Justin Leonard,61,0.41,25,61
158,T153,T153,Tyrone Van Aswegen,58,0.41,22,54
159,T153,T153,Tim Wilkinson,73,0.41,29,71
160,T161,T161,Zac Blair,108,0.4,42,104
161,T161,T161,Harris English,105,0.4,41,102
162,T161,T161,Sean O'Hair,86,0.4,34,86
163,T161,T161,David Toms,62,0.4,23,58
164,T165,T165,Derek Fathauer,81,0.39,30,77
165,T165,T165,Morgan Hoffmann,85,0.39,33,85
166,T165,T165,Jeff Overton,94,0.39,36,92
167,T168,T168,Jonas Blixt,78,0.38,28,74
168,T168,T168,Chad Collins,79,0.38,30,79
169,T168,T168,Patrick Reed,103,0.38,38,100
170,T168,T168,Kevin Streelman,95,0.38,35,91
171,T172,T172,David Hearn,97,0.37,36,97
172,T172,T172,Bryce Molder,91,0.37,32,87
173,T174,T174,Charles Howell III,105,0.36,38,105
174,T174,T174,Zach Johnson,90,0.36,31,87
175,T174,T174,Dustin Johnson,75,0.36,26,72
176,177,177,Ricky Barnes,82,0.35,27,78
177,178,178,Colt Knost,90,0.34,29,86
178,T179,T179,Eric Axley,57,0.33,18,55
179,T179,T179,Kevin Kisner,104,0.33,34,104
180,T181,T181,Billy Hurley III,83,0.32,25,79
181,T181,T181,Brian Stuard,97,0.32,30,93
182,183,183,Jason Bohn,95,0.31,29,95
183,184,184,Daniel Summerhays,101,0.3,30,101
