,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
134,T134,T134,Chris Stroud,84,4.3
135,T136,T136,Ricky Barnes,82,4.2
136,T136,T136,Daniel Berger,97,4.2
137,T136,T136,Brice Garnett,81,4.2
138,T136,T136,Padraig Harrington,60,4.2
139,T136,T136,Mark Hubbard,79,4.2
140,T136,T136,Cameron Percy,72,4.2
141,T136,T136,Michael Putnam,87,4.2
142,T136,T136,Charl Schwartzel,67,4.2
143,T136,T136,Scott Stallings,60,4.2
144,T145,T145,Graham DeLaet,65,4.1
145,T145,T145,Ernie Els,57,4.1
146,T145,T145,Justin Leonard,61,4.1
147,T145,T145,Jonathan Randolph,72,4.1
148,T145,T145,Andres Romero,69,4.1
149,T145,T145,Sam Saunders,83,4.1
150,T151,T151,Jonas Blixt,78,4.0
151,T151,T151,Scott Brown,97,4.0
152,T151,T151,Ángel Cabrera,53,4.0
153,T151,T151,Chad Collins,79,4.0
154,T151,T151,Jon Curran,83,4.0
155,T151,T151,Derek Fathauer,81,4.0
156,T151,T151,Jason Kokrak,88,4.0
157,T151,T151,Alex Prugh,84,4.0
158,T159,T159,Max Homa,78,3.9
159,T159,T159,Nicholas Thompson,90,3.9
160,T161,T161,Steven Alker,62,3.8
161,T161,T161,Roberto Castro,54,3.8
162,T161,T161,Bill Lunde,50,3.8
163,T164,T164,Lucas Glover,79,3.7
164,T164,T164,D.A. Points,72,3.7
165,T164,T164,John Senden,80,3.7
166,T167,T167,Davis Love III,51,3.6
167,T167,T167,John Merrick,78,3.6
168,T169,T169,Eric Axley,57,3.5
169,T169,T169,Charlie Beljan,76,3.5
170,T169,T169,Derek Ernst,75,3.5
171,T169,T169,J.J. Henry,94,3.5
172,173,173,Tyrone Van Aswegen,58,3.4
173,T174,T174,Gonzalo Fernandez-Castaño,81,3.3
174,T174,T174,Oscar Fraustro,58,3.3
175,T174,T174,Heath Slocum,57,3.3
176,T174,T174,Byron Smith,59,3.3
177,T178,T178,Robert Allenby,63,3.2
178,T178,T178,Robert Garrigus,70,3.2
179,T178,T178,Tim Wilkinson,73,3.2
180,T181,T181,Greg Owen,58,3.1
181,T181,T181,Sung Joon Park,79,3.1
182,183,183,Roger Sloan,56,2.9
183,184,184,Jim Renner,68,2.5
