,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
146,T145,T145,Matt Kuchar,97,"24' 0""",14750.167,615
147,T145,T145,Michael Putnam,87,"24' 0""",14466.083,603
148,T149,T149,Ángel Cabrera,53,"23' 10""",8538.75,358
149,T149,T149,Ken Duke,93,"23' 10""",14542.0,610
150,T149,T149,Nicholas Thompson,90,"23' 10""",13780.583,579
151,152,152,Ryo Ishikawa,90,"23' 9""",14129.25,595
152,T153,T153,Jason Bohn,95,"23' 8""",17564.833,742
153,T153,T153,Jason Gore,76,"23' 8""",11270.5,476
154,T153,T153,Vijay Singh,78,"23' 8""",13405.5,567
155,T156,T156,Steven Bowditch,103,"23' 7""",15925.833,675
156,T156,T156,Oscar Fraustro,58,"23' 7""",7606.25,322
157,T156,T156,Robert Garrigus,70,"23' 7""",10170.417,431
158,T156,T156,J.B. Holmes,89,"23' 7""",11306.5,479
159,T156,T156,Chez Reavie,56,"23' 7""",10291.75,436
160,T161,T161,Alex Cejka,94,"23' 6""",15067.333,641
161,T161,T161,Danny Lee,120,"23' 6""",17863.167,759
162,T161,T161,David Lingmerth,90,"23' 6""",13450.75,573
163,T164,T164,Steven Alker,62,"23' 5""",9846.667,420
164,T164,T164,John Peterson,84,"23' 5""",16326.75,697
165,T166,T166,Robert Allenby,63,"23' 4""",10189.75,436
166,T166,T166,Dustin Johnson,75,"23' 4""",9926.667,426
167,T166,T166,Ryan Moore,81,"23' 4""",11190.75,480
168,T166,T166,Jordan Spieth,91,"23' 4""",11659.0,500
169,T170,T170,Fabián Gómez,83,"23' 3""",12170.667,524
170,T170,T170,Hideki Matsuyama,95,"23' 3""",13101.833,563
171,T170,T170,Webb Simpson,81,"23' 3""",12378.0,533
172,T173,T173,Louis Oosthuizen,68,"23' 2""",9011.167,389
173,T173,T173,Jim Renner,68,"23' 2""",10991.5,474
174,175,175,Jason Dufner,76,"23' 1""",9270.417,401
175,176,176,Zach Johnson,90,"23' 0""",13780.583,599
176,T177,T177,Lucas Glover,79,"22' 11""",14592.25,637
177,T177,T177,Greg Owen,58,"22' 11""",8087.25,353
178,T179,T179,John Merrick,78,"22' 10""",10786.417,472
179,T179,T179,Heath Slocum,57,"22' 10""",6988.0830000000005,306
180,181,181,David Toms,62,"22' 8""",10234.75,451
181,T182,T182,Roberto Castro,54,"22' 7""",7134.9169999999995,316
182,T182,T182,Brian Stuard,97,"22' 7""",14334.417,634
183,184,184,Tom Hoge,83,"22' 4""",11659.667,523
