,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
80,T77,T77,Patrick Rodgers,2.78,8,288
81,T77,T77,Jordan Spieth,2.78,12,432
82,T77,T77,Brian Stuard,2.78,15,540
83,T77,T77,Tim Wilkinson,2.78,13,468
84,85,85,Carl Pettersson,2.87,16,558
85,T86,T86,Andres Gonzales,2.88,14,486
86,T86,T86,Scott Pinckney,2.88,14,486
87,88,88,Ryan Palmer,2.91,11,378
88,89,89,Scott Stallings,2.92,10,342
89,T90,T90,Scott Brown,2.96,16,540
90,T90,T90,John Huh,2.96,16,540
91,T90,T90,Kyle Reifers,2.96,16,540
92,T93,T93,Brice Garnett,2.98,15,504
93,T93,T93,Nick Taylor,2.98,15,504
94,T93,T93,Nick Watney,2.98,15,504
95,T96,T96,Alex Prugh,2.99,14,468
96,T96,T96,Sam Saunders,2.99,14,468
97,T96,T96,Brandt Snedeker,2.99,14,468
98,T96,T96,Brendon Todd,2.99,14,468
99,100,100,Boo Weekley,3.01,13,432
100,T101,T101,Whee Kim,3.03,12,396
101,T101,T101,Brooks Koepka,3.03,12,396
102,T103,T103,Erik Compton,3.09,15,486
103,T103,T103,Jon Curran,3.09,15,486
104,T103,T103,Gonzalo Fernandez-Castaño,3.09,15,486
105,T103,T103,George McNeill,3.09,15,486
106,107,107,Morgan Hoffmann,3.11,14,450
107,108,108,Bill Lunde,3.13,9,288
108,T109,T109,Mark Hubbard,3.14,13,414
109,T109,T109,John Senden,3.14,13,414
110,T109,T109,Vijay Singh,3.14,13,414
111,T112,T112,Jamie Donaldson,3.17,8,252
112,T112,T112,Cameron Tringale,3.17,16,504
113,114,114,Ben Martin,3.21,15,468
114,T115,T115,Jason Day,3.22,11,342
115,T115,T115,Dustin Johnson,3.22,11,342
116,T115,T115,Greg Owen,3.22,11,342
117,T115,T115,Justin Rose,3.22,11,342
118,T119,T119,Sung Joon Park,3.24,14,432
119,T119,T119,Jonathan Randolph,3.24,14,432
120,121,121,Martin Flores,3.26,17,522
121,122,122,Paul Casey,3.28,13,396
122,123,123,Jim Herman,3.29,16,486
123,T124,T124,Roberto Castro,3.33,9,270
124,T124,T124,Tom Hoge,3.33,15,450
125,126,126,Hunter Mahan,3.38,14,414
126,T127,T127,Jonathan Byrd,3.44,13,378
127,T127,T127,Padraig Harrington,3.44,13,378
128,T127,T127,Heath Slocum,3.44,13,378
129,130,130,Ken Duke,3.45,18,522
130,T131,T131,Jason Kokrak,3.5,17,486
131,T131,T131,Chris Stroud,3.5,17,486
132,133,133,Marc Leishman,3.54,14,396
133,134,134,Derek Ernst,3.56,16,450
134,T135,T135,Francesco Molinari,3.57,9,252
135,T135,T135,Adam Scott,3.57,9,252
136,137,137,Ben Crane,3.61,13,360
137,138,138,Retief Goosen,3.62,15,414
138,139,139,Fabián Gómez,3.63,17,468
139,140,140,Brian Harman,3.64,19,522
140,T141,T141,Robert Allenby,3.7,14,378
141,T141,T141,Jason Gore,3.7,16,432
142,T141,T141,Jerry Kelly,3.7,16,432
143,T141,T141,Hideki Matsuyama,3.7,16,432
144,T141,T141,Ian Poulter,3.7,12,324
145,T141,T141,Michael Putnam,3.7,18,486
146,T141,T141,Henrik Stenson,3.7,10,270
147,T141,T141,Mark Wilson,3.7,18,486
148,149,149,Blayne Barber,3.78,17,450
149,150,150,Roger Sloan,3.8,13,342
150,151,151,Kevin Chappell,3.85,18,468
151,152,152,Gary Woodland,3.86,16,414
152,153,153,Seung-Yul Noh,3.89,14,360
153,T154,T154,Alex Cejka,3.91,19,486
154,T154,T154,Brian Davis,3.91,19,486
155,T156,T156,Daniel Berger,3.94,22,558
156,T156,T156,Matt Kuchar,3.94,17,432
157,T158,T158,Sergio Garcia,3.97,10,252
158,T158,T158,Geoff Ogilvy,3.97,10,252
159,T158,T158,Webb Simpson,3.97,15,378
160,161,161,Rory Sabbatini,4.0,18,450
161,162,162,Charl Schwartzel,4.01,13,324
162,163,163,Max Homa,4.06,19,468
163,164,164,Nicholas Thompson,4.07,22,540
164,165,165,Keegan Bradley,4.11,17,414
165,166,166,Jason Dufner,4.17,15,360
166,T167,T167,Matt Every,4.29,17,396
167,T167,T167,Robert Garrigus,4.29,17,396
168,169,169,Michael Thompson,4.49,21,468
169,T170,T170,Billy Horschel,4.53,22,486
170,T170,T170,Scott Piercy,4.53,22,486
171,172,172,Jhonattan Vegas,4.7,22,468
172,173,173,Lee Westwood,4.76,12,252
173,174,174,J.B. Holmes,4.86,21,432
174,175,175,Camilo Villegas,4.91,23,468
175,176,176,Andrew Svoboda,4.98,26,522
176,177,177,Stewart Cink,5.07,21,414
177,178,178,D.A. Points,5.11,23,450
178,179,179,John Merrick,5.13,24,468
179,180,180,Chesson Hadley,5.19,28,540
180,181,181,Willy Wilcox,5.21,15,288
181,182,182,Lucas Glover,5.34,25,468
182,183,183,Charlie Beljan,5.78,26,450
183,184,184,Ernie Els,6.17,20,324
