,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
123,124,124,Scott Piercy,90,16.28,129,21
124,125,125,Sean O'Hair,86,16.26,123,20
125,126,126,Lucas Glover,79,16.15,130,21
126,127,127,Steven Alker,62,16.09,87,14
127,128,128,Pat Perez,96,16.06,137,22
128,129,129,Keegan Bradley,87,16.04,106,17
129,130,130,Jim Herman,88,16.03,156,25
130,T131,T131,Derek Ernst,75,16.0,100,16
131,T131,T131,Nicholas Thompson,90,16.0,100,16
132,133,133,Sam Saunders,83,15.93,113,18
133,134,134,Retief Goosen,81,15.73,89,14
134,135,135,Tony Finau,106,15.71,140,22
135,136,136,Nick Taylor,91,15.7,121,19
136,137,137,Chez Reavie,56,15.63,96,15
137,138,138,John Merrick,78,15.48,84,13
138,139,139,Jonathan Randolph,72,15.46,97,15
139,140,140,Lee Westwood,56,15.38,52,8
140,141,141,Justin Thomas,106,15.34,163,25
141,142,142,Charles Howell III,105,15.29,170,26
142,143,143,Louis Oosthuizen,68,15.28,72,11
143,144,144,James Hahn,94,15.24,105,16
144,145,145,Russell Knox,96,15.2,125,19
145,146,146,Alex Prugh,84,15.18,112,17
146,147,147,Kevin Kisner,104,15.09,159,24
147,148,148,Matt Kuchar,97,14.88,121,18
148,T149,T149,Jason Kokrak,88,14.81,108,16
149,T149,T149,Marc Leishman,74,14.81,81,12
150,151,151,Paul Casey,87,14.58,96,14
151,152,152,Heath Slocum,57,14.49,69,10
152,153,153,Graham DeLaet,65,14.43,97,14
153,154,154,Max Homa,78,14.41,111,16
154,155,155,Martin Flores,95,14.4,125,18
155,T156,T156,Robert Allenby,63,14.29,77,11
156,T156,T156,Mark Wilson,89,14.29,119,17
157,158,158,Steven Bowditch,103,13.99,143,20
158,159,159,Brian Harman,90,13.97,136,19
159,160,160,David Lingmerth,90,13.73,102,14
160,161,161,Andres Romero,69,13.51,74,10
161,162,162,Eric Axley,57,13.33,75,10
162,163,163,Chad Collins,79,13.21,106,14
163,164,164,John Peterson,84,13.19,144,19
164,165,165,Tim Wilkinson,73,12.94,85,11
165,166,166,Davis Love III,51,12.5,72,9
166,167,167,Chris Stroud,84,12.26,106,13
167,168,168,Daniel Berger,97,11.92,151,18
168,169,169,Seung-Yul Noh,65,11.9,84,10
169,170,170,Roberto Castro,54,11.86,59,7
170,171,171,Gary Woodland,81,11.84,76,9
171,172,172,Johnson Wagner,68,11.82,110,13
172,173,173,J.J. Henry,94,11.76,136,16
173,174,174,Jim Furyk,71,11.71,111,13
174,175,175,Byron Smith,59,11.7,94,11
175,176,176,Charley Hoffman,97,11.57,121,14
176,177,177,Danny Lee,120,11.26,151,17
177,178,178,John Senden,80,10.67,75,8
178,179,179,Jeff Overton,94,10.4,125,13
179,180,180,Roger Sloan,56,9.52,63,6
180,181,181,Greg Owen,58,9.23,65,6
181,182,182,Geoff Ogilvy,50,7.84,51,4
182,183,183,Jim Renner,68,6.67,75,5
183,184,184,Sung Joon Park,79,6.42,109,7
