,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
55,56,56,Luke Guthrie,28.44,455,16
56,T57,T57,Brendon de Jonge,28.45,626,22
57,T57,T57,Hideki Matsuyama,28.45,626,22
58,T59,T59,Jason Day,28.53,485,17
59,T59,T59,Dustin Johnson,28.53,485,17
60,61,61,Derek Fathauer,28.54,371,13
61,62,62,Greg Owen,28.55,314,11
62,T63,T63,Robert Allenby,28.57,200,7
63,T63,T63,Justin Rose,28.57,400,14
64,T63,T63,Justin Thomas,28.57,657,23
65,66,66,Chris Stroud,28.6,429,15
66,T67,T67,Zac Blair,28.62,601,21
67,T67,T67,Nicholas Thompson,28.62,372,13
68,69,69,John Huh,28.64,630,22
69,70,70,Kevin Streelman,28.65,573,20
70,71,71,Jamie Donaldson,28.67,258,9
71,T72,T72,Aaron Baddeley,28.69,373,13
72,T72,T72,Blayne Barber,28.69,373,13
73,T72,T72,Billy Hurley III,28.69,373,13
74,T72,T72,Phil Mickelson,28.69,459,16
75,T72,T72,Camilo Villegas,28.69,459,16
76,T77,T77,Sangmoon Bae,28.7,574,20
77,T77,T77,Andrew Svoboda,28.7,287,10
78,79,79,Pat Perez,28.73,632,22
79,80,80,Carlos Ortiz,28.75,575,20
80,81,81,Steven Bowditch,28.76,604,21
81,T82,T82,Alex Cejka,28.78,518,18
82,T82,T82,Adam Hadwin,28.78,518,18
83,T82,T82,Jhonattan Vegas,28.78,518,18
84,85,85,Brooks Koepka,28.79,547,19
85,T86,T86,Matt Every,28.83,346,12
86,T86,T86,Kevin Na,28.83,663,23
87,T86,T86,Johnson Wagner,28.83,346,12
88,T89,T89,K.J. Choi,28.85,375,13
89,T89,T89,Scott Langley,28.85,577,20
90,91,91,Russell Knox,28.86,606,21
91,92,92,Robert Streb,28.88,722,25
92,93,93,D.A. Points,28.91,318,11
93,94,94,Ian Poulter,28.93,434,15
94,T95,T95,Chris Kirk,28.94,492,17
95,T95,T95,Steve Wheatcroft,28.94,463,16
96,97,97,Daniel Summerhays,28.95,637,22
97,T98,T98,Ken Duke,29.0,464,16
98,T98,T98,Tony Finau,29.0,638,22
99,T98,T98,John Peterson,29.0,551,19
100,T98,T98,Tyrone Van Aswegen,29.0,261,9
101,102,102,Charley Hoffman,29.05,581,20
102,T103,T103,Martin Flores,29.06,494,17
103,T103,T103,Bubba Watson,29.06,465,16
104,T103,T103,Mark Wilson,29.06,465,16
105,T106,T106,Jim Furyk,29.07,436,15
106,T106,T106,Louis Oosthuizen,29.07,407,14
107,108,108,John Merrick,29.08,349,12
108,109,109,Zach Johnson,29.1,582,20
109,110,110,Harris English,29.13,670,23
110,T111,T111,Graham DeLaet,29.15,379,13
111,T111,T111,Seung-Yul Noh,29.15,379,13
112,113,113,Daniel Berger,29.17,525,18
113,114,114,Kevin Chappell,29.18,496,17
114,115,115,Hudson Swafford,29.21,555,19
115,T116,T116,Ben Crane,29.22,263,9
116,T116,T116,Nick Watney,29.22,526,18
117,118,118,Brian Stuard,29.29,498,17
118,119,119,Jonas Blixt,29.31,381,13
119,120,120,Scott Pinckney,29.33,528,18
120,T121,T121,William McGirt,29.35,675,23
121,T121,T121,Kyle Reifers,29.35,499,17
122,T121,T121,Jimmy Walker,29.35,587,20
123,T124,T124,Roberto Castro,29.36,323,11
124,T124,T124,Whee Kim,29.36,411,14
125,126,126,Bill Haas,29.37,558,19
126,T127,T127,Tom Hoge,29.38,470,16
127,T127,T127,Billy Horschel,29.38,617,21
128,129,129,James Hahn,29.42,559,19
129,130,130,Charl Schwartzel,29.43,412,14
130,T131,T131,Mark Hubbard,29.44,471,16
131,T131,T131,Ryo Ishikawa,29.44,530,18
132,T133,T133,Patrick Rodgers,29.45,324,11
133,T133,T133,Cameron Tringale,29.45,589,20
134,135,135,John Senden,29.47,442,15
135,T136,T136,Sung Joon Park,29.5,413,14
136,T136,T136,Boo Weekley,29.5,472,16
137,T138,T138,Retief Goosen,29.53,443,15
138,T138,T138,Martin Laird,29.53,443,15
139,T138,T138,Michael Thompson,29.53,443,15
140,141,141,Byron Smith,29.56,266,9
141,T142,T142,Brendan Steele,29.58,562,19
142,T142,T142,Nick Taylor,29.58,562,19
143,144,144,Sam Saunders,29.6,444,15
144,145,145,Webb Simpson,29.61,533,18
145,T146,T146,Oscar Fraustro,29.63,237,8
146,T146,T146,Russell Henley,29.63,563,19
147,T146,T146,Spencer Levin,29.63,563,19
148,149,149,Bo Van Pelt,29.64,415,14
149,150,150,Brian Harman,29.69,475,16
150,T151,T151,Jason Dufner,29.71,505,17
151,T151,T151,Gary Woodland,29.71,416,14
152,153,153,Charlie Beljan,29.73,327,11
153,154,154,Ángel Cabrera,29.78,268,9
154,155,155,Vijay Singh,29.81,477,16
155,T156,T156,Cameron Percy,29.86,418,14
156,T156,T156,Alex Prugh,29.86,418,14
157,158,158,Davis Love III,29.88,239,8
158,159,159,Keegan Bradley,29.89,568,19
159,160,160,Padraig Harrington,29.9,299,10
160,161,161,Gonzalo Fernandez-Castaño,29.92,359,12
161,T162,T162,Luke Donald,30.0,480,16
162,T162,T162,Michael Putnam,30.0,480,16
163,164,164,Chad Campbell,30.05,571,19
164,T165,T165,Paul Casey,30.11,572,19
165,T165,T165,Ben Martin,30.11,572,19
166,167,167,Lucas Glover,30.13,452,15
167,168,168,Bill Lunde,30.14,211,7
168,169,169,Geoff Ogilvy,30.2,302,10
169,T170,T170,Francesco Molinari,30.25,363,12
170,T170,T170,Lee Westwood,30.25,363,12
171,172,172,Derek Ernst,30.27,333,11
172,173,173,Chez Reavie,30.3,303,10
173,T174,T174,Ernie Els,30.36,334,11
174,T174,T174,Willy Wilcox,30.36,334,11
175,176,176,Charles Howell III,30.43,700,23
176,177,177,Jim Herman,30.53,580,19
177,178,178,Jim Renner,30.56,275,9
178,T179,T179,Robert Garrigus,30.64,337,11
179,T179,T179,Scott Stallings,30.64,337,11
180,181,181,Brice Garnett,30.67,368,12
181,182,182,Adam Scott,30.9,309,10
182,183,183,J.J. Henry,31.0,496,16
183,184,184,Henrik Stenson,31.6,474,15
