,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
72,T71,T71,Scott Piercy,28.85,779,27
73,T74,T74,Padraig Harrington,28.86,606,21
74,T74,T74,Ryan Palmer,28.86,606,21
75,T76,T76,Kevin Chappell,28.88,751,26
76,T76,T76,Martin Laird,28.88,693,24
77,78,78,Scott Brown,28.9,867,30
78,79,79,Rory Sabbatini,28.92,723,25
79,80,80,K.J. Choi,28.94,521,18
80,T81,T81,Matt Every,28.95,637,22
81,T81,T81,Rickie Fowler,28.95,579,20
82,T81,T81,Dustin Johnson,28.95,550,19
83,T84,T84,Aaron Baddeley,28.96,695,24
84,T84,T84,Erik Compton,28.96,782,27
85,T84,T84,Gonzalo Fernandez-Castaño,28.96,782,27
86,T84,T84,Max Homa,28.96,753,26
87,T88,T88,Adam Hadwin,28.97,840,29
88,T88,T88,Brian Stuard,28.97,869,30
89,T90,T90,Derek Ernst,29.0,725,25
90,T90,T90,Mark Hubbard,29.0,667,23
91,T90,T90,Scott Langley,29.0,783,27
92,93,93,Eric Axley,29.05,581,20
93,T94,T94,Chad Campbell,29.07,872,30
94,T94,T94,Henrik Stenson,29.07,436,15
95,T94,T94,Robert Streb,29.07,872,30
96,T94,T94,Hudson Swafford,29.07,843,29
97,98,98,Cameron Percy,29.09,640,22
98,T99,T99,Roger Sloan,29.11,553,19
99,T99,T99,Scott Stallings,29.11,553,19
100,101,101,Camilo Villegas,29.12,757,26
101,T102,T102,Jason Gore,29.13,699,24
102,T102,T102,John Senden,29.13,670,23
103,T102,T102,Gary Woodland,29.13,670,23
104,105,105,Marc Leishman,29.14,641,22
105,T106,T106,Brendon de Jonge,29.16,904,31
106,T106,T106,Tyrone Van Aswegen,29.16,554,19
107,T108,T108,Andres Gonzales,29.19,788,27
108,T108,T108,Kevin Streelman,29.19,759,26
109,T110,T110,Brice Garnett,29.21,818,28
110,T110,T110,Chez Reavie,29.21,555,19
111,T112,T112,William McGirt,29.23,877,30
112,T112,T112,Kyle Reifers,29.23,877,30
113,114,114,Ken Duke,29.24,848,29
114,T115,T115,Jason Dufner,29.25,585,20
115,T115,T115,James Hahn,29.25,819,28
116,T117,T117,Retief Goosen,29.26,673,23
117,T117,T117,Justin Rose,29.26,556,19
118,119,119,Bubba Watson,29.28,527,18
119,T120,T120,Patrick Rodgers,29.31,469,16
120,T120,T120,Willy Wilcox,29.31,469,16
121,T122,T122,Sung Joon Park,29.33,704,24
122,T122,T122,John Peterson,29.33,704,24
123,T122,T122,Jonathan Randolph,29.33,704,24
124,T125,T125,Whee Kim,29.36,646,22
125,T125,T125,Adam Scott,29.36,411,14
126,T127,T127,Jonathan Byrd,29.38,617,21
127,T127,T127,Heath Slocum,29.38,617,21
128,129,129,Hunter Mahan,29.39,676,23
129,130,130,Ben Crane,29.4,588,20
130,T131,T131,Ángel Cabrera,29.41,500,17
131,T131,T131,Brian Harman,29.41,853,29
132,T131,T131,Chris Stroud,29.41,794,27
133,T134,T134,Chad Collins,29.42,706,24
134,T134,T134,Sam Saunders,29.42,765,26
135,T134,T134,Byron Smith,29.42,559,19
136,T137,T137,Spencer Levin,29.43,883,30
137,T137,T137,Webb Simpson,29.43,618,21
138,139,139,Charl Schwartzel,29.44,530,18
139,T140,T140,Zach Johnson,29.46,707,24
140,T140,T140,Jhonattan Vegas,29.46,766,26
141,142,142,Jim Furyk,29.47,501,17
142,143,143,Alex Cejka,29.48,796,27
143,T144,T144,David Hearn,29.5,885,30
144,T144,T144,Ben Martin,29.5,767,26
145,T144,T144,Boo Weekley,29.5,708,24
146,147,147,Bill Haas,29.54,709,24
147,148,148,George McNeill,29.56,798,27
148,149,149,Robert Garrigus,29.59,651,22
149,150,150,Johnson Wagner,29.61,681,23
150,151,151,Daniel Berger,29.65,919,31
151,152,152,Scott Pinckney,29.67,801,27
152,153,153,Andrew Svoboda,29.69,861,29
153,154,154,Carlos Ortiz,29.72,862,29
154,155,155,Michael Putnam,29.74,803,27
155,156,156,Seung-Yul Noh,29.75,595,20
156,157,157,Jim Renner,29.77,774,26
157,158,158,J.J. Henry,29.79,864,29
158,159,159,Vijay Singh,29.83,686,23
159,160,160,Mark Wilson,29.85,806,27
160,161,161,Keegan Bradley,29.91,688,23
161,162,162,Charlie Beljan,29.92,748,25
162,163,163,Jon Curran,29.93,808,27
163,T164,T164,Paul Casey,29.95,659,22
164,T164,T164,Greg Owen,29.95,569,19
165,166,166,Michael Thompson,29.96,779,26
166,167,167,Chesson Hadley,30.0,900,30
167,T168,T168,John Merrick,30.04,781,26
168,T168,T168,D.A. Points,30.04,751,25
169,170,170,Billy Horschel,30.07,812,27
170,171,171,Alex Prugh,30.08,782,26
171,172,172,Nicholas Thompson,30.1,903,30
172,173,173,Bill Lunde,30.13,482,16
173,174,174,Geoff Ogilvy,30.14,422,14
174,175,175,Martin Flores,30.24,877,29
175,176,176,Jim Herman,30.26,817,27
176,177,177,Sergio Garcia,30.29,424,14
177,178,178,Davis Love III,30.39,547,18
178,179,179,Francesco Molinari,30.43,426,14
179,180,180,Ernie Els,30.56,550,18
180,181,181,Lucas Glover,30.69,798,26
181,182,182,Stewart Cink,30.74,707,23
182,183,183,Roberto Castro,30.8,462,15
183,184,184,Robert Allenby,30.9,649,21
