,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
72,T70,T70,Zach Johnson,90,"7' 4""",3729.5,510
73,T70,T70,George McNeill,93,"7' 4""",4723.5,645
74,T70,T70,Seung-Yul Noh,65,"7' 4""",2802.333,384
75,T70,T70,Louis Oosthuizen,68,"7' 4""",2471.333,337
76,T77,T77,Sangmoon Bae,98,"7' 3""",4837.5,671
77,T77,T77,Blayne Barber,76,"7' 3""",3322.0,458
78,T77,T77,Kevin Chappell,86,"7' 3""",4129.25,567
79,T77,T77,Harris English,105,"7' 3""",4683.0,644
80,T77,T77,Rickie Fowler,76,"7' 3""",3171.5,437
81,T77,T77,Charley Hoffman,97,"7' 3""",4055.083,557
82,T77,T77,Tom Hoge,83,"7' 3""",3440.75,475
83,T77,T77,Mark Hubbard,79,"7' 3""",3023.667,419
84,T77,T77,Ryo Ishikawa,90,"7' 3""",3905.417,540
85,T77,T77,Dustin Johnson,75,"7' 3""",2909.167,402
86,T77,T77,Andres Romero,69,"7' 3""",2852.25,392
87,T77,T77,Shawn Stefani,94,"7' 3""",4372.583,602
88,T77,T77,David Toms,62,"7' 3""",2906.833,399
89,T77,T77,Cameron Tringale,96,"7' 3""",4320.5,594
90,T77,T77,Gary Woodland,81,"7' 3""",2811.917,386
91,T92,T92,K.J. Choi,66,"7' 2""",3101.5,433
92,T92,T92,Ken Duke,93,"7' 2""",3960.083,554
93,T92,T92,Bill Haas,89,"7' 2""",3330.0,467
94,T92,T92,Brian Harman,90,"7' 2""",4024.333,559
95,T92,T92,Jason Kokrak,88,"7' 2""",3946.25,548
96,T92,T92,John Merrick,78,"7' 2""",2793.917,389
97,T92,T92,Cameron Percy,72,"7' 2""",2832.083,394
98,T92,T92,Ian Poulter,68,"7' 2""",2733.917,382
99,T92,T92,Jonathan Randolph,72,"7' 2""",2771.667,388
100,T92,T92,Chez Reavie,56,"7' 2""",2436.167,340
101,T92,T92,Patrick Reed,103,"7' 2""",4402.417,612
102,T92,T92,Kyle Reifers,96,"7' 2""",4101.583,570
103,T92,T92,Justin Rose,69,"7' 2""",2609.583,365
104,T92,T92,Rory Sabbatini,81,"7' 2""",3481.167,485
105,T92,T92,Brendan Steele,88,"7' 2""",3810.0,532
106,T92,T92,Nick Taylor,91,"7' 2""",4326.833,604
107,T108,T108,Steven Bowditch,103,"7' 1""",4801.917,681
108,T108,T108,Ernie Els,57,"7' 1""",1925.0829999999999,273
109,T108,T108,Chesson Hadley,101,"7' 1""",4770.583,673
110,T108,T108,Jerry Kelly,79,"7' 1""",3562.083,502
111,T108,T108,Scott Langley,94,"7' 1""",3879.917,545
112,T108,T108,Danny Lee,120,"7' 1""",5591.4169999999995,788
113,T108,T108,William McGirt,103,"7' 1""",4827.583,680
114,T108,T108,Troy Merritt,91,"7' 1""",4291.0,604
115,T108,T108,Francesco Molinari,56,"7' 1""",1948.0,274
116,T108,T108,John Peterson,84,"7' 1""",3575.417,506
117,T108,T108,Alex Prugh,84,"7' 1""",3089.667,438
118,T108,T108,Byron Smith,59,"7' 1""",1825.4170000000001,257
119,T108,T108,Chris Stroud,84,"7' 1""",3377.667,477
120,T121,T121,Daniel Berger,97,"7' 0""",4013.083,571
121,T121,T121,Keegan Bradley,87,"7' 0""",3296.083,469
122,T121,T121,J.J. Henry,94,"7' 0""",3136.083,446
123,T121,T121,Kevin Kisner,104,"7' 0""",4733.083,676
124,T121,T121,Matt Kuchar,97,"7' 0""",4193.5,600
125,T121,T121,Justin Leonard,61,"7' 0""",2851.417,405
126,T121,T121,Hideki Matsuyama,95,"7' 0""",3742.167,534
127,T121,T121,Ryan Moore,81,"7' 0""",3208.5,459
128,T121,T121,Carl Pettersson,106,"7' 0""",5143.583,733
129,T121,T121,D.A. Points,72,"7' 0""",2920.833,419
130,T121,T121,Michael Putnam,87,"7' 0""",3058.083,438
131,T121,T121,Patrick Rodgers,57,"7' 0""",2229.75,317
132,T121,T121,Sam Saunders,83,"7' 0""",3122.25,445
133,T121,T121,Bubba Watson,71,"7' 0""",2913.25,414
134,T121,T121,Boo Weekley,79,"7' 0""",3235.917,463
135,T136,T136,Alex Cejka,94,"6' 11""",3834.667,554
136,T136,T136,Erik Compton,86,"6' 11""",3687.167,535
137,T136,T136,Jon Curran,83,"6' 11""",3042.417,440
138,T136,T136,Brendon de Jonge,106,"6' 11""",4515.917,655
139,T136,T136,Derek Ernst,75,"6' 11""",2904.417,422
140,T136,T136,Matt Every,73,"6' 11""",2909.083,419
141,T136,T136,Jim Furyk,71,"6' 11""",2413.583,351
142,T136,T136,Padraig Harrington,60,"6' 11""",2416.667,351
143,T136,T136,Phil Mickelson,70,"6' 11""",3094.417,445
144,T136,T136,Jeff Overton,94,"6' 11""",3609.0,523
145,T136,T136,Brendon Todd,96,"6' 11""",4147.833,600
146,T147,T147,Billy Hurley III,83,"6' 10""",3170.583,463
147,T147,T147,Kevin Na,98,"6' 10""",3789.0,555
148,T147,T147,John Senden,80,"6' 10""",2421.667,355
149,T147,T147,Heath Slocum,57,"6' 10""",1849.5,271
150,T147,T147,Justin Thomas,106,"6' 10""",4880.917,713
151,T147,T147,Tim Wilkinson,73,"6' 10""",2790.333,409
152,T153,T153,Eric Axley,57,"6' 9""",2083.333,307
153,T153,T153,Ricky Barnes,82,"6' 9""",3197.167,473
154,T153,T153,Derek Fathauer,81,"6' 9""",3324.5,493
155,T153,T153,Gonzalo Fernandez-Castaño,81,"6' 9""",2834.667,419
156,T153,T153,Lucas Glover,79,"6' 9""",2954.583,438
157,T153,T153,J.B. Holmes,89,"6' 9""",3505.5,522
158,T153,T153,David Lingmerth,90,"6' 9""",3781.25,557
159,T160,T160,Steven Alker,62,"6' 8""",2388.917,359
160,T160,T160,Robert Allenby,63,"6' 8""",2095.167,316
161,T160,T160,Charlie Beljan,76,"6' 8""",2557.167,385
162,T160,T160,Scott Brown,97,"6' 8""",3991.167,602
163,T160,T160,Graham DeLaet,65,"6' 8""",2498.667,374
164,T160,T160,Chris Kirk,76,"6' 8""",2769.333,413
165,T160,T160,Marc Leishman,74,"6' 8""",2605.333,390
166,T160,T160,Greg Owen,58,"6' 8""",1740.6670000000001,260
167,T160,T160,Webb Simpson,81,"6' 8""",3018.667,452
168,T160,T160,Scott Stallings,60,"6' 8""",2209.833,331
169,T170,T170,Roberto Castro,54,"6' 7""",1520.4170000000001,230
170,T170,T170,Oscar Fraustro,58,"6' 7""",1787.0829999999999,273
171,T170,T170,Retief Goosen,81,"6' 7""",2943.417,446
172,T170,T170,Morgan Hoffmann,85,"6' 7""",3462.583,526
173,T170,T170,Max Homa,78,"6' 7""",2902.833,442
174,T170,T170,Ryan Palmer,80,"6' 7""",2585.833,394
175,T170,T170,Tyrone Van Aswegen,58,"6' 7""",1867.0829999999999,282
176,T177,T177,Chad Collins,79,"6' 6""",3072.417,473
177,T177,T177,Vijay Singh,78,"6' 6""",3159.417,487
178,T177,T177,Roger Sloan,56,"6' 6""",1742.25,269
179,180,180,Charl Schwartzel,67,"6' 5""",1838.6670000000001,287
180,T181,T181,Robert Garrigus,70,"6' 4""",2363.5,372
181,T181,T181,Davis Love III,51,"6' 4""",1744.0829999999999,275
182,183,183,Sung Joon Park,79,"6' 3""",2716.833,435
183,184,184,Jim Renner,68,"6' 0""",2122.75,353
