,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
115,T116,T116,Shawn Stefani,94,0.68,117,8.0
116,T116,T116,Tyrone Van Aswegen,58,0.68,44,3.0
117,118,118,Jimmy Walker,89,0.66,61,4.0
118,119,119,David Hearn,97,0.65,93,6.0
119,T120,T120,Steven Alker,62,0.63,48,3.0
120,T120,T120,Alex Cejka,94,0.63,79,5.0
121,T120,T120,Graham DeLaet,65,0.63,63,4.0
122,T120,T120,Tom Hoge,83,0.63,79,5.0
123,124,124,John Senden,80,0.62,65,4.0
124,T125,T125,Eric Axley,57,0.61,49,3.0
125,T125,T125,Aaron Baddeley,76,0.61,66,4.0
126,T125,T125,Derek Ernst,75,0.61,82,5.0
127,T125,T125,Derek Fathauer,81,0.61,49,3.0
128,T125,T125,Dustin Johnson,75,0.61,49,3.0
129,T125,T125,Scott Pinckney,88,0.61,82,5.0
130,T125,T125,Henrik Stenson,63,0.61,49,3.0
131,T125,T125,Robert Streb,110,0.61,115,7.0
132,133,133,Ryan Palmer,80,0.6,67,4.0
133,T134,T134,Billy Hurley III,83,0.59,68,4.0
134,T134,T134,Roger Sloan,56,0.59,51,3.0
135,136,136,Padraig Harrington,60,0.58,52,3.0
136,T137,T137,John Huh,102,0.57,88,5.0
137,T137,T137,Brooks Koepka,84,0.57,70,4.0
138,T137,T137,Patrick Rodgers,57,0.57,35,2.0
139,140,140,Scott Langley,94,0.56,71,4.0
140,141,141,Mark Wilson,89,0.52,96,5.0
141,T142,T142,Andrew Putnam,68,0.5,60,3.0
142,T142,T142,Patrick Reed,103,0.5,60,3.0
143,T142,T142,Willy Wilcox,58,0.5,40,2.0
144,T145,T145,Daniel Berger,97,0.49,82,4.0
145,T145,T145,Louis Oosthuizen,68,0.49,61,3.0
146,T145,T145,Chez Reavie,56,0.49,41,2.0
147,T145,T145,Adam Scott,51,0.49,41,2.0
148,T149,T149,Robert Allenby,63,0.48,63,3.0
149,T149,T149,Jonathan Byrd,69,0.48,42,2.0
150,T149,T149,Luke Donald,71,0.48,62,3.0
151,T149,T149,Colt Knost,90,0.48,84,4.0
152,T153,T153,Cameron Percy,72,0.47,64,3.0
153,T153,T153,David Toms,62,0.47,64,3.0
154,T155,T155,Chris Kirk,76,0.45,44,2.0
155,T155,T155,Johnson Wagner,68,0.45,66,3.0
156,157,157,Vijay Singh,78,0.44,68,3.0
157,T158,T158,Charlie Beljan,76,0.43,70,3.0
158,T158,T158,Rickie Fowler,76,0.43,47,2.0
159,T158,T158,Marc Leishman,74,0.43,47,2.0
160,T161,T161,Alex Prugh,84,0.42,71,3.0
161,T161,T161,Webb Simpson,81,0.42,71,3.0
162,T161,T161,Bo Van Pelt,81,0.42,72,3.0
163,T161,T161,Steve Wheatcroft,87,0.42,71,3.0
164,165,165,Andres Romero,69,0.39,51,2.0
165,T166,T166,Robert Garrigus,70,0.38,53,2.0
166,T166,T166,Bill Haas,89,0.38,79,3.0
167,T168,T168,Keegan Bradley,87,0.37,81,3.0
168,T168,T168,Nicholas Thompson,90,0.37,82,3.0
169,T168,T168,Bubba Watson,71,0.37,54,2.0
170,171,171,William McGirt,103,0.36,112,4.0
171,172,172,Jim Renner,68,0.3,66,2.0
172,173,173,Michael Putnam,87,0.28,72,2.0
173,T174,T174,Francesco Molinari,56,0.27,37,1.0
174,T174,T174,Heath Slocum,57,0.27,37,1.0
175,176,176,Charles Howell III,105,0.26,115,3.0
176,T177,T177,Jamie Donaldson,50,0.25,40,1.0
177,T177,T177,Bill Lunde,50,0.25,40,1.0
178,T179,T179,Davis Love III,51,0.21,47,1.0
179,T179,T179,George McNeill,93,0.21,94,2.0
180,181,181,Scott Stallings,60,0.19,54,1.0
181,182,182,Martin Laird,77,0.13,79,1.0
182,T183,T183,Blayne Barber,76,0.0,49,
183,T183,T183,Roberto Castro,54,0.0,30,
