,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
142,T143,T143,Eric Axley,57,9.09,44,4
143,T143,T143,Alex Cejka,94,9.09,110,10
144,T143,T143,Jim Herman,88,9.09,110,10
145,146,146,John Senden,80,8.96,67,6
146,147,147,Brice Garnett,81,8.91,101,9
147,148,148,Bill Haas,89,8.89,90,8
148,149,149,Robert Streb,110,8.82,136,12
149,150,150,Padraig Harrington,60,8.62,58,5
150,151,151,Michael Putnam,87,8.57,105,9
151,152,152,Billy Hurley III,83,8.45,71,6
152,153,153,Gonzalo Fernandez-Castaño,81,8.43,83,7
153,154,154,Zac Blair,108,8.4,119,10
154,T155,T155,Brian Davis,86,8.33,96,8
155,T155,T155,Matt Every,73,8.33,60,5
156,T155,T155,Jeff Overton,94,8.33,96,8
157,T155,T155,D.A. Points,72,8.33,72,6
158,159,159,Greg Owen,58,8.2,61,5
159,160,160,Mark Hubbard,79,8.05,87,7
160,161,161,Spencer Levin,99,8.04,112,9
161,162,162,Justin Leonard,61,8.0,50,4
162,163,163,Graham DeLaet,65,7.94,63,5
163,164,164,Lucas Glover,79,7.83,115,9
164,165,165,Fabián Gómez,83,7.59,79,6
165,166,166,Morgan Hoffmann,85,7.5,80,6
166,167,167,Davis Love III,51,7.41,54,4
167,168,168,Jason Kokrak,88,7.38,122,9
168,T169,T169,Alex Prugh,84,7.21,111,8
169,T169,T169,Justin Thomas,106,7.21,111,8
170,171,171,Jim Furyk,71,7.14,70,5
171,172,172,Scott Langley,94,7.08,113,8
172,173,173,Ángel Cabrera,53,7.02,57,4
173,174,174,Retief Goosen,81,6.94,72,5
174,175,175,Francesco Molinari,56,6.58,76,5
175,176,176,Steven Alker,62,6.56,61,4
176,T177,T177,Charlie Beljan,76,5.33,75,4
177,T177,T177,Robert Garrigus,70,5.33,75,4
178,179,179,Bubba Watson,71,4.84,62,3
179,180,180,Charley Hoffman,97,4.81,104,5
180,181,181,John Peterson,84,4.72,106,5
181,182,182,Jim Renner,68,4.62,65,3
182,183,183,Sung Joon Park,79,4.11,73,3
183,184,184,J.J. Henry,94,3.97,126,5
