,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
147,T147,T147,Jerry Kelly,79,85.34,232,198
148,T149,T149,Zach Johnson,90,85.29,204,174
149,T149,T149,Justin Rose,69,85.29,170,145
150,151,151,Mark Wilson,89,85.23,264,225
151,152,152,Brice Garnett,81,85.2,223,190
152,153,153,Carlos Ortiz,100,85.13,269,229
153,154,154,Lee Westwood,56,85.11,94,80
154,T155,T155,Geoff Ogilvy,50,85.0,120,102
155,T155,T155,Jhonattan Vegas,90,85.0,240,204
156,157,157,Robert Allenby,63,84.97,153,130
157,158,158,Michael Thompson,83,84.91,265,225
158,159,159,J.J. Henry,94,84.88,205,174
159,160,160,Sung Joon Park,79,84.58,227,192
160,161,161,Ryan Moore,81,84.13,208,175
161,162,162,Nick Watney,91,84.11,302,254
162,T163,T163,Bill Lunde,50,83.74,123,103
163,T163,T163,Kyle Reifers,96,83.74,289,242
164,165,165,Byron Smith,59,83.67,147,123
165,166,166,Heath Slocum,57,83.2,125,104
166,167,167,Michael Putnam,87,83.19,238,198
167,168,168,Stewart Cink,77,83.18,220,183
168,169,169,Davis Love III,51,82.84,134,111
169,170,170,Jim Renner,68,82.78,180,149
170,171,171,Vijay Singh,78,82.64,242,200
171,172,172,Webb Simpson,81,82.61,230,190
172,173,173,Camilo Villegas,83,82.47,251,207
173,174,174,Jonathan Byrd,69,82.46,171,141
174,175,175,Charlie Beljan,76,82.43,239,197
175,176,176,Gonzalo Fernandez-Castaño,81,81.95,205,168
176,177,177,Nicholas Thompson,90,81.59,239,195
177,178,178,Ernie Els,57,81.54,130,106
178,179,179,Jason Dufner,76,81.38,145,118
179,180,180,Padraig Harrington,60,77.72,184,143
180,181,181,Sergio Garcia,59,77.52,129,100
181,182,182,John Merrick,78,77.3,163,126
182,183,183,Lucas Glover,79,76.56,273,209
183,184,184,Adam Scott,51,76.53,98,75
