,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
119,T83,T83,Ryan Moore,81,1,22
120,T83,T83,Sean O'Hair,86,1,32
121,T83,T83,Geoff Ogilvy,50,1,24
122,T83,T83,Carlos Ortiz,100,1,45
123,T83,T83,Jeff Overton,94,1,32
124,T83,T83,John Peterson,84,1,34
125,T83,T83,D.A. Points,72,1,38
126,T83,T83,Andrew Putnam,68,1,27
127,T83,T83,Jonathan Randolph,72,1,33
128,T83,T83,Chez Reavie,56,1,30
129,T83,T83,Patrick Rodgers,57,1,21
130,T83,T83,John Senden,80,1,30
131,T83,T83,Vijay Singh,78,1,41
132,T83,T83,Heath Slocum,57,1,26
133,T83,T83,Brandt Snedeker,98,1,35
134,T83,T83,Chris Stroud,84,1,44
135,T83,T83,Hudson Swafford,97,1,37
136,T83,T83,Brendon Todd,96,1,25
137,T83,T83,Johnson Wagner,68,1,28
