,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
56,T54,T54,Rickie Fowler,76,0.79,38,3.0
57,T58,T58,Charles Howell III,105,0.78,90,7.0
58,T58,T58,Ryo Ishikawa,90,0.78,64,5.0
59,T60,T60,Aaron Baddeley,76,0.77,39,3.0
60,T60,T60,Chad Collins,79,0.77,52,4.0
61,T60,T60,Retief Goosen,81,0.77,52,4.0
62,T60,T60,David Hearn,97,0.77,78,6.0
63,T60,T60,Tom Hoge,83,0.77,39,3.0
64,T60,T60,Scott Piercy,90,0.77,52,4.0
65,T60,T60,Andrew Svoboda,80,0.77,65,5.0
66,T60,T60,Hudson Swafford,97,0.77,91,7.0
67,T68,T68,Zach Johnson,90,0.76,66,5.0
68,T68,T68,Kyle Reifers,96,0.76,66,5.0
69,70,70,Blayne Barber,76,0.75,53,4.0
70,T71,T71,Matt Kuchar,97,0.74,54,4.0
71,T71,T71,Kevin Na,98,0.74,54,4.0
72,73,73,Brian Harman,90,0.72,69,5.0
73,T74,T74,Danny Lee,120,0.71,56,4.0
74,T74,T74,Andres Romero,69,0.71,42,3.0
75,T76,T76,Martin Laird,77,0.7,71,5.0
76,T76,T76,John Senden,80,0.7,43,3.0
77,78,78,Billy Hurley III,83,0.69,58,4.0
78,79,79,Kevin Streelman,95,0.68,73,5.0
79,T80,T80,Sangmoon Bae,98,0.67,60,4.0
80,T80,T80,Erik Compton,86,0.67,60,4.0
81,T80,T80,Jimmy Walker,89,0.67,45,3.0
82,83,83,Ben Martin,93,0.66,91,6.0
83,T84,T84,Brendon de Jonge,106,0.65,92,6.0
84,T84,T84,Ernie Els,57,0.65,31,2.0
85,T84,T84,Ryan Moore,81,0.65,46,3.0
86,T84,T84,Adam Scott,51,0.65,31,2.0
87,T84,T84,Brendon Todd,96,0.65,62,4.0
88,T89,T89,Eric Axley,57,0.63,32,2.0
89,T89,T89,Greg Chalmers,58,0.63,32,2.0
90,T89,T89,Michael Putnam,87,0.63,64,4.0
91,T89,T89,Brendan Steele,88,0.63,64,4.0
92,93,93,Alex Cejka,94,0.61,66,4.0
93,94,94,Spencer Levin,99,0.6,83,5.0
94,95,95,J.B. Holmes,89,0.59,51,3.0
95,T96,T96,Martin Flores,95,0.57,70,4.0
96,T96,T96,Bo Van Pelt,81,0.57,70,4.0
97,98,98,Justin Thomas,106,0.56,71,4.0
98,T99,T99,Graham DeLaet,65,0.55,55,3.0
99,T99,T99,Jim Furyk,71,0.55,55,3.0
100,T101,T101,J.J. Henry,94,0.52,77,4.0
101,T101,T101,John Huh,102,0.52,77,4.0
102,T101,T101,Chris Kirk,76,0.52,58,3.0
103,T104,T104,Jason Bohn,95,0.51,79,4.0
104,T104,T104,Oscar Fraustro,58,0.51,39,2.0
105,T104,T104,John Peterson,84,0.51,79,4.0
106,T104,T104,Johnson Wagner,68,0.51,59,3.0
107,T108,T108,Chad Campbell,97,0.5,80,4.0
108,T108,T108,Chesson Hadley,101,0.5,80,4.0
109,T110,T110,Paul Casey,87,0.49,61,3.0
110,T110,T110,Andres Gonzales,90,0.49,61,3.0
111,112,112,Bryce Molder,91,0.48,62,3.0
112,T113,T113,Jason Gore,76,0.47,43,2.0
113,T113,T113,Rory Sabbatini,81,0.47,64,3.0
114,T113,T113,Gary Woodland,81,0.47,43,2.0
115,T116,T116,William McGirt,103,0.45,88,4.0
116,T116,T116,Carl Pettersson,106,0.45,67,3.0
117,T118,T118,Ben Crane,62,0.44,45,2.0
118,T118,T118,John Merrick,78,0.44,45,2.0
119,T118,T118,Phil Mickelson,70,0.44,45,2.0
120,T118,T118,Sam Saunders,83,0.44,68,3.0
121,T118,T118,Jhonattan Vegas,90,0.44,68,3.0
122,T123,T123,Derek Ernst,75,0.43,46,2.0
123,T123,T123,Russell Henley,87,0.43,70,3.0
124,T123,T123,Billy Horschel,99,0.43,69,3.0
125,T123,T123,Whee Kim,71,0.43,47,2.0
126,T123,T123,Scott Langley,94,0.43,70,3.0
127,T123,T123,Henrik Stenson,63,0.43,46,2.0
128,T129,T129,Robert Allenby,63,0.42,48,2.0
129,T129,T129,Jonathan Byrd,69,0.42,48,2.0
130,T129,T129,Jason Kokrak,88,0.42,71,3.0
131,T129,T129,Mark Wilson,89,0.42,72,3.0
132,T133,T133,Carlos Ortiz,100,0.41,74,3.0
133,T133,T133,Ryan Palmer,80,0.41,49,2.0
134,T133,T133,Nick Watney,91,0.41,74,3.0
135,136,136,Russell Knox,96,0.4,75,3.0
136,T137,T137,Harris English,105,0.38,79,3.0
137,T137,T137,Roger Sloan,56,0.38,26,1.0
138,T137,T137,Boo Weekley,79,0.38,53,2.0
139,T140,T140,Jamie Donaldson,50,0.37,27,1.0
140,T140,T140,Bill Lunde,50,0.37,27,1.0
141,T142,T142,Sergio Garcia,59,0.36,28,1.0
142,T142,T142,Max Homa,78,0.36,55,2.0
143,T142,T142,Webb Simpson,81,0.36,56,2.0
144,T142,T142,Vijay Singh,78,0.36,55,2.0
145,T146,T146,Jon Curran,83,0.35,57,2.0
146,T146,T146,Brandt Snedeker,98,0.35,57,2.0
147,148,148,Jerry Kelly,79,0.34,58,2.0
148,149,149,Hunter Mahan,88,0.33,61,2.0
149,150,150,Lucas Glover,79,0.32,63,2.0
150,T151,T151,Bill Haas,89,0.31,64,2.0
151,T151,T151,Dustin Johnson,75,0.31,32,1.0
152,153,153,Greg Owen,58,0.3,33,1.0
153,T154,T154,Geoff Ogilvy,50,0.29,35,1.0
154,T154,T154,Patrick Rodgers,57,0.29,35,1.0
155,T154,T154,Nick Taylor,91,0.29,70,2.0
156,157,157,Justin Leonard,61,0.27,37,1.0
157,T158,T158,Justin Rose,69,0.26,39,1.0
158,T158,T158,Charl Schwartzel,67,0.26,38,1.0
159,T158,T158,Scott Stallings,60,0.26,39,1.0
160,161,161,Tyrone Van Aswegen,58,0.25,40,1.0
161,162,162,Tim Wilkinson,73,0.23,44,1.0
162,T163,T163,Mark Hubbard,79,0.22,46,1.0
163,T163,T163,Marc Leishman,74,0.22,46,1.0
164,165,165,Jim Renner,68,0.21,48,1.0
165,T166,T166,K.J. Choi,66,0.2,49,1.0
166,T166,T166,David Lingmerth,90,0.2,49,1.0
167,T166,T166,Chez Reavie,56,0.2,50,1.0
168,T169,T169,Charlie Beljan,76,0.18,57,1.0
169,T169,T169,Scott Brown,97,0.18,56,1.0
170,T169,T169,Gonzalo Fernandez-Castaño,81,0.18,57,1.0
171,T169,T169,Jeff Overton,94,0.18,56,1.0
172,173,173,Adam Hadwin,95,0.14,70,1.0
173,174,174,Alex Prugh,84,0.13,77,1.0
174,T175,T175,Keegan Bradley,87,0.0,39,
175,T175,T175,Roberto Castro,54,0.0,34,
176,T175,T175,Matt Every,73,0.0,52,
177,T175,T175,Robert Garrigus,70,0.0,41,
178,T175,T175,Brooks Koepka,84,0.0,40,
179,T175,T175,Francesco Molinari,56,0.0,36,
180,T175,T175,Seung-Yul Noh,65,0.0,34,
181,T175,T175,Sung Joon Park,79,0.0,58,
182,T175,T175,Byron Smith,59,0.0,40,
183,T175,T175,Shawn Stefani,94,0.0,69,
