,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
55,T56,T56,Steven Alker,62,2,19
56,T56,T56,Eric Axley,57,2,18
57,T56,T56,Aaron Baddeley,76,2,27
58,T56,T56,Jason Bohn,95,2,25
59,T56,T56,Chad Campbell,97,2,42
60,T56,T56,Erik Compton,86,2,27
61,T56,T56,Jon Curran,83,2,35
62,T56,T56,Jason Day,75,2,22
63,T56,T56,Derek Fathauer,81,2,23
64,T56,T56,Gonzalo Fernandez-Castaño,81,2,39
65,T56,T56,Rickie Fowler,76,2,18
66,T56,T56,Brice Garnett,81,2,38
67,T56,T56,Jason Gore,76,2,34
68,T56,T56,Luke Guthrie,84,2,35
69,T56,T56,Chesson Hadley,101,2,57
70,T56,T56,David Hearn,97,2,31
71,T56,T56,Tom Hoge,83,2,38
72,T56,T56,Billy Horschel,99,2,40
73,T56,T56,Charles Howell III,105,2,38
74,T56,T56,Matt Jones,89,2,31
75,T56,T56,Colt Knost,90,2,24
76,T56,T56,Jason Kokrak,88,2,41
77,T56,T56,William McGirt,103,2,47
78,T56,T56,George McNeill,93,2,45
79,T56,T56,Ryan Moore,81,2,22
80,T56,T56,Kevin Na,98,2,25
81,T56,T56,Seung-Yul Noh,65,2,29
82,T56,T56,Carlos Ortiz,100,2,45
83,T56,T56,Jeff Overton,94,2,32
84,T56,T56,Scott Piercy,90,2,50
85,T56,T56,Jim Renner,68,2,37
86,T56,T56,Andres Romero,69,2,33
87,T56,T56,Robert Streb,110,2,39
88,T56,T56,Chris Stroud,84,2,44
89,T56,T56,Nick Taylor,91,2,39
90,T56,T56,Tyrone Van Aswegen,58,2,16
91,T56,T56,Bo Van Pelt,81,2,34
92,T56,T56,Jhonattan Vegas,90,2,44
93,T56,T56,Camilo Villegas,83,2,54
94,T95,T95,Ricky Barnes,82,1,23
95,T95,T95,Charlie Beljan,76,1,50
96,T95,T95,Jonathan Byrd,69,1,30
97,T95,T95,Alex Cejka,94,1,40
98,T95,T95,Stewart Cink,77,1,49
99,T95,T95,Brendon de Jonge,106,1,39
100,T95,T95,Luke Donald,71,1,20
101,T95,T95,Jamie Donaldson,50,1,11
102,T95,T95,Matt Every,73,1,30
103,T95,T95,Jim Furyk,71,1,24
104,T95,T95,Andres Gonzales,90,1,36
105,T95,T95,Bill Haas,89,1,40
106,T95,T95,Adam Hadwin,95,1,40
107,T95,T95,James Hahn,94,1,31
108,T95,T95,Padraig Harrington,60,1,34
109,T95,T95,J.J. Henry,94,1,34
110,T95,T95,Morgan Hoffmann,85,1,24
111,T95,T95,J.B. Holmes,89,1,36
112,T95,T95,John Huh,102,1,44
113,T95,T95,Dustin Johnson,75,1,19
114,T95,T95,Chris Kirk,76,1,23
115,T95,T95,Brooks Koepka,84,1,28
116,T95,T95,Martin Laird,77,1,44
117,T95,T95,Marc Leishman,74,1,27
118,T95,T95,David Lingmerth,90,1,34
119,T95,T95,Davis Love III,51,1,25
120,T95,T95,John Merrick,78,1,46
121,T95,T95,Troy Merritt,91,1,36
122,T95,T95,Bryce Molder,91,1,27
123,T95,T95,Sean O'Hair,86,1,32
124,T95,T95,Greg Owen,58,1,22
125,T95,T95,Ryan Palmer,80,1,22
126,T95,T95,Pat Perez,96,1,34
127,T95,T95,Scott Pinckney,88,1,40
128,T95,T95,Alex Prugh,84,1,35
129,T95,T95,Andrew Putnam,68,1,27
130,T95,T95,Jonathan Randolph,72,1,33
131,T95,T95,Chez Reavie,56,1,30
132,T95,T95,Webb Simpson,81,1,42
133,T95,T95,Brandt Snedeker,98,1,35
134,T95,T95,Jordan Spieth,91,1,18
135,T95,T95,Scott Stallings,60,1,35
136,T95,T95,Shawn Stefani,94,1,41
137,T95,T95,Henrik Stenson,63,1,25
138,T95,T95,Brian Stuard,97,1,26
139,T95,T95,Justin Thomas,106,1,50
140,T95,T95,Johnson Wagner,68,1,28
141,T95,T95,Boo Weekley,79,1,40
142,T95,T95,Willy Wilcox,58,1,25
143,T95,T95,Tim Wilkinson,73,1,25
144,T95,T95,Mark Wilson,89,1,43
