,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
42,43,43,Brice Garnett,81,33.14,169,56
43,44,44,Bubba Watson,71,33.11,151,50
44,45,45,Pat Perez,96,33.05,239,79
45,46,46,Sean O'Hair,86,33.0,203,67
46,47,47,Carl Pettersson,106,32.99,291,96
47,48,48,Luke Guthrie,84,32.96,179,59
48,T49,T49,Brian Stuard,97,32.91,234,77
49,T49,T49,Nick Taylor,91,32.91,237,78
50,51,51,Jonathan Byrd,69,32.82,131,43
51,52,52,Max Homa,78,32.72,162,53
52,53,53,Bryce Molder,91,32.7,211,69
53,54,54,Jeff Overton,94,32.67,202,66
54,55,55,Erik Compton,86,32.26,186,60
55,56,56,Sergio Garcia,59,32.22,90,29
56,T57,T57,Adam Scott,51,32.14,84,27
57,T57,T57,Gary Woodland,81,32.14,168,54
58,59,59,Hudson Swafford,97,32.13,221,71
59,60,60,Scott Stallings,60,32.0,125,40
60,61,61,Keegan Bradley,87,31.93,166,53
61,62,62,Johnson Wagner,68,31.82,154,49
62,63,63,Jason Gore,76,31.68,161,51
63,64,64,Rickie Fowler,76,31.61,174,55
64,65,65,Ryo Ishikawa,90,31.56,225,71
65,66,66,Chesson Hadley,101,31.48,270,85
66,67,67,Whee Kim,71,31.46,178,56
67,68,68,Brendan Steele,88,31.43,210,66
68,69,69,Michael Thompson,83,31.41,191,60
69,70,70,Brian Harman,90,31.31,214,67
70,71,71,John Senden,80,31.3,115,36
71,72,72,Matt Kuchar,97,31.2,234,73
72,73,73,J.B. Holmes,89,31.15,183,57
73,74,74,Tony Finau,106,31.09,238,74
74,T75,T75,Colt Knost,90,31.03,203,63
75,T75,T75,Brooks Koepka,84,31.03,174,54
76,T75,T75,Justin Rose,69,31.03,145,45
77,T78,T78,Stewart Cink,77,31.02,187,58
78,T78,T78,Chris Stroud,84,31.02,187,58
79,80,80,Alex Prugh,84,30.85,201,62
80,81,81,Chez Reavie,56,30.77,169,52
81,T82,T82,Martin Flores,95,30.59,219,67
82,T82,T82,Jordan Spieth,91,30.59,170,52
83,84,84,Andrew Svoboda,80,30.57,193,59
84,T85,T85,K.J. Choi,66,30.36,168,51
85,T85,T85,Shawn Stefani,94,30.36,247,75
86,87,87,Jamie Donaldson,50,30.34,89,27
87,88,88,Fabián Gómez,83,30.33,211,64
88,89,89,Jason Day,75,30.26,152,46
89,90,90,Hunter Mahan,88,30.23,172,52
90,91,91,Harris English,105,30.0,240,72
91,T92,T92,Spencer Levin,99,29.95,217,65
92,T92,T92,Ryan Moore,81,29.95,187,56
93,94,94,Eric Axley,57,29.91,107,32
94,95,95,Cameron Tringale,96,29.82,218,65
95,96,96,Ryan Palmer,80,29.79,141,42
96,97,97,Carlos Ortiz,100,29.78,225,67
97,98,98,Jonas Blixt,78,29.77,131,39
98,99,99,Francesco Molinari,56,29.73,111,33
99,100,100,Andres Gonzales,90,29.68,219,65
100,101,101,Charlie Beljan,76,29.63,162,48
101,102,102,Adam Hadwin,95,29.44,231,68
102,103,103,David Lingmerth,90,29.28,222,65
103,104,104,Boo Weekley,79,29.23,195,57
104,105,105,Dustin Johnson,75,29.14,151,44
105,106,106,Scott Piercy,90,29.13,230,67
106,107,107,Billy Hurley III,83,29.07,172,50
107,T108,T108,Justin Leonard,61,29.03,155,45
108,T108,T108,Patrick Rodgers,57,29.03,124,36
109,110,110,Padraig Harrington,60,29.01,131,38
110,111,111,Hideki Matsuyama,95,29.0,200,58
111,112,112,Nick Watney,91,28.93,242,70
112,113,113,Ben Martin,93,28.88,232,67
113,T114,T114,Ken Duke,93,28.81,236,68
114,T114,T114,Oscar Fraustro,58,28.81,118,34
115,116,116,Byron Smith,59,28.8,125,36
116,117,117,Graham DeLaet,65,28.77,146,42
117,118,118,Daniel Berger,97,28.69,237,68
118,119,119,Robert Allenby,63,28.67,150,43
119,120,120,Kyle Reifers,96,28.57,245,70
120,121,121,Sung Joon Park,79,28.48,165,47
121,122,122,Mark Wilson,89,28.44,211,60
122,123,123,Chad Collins,79,28.39,155,44
123,124,124,Jim Furyk,71,28.33,120,34
124,125,125,Zach Johnson,90,28.16,206,58
125,126,126,Davis Love III,51,28.13,128,36
126,127,127,Chad Campbell,97,28.1,242,68
127,128,128,Charles Howell III,105,28.07,285,80
128,129,129,Russell Knox,96,28.05,246,69
129,130,130,Heath Slocum,57,28.04,107,30
130,131,131,Bo Van Pelt,81,27.91,215,60
131,132,132,Billy Horschel,99,27.88,208,58
132,133,133,Steve Wheatcroft,87,27.87,183,51
133,T134,T134,Alex Cejka,94,27.78,234,65
134,T134,T134,Willy Wilcox,58,27.78,108,30
135,136,136,James Hahn,94,27.68,224,62
136,137,137,Brendon de Jonge,106,27.5,280,77
137,138,138,Mark Hubbard,79,27.45,153,42
138,139,139,Steven Alker,62,27.4,146,40
139,140,140,Louis Oosthuizen,68,27.27,143,39
140,141,141,John Peterson,84,27.15,221,60
141,142,142,Andres Romero,69,27.03,148,40
142,143,143,John Merrick,78,26.95,167,45
143,144,144,Justin Thomas,106,26.94,271,73
144,145,145,Webb Simpson,81,26.88,186,50
145,146,146,Martin Laird,77,26.87,201,54
146,147,147,Michael Putnam,87,26.84,190,51
147,148,148,Steven Bowditch,103,26.79,224,60
148,149,149,D.A. Points,72,26.75,157,42
149,150,150,Sam Saunders,83,26.74,187,50
150,151,151,Kevin Kisner,104,26.56,256,68
151,152,152,Vijay Singh,78,26.37,201,53
152,153,153,Jon Curran,83,26.29,194,51
153,154,154,Tom Hoge,83,26.19,210,55
154,155,155,Bill Haas,89,26.18,191,50
155,156,156,Bill Lunde,50,25.89,112,29
156,157,157,Tim Wilkinson,73,25.79,159,41
157,158,158,Geoff Ogilvy,50,25.77,97,25
158,159,159,Luke Donald,71,25.64,156,40
159,160,160,Kevin Na,98,25.56,180,46
160,161,161,Derek Fathauer,81,25.41,181,46
161,162,162,Rory Sabbatini,81,25.37,201,51
162,163,163,Ricky Barnes,82,25.28,178,45
163,164,164,Kevin Streelman,95,25.0,200,50
164,165,165,J.J. Henry,94,24.75,198,49
165,166,166,Jim Renner,68,24.58,179,44
166,167,167,Nicholas Thompson,90,24.51,204,50
167,168,168,Jason Dufner,76,24.5,151,37
168,169,169,Charl Schwartzel,67,24.07,108,26
169,170,170,Scott Brown,97,23.96,217,52
170,171,171,Jason Kokrak,88,23.74,219,52
171,172,172,Derek Ernst,75,23.7,173,41
172,173,173,Roger Sloan,56,23.36,107,25
173,174,174,David Toms,62,23.29,146,34
174,175,175,Robert Garrigus,70,23.03,165,38
175,176,176,Jim Herman,88,22.88,236,54
176,177,177,Greg Owen,58,22.81,114,26
177,178,178,Tyrone Van Aswegen,58,22.56,133,30
178,179,179,Gonzalo Fernandez-Castaño,81,22.35,179,40
179,180,180,Roberto Castro,54,21.55,116,25
180,181,181,Ángel Cabrera,53,21.54,130,28
181,182,182,Lucas Glover,79,21.53,209,45
182,183,183,Cameron Percy,72,20.0,155,31
183,184,184,Ernie Els,57,19.3,114,22
