,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
98,T98,T98,Boo Weekley,29.25,702,24
99,100,100,George McNeill,29.26,790,27
100,101,101,Kyle Reifers,29.27,878,30
101,102,102,Andrew Svoboda,29.28,849,29
102,T103,T103,Jim Furyk,29.29,498,17
103,T103,T103,Martin Laird,29.29,703,24
104,T103,T103,Lee Westwood,29.29,410,14
105,T106,T106,Rickie Fowler,29.3,586,20
106,T106,T106,Brendan Steele,29.3,674,23
107,108,108,Martin Flores,29.31,850,29
108,T109,T109,Jon Curran,29.33,792,27
109,T109,T109,Scott Langley,29.33,792,27
110,T109,T109,Seung-Yul Noh,29.33,616,21
111,T109,T109,Jonathan Randolph,29.33,704,24
112,113,113,John Huh,29.37,881,30
113,114,114,Steven Alker,29.38,617,21
114,115,115,Roberto Castro,29.4,441,15
115,116,116,Scott Pinckney,29.41,794,27
116,T117,T117,Sam Saunders,29.44,795,27
117,T117,T117,Willy Wilcox,29.44,471,16
118,T117,T117,Mark Wilson,29.44,795,27
119,T120,T120,Zac Blair,29.45,972,33
120,T120,T120,Luke Donald,29.45,589,20
121,T122,T122,Chad Campbell,29.47,884,30
122,T122,T122,Francesco Molinari,29.47,442,15
123,T122,T122,Justin Rose,29.47,560,19
124,T125,T125,Blayne Barber,29.48,737,25
125,T125,T125,Keegan Bradley,29.48,678,23
126,T125,T125,Tony Finau,29.48,914,31
127,T125,T125,Hideki Matsuyama,29.48,678,23
128,T125,T125,Bryce Molder,29.48,737,25
129,T125,T125,Rory Sabbatini,29.48,737,25
130,131,131,Bill Haas,29.5,708,24
131,T132,T132,Troy Merritt,29.52,856,29
132,T132,T132,Michael Putnam,29.52,797,27
133,T134,T134,Hunter Mahan,29.55,650,22
134,T134,T134,Jeff Overton,29.55,857,29
135,136,136,Charley Hoffman,29.56,798,27
136,T137,T137,Chez Reavie,29.58,562,19
137,T137,T137,Tyrone Van Aswegen,29.58,562,19
138,139,139,Tim Wilkinson,29.59,799,27
139,T140,T140,Ryan Palmer,29.6,592,20
140,T140,T140,Robert Streb,29.6,888,30
141,142,142,Jason Kokrak,29.64,830,28
142,143,143,Russell Henley,29.65,682,23
143,T144,T144,Johnson Wagner,29.7,683,23
144,T144,T144,Gary Woodland,29.7,683,23
145,146,146,Hudson Swafford,29.72,862,29
146,T147,T147,Spencer Levin,29.73,892,30
147,T147,T147,John Merrick,29.73,773,26
148,149,149,Heath Slocum,29.76,625,21
149,T150,T150,Billy Horschel,29.77,774,26
150,T150,T150,Marc Leishman,29.77,655,22
151,152,152,John Senden,29.78,685,23
152,153,153,Adam Scott,29.79,417,14
153,T154,T154,Jim Herman,29.81,805,27
154,T154,T154,Ben Martin,29.81,775,26
155,156,156,David Toms,29.84,567,19
156,157,157,Alex Prugh,29.85,776,26
157,158,158,Jason Gore,29.88,717,24
158,159,159,Louis Oosthuizen,29.89,538,18
159,T160,T160,Brooks Koepka,29.95,659,22
160,T160,T160,Greg Owen,29.95,569,19
161,162,162,Robert Allenby,29.96,719,24
162,T163,T163,Ángel Cabrera,30.0,570,19
163,T163,T163,J.J. Henry,30.0,870,29
164,T163,T163,Bill Lunde,30.0,510,17
165,166,166,Charles Howell III,30.03,901,30
166,T167,T167,Derek Ernst,30.04,751,25
167,T167,T167,Brice Garnett,30.04,841,28
168,169,169,Colt Knost,30.07,812,27
169,170,170,Jason Dufner,30.1,602,20
170,171,171,Nick Watney,30.14,844,28
171,172,172,Charl Schwartzel,30.22,544,18
172,173,173,Nicholas Thompson,30.23,907,30
173,174,174,Roger Sloan,30.26,575,19
174,175,175,Bo Van Pelt,30.3,818,27
175,176,176,Jim Renner,30.31,788,26
176,177,177,Jamie Donaldson,30.33,455,15
177,T178,T178,Charlie Beljan,30.35,789,26
178,T178,T178,Kevin Streelman,30.35,789,26
179,180,180,Russell Knox,30.39,851,28
180,181,181,Stewart Cink,30.48,701,23
181,182,182,Byron Smith,30.6,612,20
182,183,183,Lucas Glover,30.62,796,26
183,184,184,Geoff Ogilvy,30.71,430,14
