,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
174,175,175,Oscar Fraustro,58,4.8,229,11
175,176,176,Francesco Molinari,56,4.55,264,12
176,177,177,Scott Stallings,60,4.42,294,13
177,178,178,Sung Joon Park,79,4.17,360,15
178,179,179,Charlie Beljan,76,4.08,343,14
179,180,180,Alex Prugh,84,3.93,483,19
180,181,181,Bubba Watson,71,3.9,308,12
181,182,182,Robert Garrigus,70,3.85,286,11
182,183,183,Davis Love III,51,3.57,252,9
183,184,184,Jim Renner,68,2.62,305,8
