,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
101,102,102,Jason Bohn,91,19.54,34,174,3.79
102,103,103,Paul Azinger,66,19.53,25,128,3.8
103,104,104,Aaron Baddeley,84,19.51,32,164,3.5
104,105,105,Lee Westwood,50,19.44,14,72,2.93
105,106,106,Billy Mayfair,114,18.98,41,216,3.29
106,107,107,Justin Leonard,78,18.85,23,122,3.3
107,108,108,Patrick Sheehan,114,18.4,39,212,3.51
108,109,109,Shaun Micheel,81,18.31,26,142,2.88
109,110,110,Kevin Sutherland,89,18.07,30,166,2.83
110,111,111,Tom Pernice Jr.,111,18.04,35,194,3.77
111,112,112,Bill Glasson,54,17.71,17,96,3.35
112,113,113,Charlie Wi,67,17.69,23,130,3.52
113,114,114,Pat Perez,89,17.28,28,162,3.29
114,115,115,Darron Stiles,78,17.11,26,152,3.15
115,116,116,Shigeki Maruyama,99,17.05,30,176,3.03
116,117,117,Steve Elkington,67,16.95,20,118,3.4
117,118,118,Joey Sindelar,104,16.83,35,208,2.89
118,T119,T119,Briny Baird,98,16.67,32,192,3.09
119,T119,T119,Bob Estes,92,16.67,28,168,3.32
120,121,121,Stewart Cink,98,16.45,25,152,3.8
121,122,122,Jeff Maggert,79,16.41,21,128,3.24
122,123,123,Steve Jones,56,16.0,16,100,3.25
123,T124,T124,Glen Day,80,15.38,24,156,3.08
124,T124,T124,Duffy Waldorf,86,15.38,24,156,2.75
125,126,126,Tom Gillis,77,15.33,23,150,2.87
126,127,127,Chris Anderson,66,15.32,19,124,3.05
127,128,128,J.P. Hayes,63,15.25,18,118,3.67
128,129,129,Cameron Beckman,96,15.22,28,184,3.04
129,130,130,Jim Furyk,94,15.19,24,158,3.0
130,131,131,Jay Williamson,53,15.09,16,106,2.94
131,132,132,Dudley Hart,84,15.0,24,160,3.21
132,133,133,Alex Cejka,84,14.94,23,154,3.0
133,134,134,K.J. Choi,78,14.91,17,114,2.94
134,135,135,Tim Clark,92,14.79,21,142,3.62
135,136,136,Joe Ogilvie,103,14.71,25,170,3.64
136,137,137,Mario Tiziani,67,14.62,19,130,3.26
137,138,138,Tim Petrovic,97,14.61,26,178,2.69
138,139,139,Arron Oberholser,65,14.55,16,110,2.88
139,140,140,Dean Wilson,86,14.53,25,172,3.4
140,141,141,Rocco Mediate,73,14.49,20,138,2.5
141,142,142,Bob Tway,87,14.38,21,146,3.43
142,143,143,Heath Slocum,103,14.21,27,190,3.41
143,144,144,Lee Janzen,75,14.18,19,134,2.79
144,145,145,Franklin Langham,91,14.12,24,170,3.13
145,146,146,Paul Claxton,79,14.0,21,150,2.81
146,147,147,Rich Beem,66,13.89,15,108,2.8
147,148,148,Ian Poulter,62,13.75,11,80,3.27
148,149,149,Glen Hnatiuk,59,13.64,15,110,2.87
149,150,150,Billy Andrade,83,13.58,22,162,3.09
150,151,151,Mark Wilson,74,13.57,19,140,3.0
151,152,152,Richard Johnson,50,13.54,13,96,2.85
152,153,153,Todd Fischer,99,13.4,26,194,3.5
153,154,154,Robert Damron,89,12.92,23,178,2.87
154,155,155,Vaughn Taylor,99,12.63,24,190,2.58
155,T156,T156,Stephen Leaney,89,12.5,21,168,2.48
156,T156,T156,Kevin Na,88,12.5,21,168,2.76
157,T156,T156,Mike Weir,71,12.5,13,104,3.08
158,159,159,Jerry Kelly,101,12.35,21,170,3.05
159,160,160,Steve Flesch,90,12.32,17,138,2.0
160,161,161,Freddie Jacobson,72,12.3,15,122,3.2
161,162,162,Brent Geiberger,61,12.28,14,114,3.14
162,163,163,Hidemichi Tanaka,106,12.25,25,204,2.6
163,164,164,Olin Browne,99,12.09,22,182,3.27
164,165,165,Jeff Sluman,94,11.96,22,184,2.91
165,166,166,Matt Gogel,78,11.84,18,152,3.28
166,167,167,Phillip Price,77,11.64,17,146,3.0
167,168,168,Tjaart van der Walt,56,11.61,13,112,2.54
168,169,169,Rob Rashell,65,11.48,14,122,2.93
169,170,170,Matt Kuchar,60,11.21,13,116,2.85
170,171,171,Skip Kendall,80,10.9,17,156,3.06
171,172,172,Brian Gay,101,10.61,21,198,3.14
172,T173,T173,Larry Mize,54,10.42,10,96,2.6
173,T173,T173,Scott Verplank,87,10.42,15,144,3.13
174,175,175,Len Mattiace,86,10.37,17,164,2.88
175,176,176,Chris DiMarco,83,10.32,13,126,3.69
176,177,177,Danny Briggs,70,10.29,14,136,2.07
177,178,178,Luke Donald,67,10.23,9,88,3.44
178,T179,T179,Jim Carter,62,10.0,12,120,2.75
179,T179,T179,Ben Curtis,65,10.0,11,110,2.82
180,T179,T179,Craig Perks,67,10.0,13,130,1.77
181,182,182,Robert Gamez,91,9.55,17,178,2.29
182,183,183,Doug Barron,70,9.29,13,140,3.08
183,184,184,Tom Byrum,83,9.26,15,162,2.13
184,185,185,Fred Funk,102,8.99,16,178,2.25
185,186,186,Omar Uresti,84,8.75,14,160,1.79
186,187,187,Matt Davidson,53,8.49,9,106,0.22
187,188,188,John Cook,72,8.33,11,132,2.64
188,189,189,Brian Davis,75,7.75,11,142,1.09
189,190,190,Mark O'Meara,66,7.5,9,120,2.89
190,191,191,Paul Gow,78,7.43,11,148,2.09
191,192,192,José Coceres,56,7.41,8,108,1.38
192,193,193,Kirk Triplett,55,7.29,7,96,3.14
193,194,194,Bart Bryant,91,7.23,12,166,1.83
194,195,195,Jay Haas,54,6.98,6,86,2.0
195,196,196,Chris Riley,67,6.73,7,104,1.43
196,197,197,Mark Brooks,72,5.0,7,140,1.57
197,198,198,Brad Faxon,75,4.62,6,130,1.67
198,199,199,Gavin Coles,70,2.86,4,140,-0.5
199,200,200,Corey Pavin,77,2.17,3,138,-2.0
200,201,201,Loren Roberts,54,1.96,2,102,-5.0
201,202,202,Jeff Hart,63,1.64,2,122,-9.0
