,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
46,T47,T47,Stuart Appleby,84,20.75,183,882,-0.164
47,T47,T47,Jonathan Byrd,103,20.75,271,1306,-0.159
48,49,49,Adam Scott,72,20.74,151,728,-0.132
49,50,50,Ryuji Imada,78,20.52,190,926,-0.116
50,51,51,Roland Thatcher,75,20.36,191,938,-0.084
51,52,52,Bob Heintz,67,20.32,176,866,-0.165
52,53,53,Jonathan Kaye,77,19.8,178,899,-0.152
53,54,54,J.J. Henry,102,19.75,237,1200,-0.139
54,55,55,Dan Forsman,52,19.69,128,650,-0.234
55,56,56,John Huston,90,19.62,216,1101,-0.176
56,57,57,Tim Herron,100,19.59,210,1072,-0.181
57,58,58,Justin Rose,99,19.35,238,1230,-0.231
58,59,59,Mark Hensby,70,19.31,134,694,-0.142
59,60,60,Steve Lowery,100,19.2,231,1203,-0.173
60,61,61,Jesper Parnevik,84,19.12,179,936,-0.196
61,62,62,Geoff Ogilvy,97,19.11,198,1036,-0.136
62,63,63,Hunter Mahan,103,18.93,245,1294,-0.171
63,64,64,Brian Bateman,98,18.92,224,1184,-0.107
64,65,65,Jason Bohn,91,18.67,211,1130,-0.246
65,66,66,Craig Barlow,81,18.64,164,880,-0.171
66,67,67,D.J. Brigman,76,18.34,157,856,-0.096
67,68,68,Arjun Atwal,65,18.12,154,850,-0.143
68,69,69,Freddie Jacobson,72,18.01,139,772,-0.072
69,70,70,Zach Johnson,96,17.96,209,1164,-0.153
70,71,71,John Senden,101,17.66,222,1257,-0.135
71,72,72,Brett Quigley,96,17.63,207,1174,-0.193
72,73,73,Andrew Magee,82,17.57,172,979,-0.169
73,74,74,Peter Lonard,85,17.54,161,918,-0.193
74,75,75,Michael Allen,90,17.49,188,1075,-0.165
75,T76,T76,Patrick Sheehan,114,17.4,233,1339,-0.124
76,T76,T76,Bo Van Pelt,112,17.4,225,1293,-0.213
77,78,78,David Toms,87,17.38,154,886,-0.169
78,79,79,Tom Pernice Jr.,111,17.33,213,1229,-0.164
79,80,80,Joey Snyder III,102,17.03,217,1274,-0.143
80,81,81,Bradley Hughes,52,17.01,116,682,-0.129
81,82,82,Ben Crane,78,16.89,152,900,-0.125
82,83,83,Padraig Harrington,50,16.84,95,564,-0.074
83,84,84,Carl Pettersson,109,16.73,217,1297,-0.147
84,85,85,D.A. Points,94,16.65,191,1147,-0.183
85,86,86,Richard Johnson,50,16.25,104,640,-0.240
86,87,87,Chad Campbell,95,16.1,169,1050,-0.148
87,88,88,Scott McCarron,78,16.05,135,841,-0.178
88,89,89,Hideto Tanihara,50,15.97,100,626,-0.090
89,90,90,Pat Perez,89,15.95,163,1022,-0.110
90,91,91,Justin Bolli,65,15.94,131,822,-0.176
91,92,92,Mark Calcavecchia,92,15.85,168,1060,-0.179
92,93,93,J.L. Lewis,98,15.78,178,1128,-0.067
93,94,94,Frank Lickliter II,100,15.72,188,1196,-0.271
94,T95,T95,Woody Austin,100,15.69,198,1262,-0.177
95,T95,T95,Joey Sindelar,104,15.69,215,1370,-0.140
96,97,97,Rocco Mediate,73,15.58,141,905,-0.128
97,98,98,Shaun Micheel,81,15.27,135,884,-0.104
98,T99,T99,K.J. Choi,78,15.23,115,755,-0.148
99,T99,T99,Joe Durant,81,15.23,145,952,-0.276
100,T101,T101,Jeff Brehaut,71,15.07,132,876,-0.144
101,T101,T101,Todd Hamilton,94,15.07,157,1042,-0.115
102,103,103,Hunter Haas,83,14.85,150,1010,-0.287
103,104,104,Jeff Maggert,79,14.83,124,836,-0.105
104,105,105,Briny Baird,98,14.78,183,1238,-0.158
105,T106,T106,Glen Day,80,14.77,151,1022,-0.205
106,T106,T106,Joe Ogilvie,103,14.77,161,1090,-0.174
107,108,108,Tom Lehman,69,14.66,102,696,-0.098
108,109,109,Tommy Armour III,103,14.59,185,1268,-0.238
109,110,110,Vaughn Taylor,99,14.42,180,1248,-0.261
110,111,111,Billy Mayfair,114,14.31,202,1412,-0.208
111,112,112,Paul Azinger,66,14.27,116,813,-0.129
112,113,113,Kevin Sutherland,89,14.22,147,1034,-0.231
113,114,114,Rich Beem,66,14.2,95,669,-0.200
114,115,115,Shigeki Maruyama,99,14.17,168,1186,-0.202
115,116,116,Craig Perks,67,14.13,115,814,-0.087
116,117,117,Lee Westwood,50,14.07,65,462,-0.262
117,118,118,Kent Jones,99,13.97,171,1224,-0.164
118,119,119,Steve Stricker,62,13.83,114,824,-0.114
119,120,120,Charlie Wi,67,13.78,116,842,-0.086
120,121,121,Dudley Hart,84,13.56,137,1010,-0.182
121,122,122,Steve Elkington,67,13.52,103,762,-0.252
122,123,123,José María Olazábal,55,13.24,76,574,-0.250
123,124,124,Mario Tiziani,67,13.21,111,840,-0.117
124,125,125,Bill Glasson,54,13.19,81,614,-0.123
125,126,126,Cameron Beckman,96,12.89,151,1171,-0.238
126,127,127,Tom Gillis,77,12.84,122,950,-0.123
127,128,128,Tjaart van der Walt,56,12.5,94,752,-0.138
128,T129,T129,Ian Poulter,62,12.35,62,502,-0.145
129,T129,T129,Hidemichi Tanaka,106,12.35,162,1312,-0.142
130,131,131,Steve Flesch,90,12.34,109,883,-0.193
131,132,132,Tim Petrovic,97,12.3,136,1106,-0.199
132,133,133,Bernhard Langer,67,12.28,77,627,-0.091
133,134,134,Justin Leonard,78,12.27,93,758,-0.172
134,135,135,Jay Williamson,53,12.23,79,646,-0.152
135,136,136,Dean Wilson,86,12.16,134,1102,-0.276
136,137,137,Brent Geiberger,61,12.15,88,724,-0.159
137,138,138,Chris DiMarco,83,12.01,99,824,-0.182
138,139,139,Alex Cejka,84,11.97,115,961,-0.130
139,140,140,Jerry Kelly,101,11.95,126,1054,-0.167
140,141,141,Thomas Levet,54,11.93,60,503,-0.150
141,142,142,Stephen Ames,82,11.85,101,852,-0.277
142,143,143,Glen Hnatiuk,59,11.73,82,699,-0.171
143,144,144,Phillip Price,77,11.7,103,880,-0.204
144,145,145,Aaron Baddeley,84,11.62,122,1050,-0.262
145,146,146,Jim Furyk,94,11.55,115,996,-0.209
146,147,147,Bob Tway,87,11.43,105,919,-0.333
147,148,148,Arron Oberholser,65,11.41,81,710,-0.235
148,149,149,J.P. Hayes,63,11.38,84,738,-0.131
149,150,150,Ben Curtis,65,11.22,77,686,-0.117
150,151,151,Darron Stiles,78,11.05,107,968,-0.234
151,152,152,Lee Janzen,75,10.94,90,823,-0.144
152,153,153,Matt Davidson,53,10.92,76,696,-0.211
153,154,154,Tim Clark,92,10.83,97,896,-0.113
154,155,155,Matt Gogel,78,10.76,101,939,-0.099
155,156,156,Chris Anderson,66,10.74,87,810,-0.161
156,157,157,Brian Davis,75,10.68,94,880,-0.160
157,158,158,Bart Bryant,91,10.63,113,1063,-0.195
158,159,159,Heath Slocum,103,10.6,133,1255,-0.105
159,160,160,Billy Andrade,83,10.59,108,1020,-0.167
160,161,161,Duffy Waldorf,86,10.51,104,990,-0.173
161,162,162,Stewart Cink,98,10.48,104,992,-0.144
162,163,163,Rob Rashell,65,10.44,79,757,-0.114
163,164,164,Todd Fischer,99,10.28,125,1216,-0.152
164,165,165,Bob Estes,92,10.25,113,1102,-0.363
165,166,166,Steve Jones,56,10.14,65,641,-0.031
166,167,167,Robert Damron,89,10.06,111,1103,-0.171
167,168,168,Robert Gamez,91,9.69,108,1114,-0.194
168,169,169,Matt Kuchar,60,9.61,74,770,-0.108
169,170,170,Olin Browne,99,9.52,110,1156,-0.218
170,171,171,Jeff Sluman,94,9.47,111,1172,-0.144
171,172,172,Luke Donald,67,9.46,53,560,-0.075
172,173,173,Paul Claxton,79,9.45,87,921,-0.161
173,174,174,Kirk Triplett,55,9.27,57,615,-0.263
174,175,175,Len Mattiace,86,9.17,97,1058,-0.093
175,176,176,Franklin Langham,91,9.13,97,1063,-0.113
176,177,177,Mike Weir,71,9.1,60,659,-0.117
177,178,178,Mark O'Meara,66,9.09,65,715,E
178,179,179,Kevin Na,88,8.98,99,1103,-0.202
179,180,180,Paul Gow,78,8.94,84,940,-0.179
180,181,181,Scott Verplank,87,8.93,82,918,-0.171
181,182,182,Danny Briggs,70,8.9,76,854,E
182,183,183,Mark Wilson,74,8.86,78,880,-0.192
183,184,184,Skip Kendall,80,8.6,84,977,-0.071
184,185,185,Doug Barron,70,8.35,75,898,-0.280
185,186,186,Stephen Leaney,89,7.75,81,1045,-0.284
186,187,187,Omar Uresti,84,7.71,79,1024,-0.190
187,188,188,Jay Haas,54,7.54,41,544,-0.146
188,189,189,Brian Gay,101,7.47,96,1285,-0.208
189,190,190,Jim Carter,62,7.4,56,757,-0.107
190,191,191,Larry Mize,54,7.01,45,642,-0.044
191,192,192,Tom Byrum,83,6.7,71,1060,-0.155
192,193,193,Brad Faxon,75,6.66,53,796,-0.226
193,194,194,José Coceres,56,6.49,48,740,-0.146
194,195,195,John Cook,72,5.67,46,811,-0.283
195,196,196,Chris Riley,67,5.64,33,585,E
196,197,197,Fred Funk,102,4.99,57,1142,-0.105
197,198,198,Mark Brooks,72,4.63,40,864,-0.325
198,199,199,Gavin Coles,70,4.06,36,886,-0.306
199,200,200,Loren Roberts,54,2.69,18,670,-0.278
200,201,201,Jeff Hart,63,2.51,20,798,+0.100
201,202,202,Corey Pavin,77,2.0,17,851,-0.235
