,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
59,60,60,Patrick Reed,94,37.7,331,878,-0.175
60,61,61,Sean O'Hair,67,37.53,298,794,-0.134
61,62,62,J.T. Poston,73,37.09,296,798,-0.149
62,63,63,Hudson Swafford,73,36.99,270,730,-0.16699999999999998
63,64,64,Bronson Burgoon,69,36.97,295,798,-0.244
64,65,65,Seamus Power,86,36.77,339,922,-0.171
65,66,66,Daniel Berger,81,36.47,318,872,-0.151
66,67,67,Alex Noren,67,35.86,246,686,-0.142
67,68,68,Keegan Bradley,98,35.84,400,1116,-0.163
68,69,69,Ollie Schniederjans,91,35.47,381,1074,-0.19899999999999998
69,70,70,James Hahn,85,34.99,338,966,-0.157
70,71,71,Harris English,84,34.84,331,950,-0.205
71,72,72,Stephan Jaeger,81,34.74,305,878,-0.203
72,73,73,Cameron Percy,56,34.67,199,574,-0.196
73,74,74,Scott Stallings,96,34.59,386,1116,-0.18100000000000002
74,75,75,Martin Flores,92,34.56,347,1004,-0.08900000000000001
75,76,76,Patton Kizzire,92,34.49,378,1096,-0.14800000000000002
76,77,77,Jason Dufner,71,34.25,250,730,-0.11599999999999999
77,78,78,Hunter Mahan,67,34.17,244,714,-0.221
78,79,79,Chesson Hadley,103,34.16,425,1244,-0.184
79,80,80,Kyle Stanley,93,34.08,321,942,-0.20199999999999999
80,81,81,Abraham Ancer,98,34.02,394,1158,-0.157
81,82,82,Jimmy Walker,81,33.91,312,920,-0.196
82,83,83,Lucas Glover,65,33.75,216,640,-0.106
83,84,84,Retief Goosen,60,33.51,187,558,-0.091
84,85,85,Kiradech Aphibarnrat,51,32.98,157,476,-0.102
85,86,86,Matt Every,79,32.94,280,850,-0.136
86,87,87,Ethan Tracy,72,32.8,248,756,-0.19399999999999998
87,88,88,Cody Gribble,71,32.54,246,756,-0.171
88,89,89,Billy Horschel,86,32.22,348,1080,-0.21
89,90,90,Shawn Stefani,76,31.79,267,840,-0.23199999999999998
90,91,91,Joel Dahmen,93,31.39,312,994,-0.221
91,92,92,Xinjun Zhang,81,31.28,249,796,-0.141
92,93,93,Anirban Lahiri,82,31.24,293,938,-0.126
93,94,94,Brett Stegmaier,67,31.16,205,658,-0.171
94,95,95,Rafa Cabrera Bello,75,31.1,209,672,-0.201
95,96,96,Stewart Cink,87,30.94,289,934,-0.19699999999999998
96,97,97,Rory Sabbatini,91,30.69,321,1046,-0.159
97,98,98,Bill Haas,76,30.65,282,920,-0.11699999999999999
98,99,99,Nate Lashley,51,30.61,150,490,-0.107
99,100,100,Aaron Baddeley,84,30.43,297,976,-0.23199999999999998
100,101,101,Dominic Bozzelli,65,30.12,256,850,-0.188
101,102,102,Jonas Blixt,67,29.73,201,676,-0.095
102,103,103,Pat Perez,82,29.67,213,718,-0.113
103,104,104,Martin Laird,73,29.58,252,852,-0.282
104,105,105,Zecheng Dou,53,29.48,148,502,-0.07400000000000001
105,106,106,Talor Gooch,78,29.45,255,866,-0.16899999999999998
106,107,107,Sam Ryder,82,29.41,287,976,-0.254
107,108,108,Graeme McDowell,67,29.38,188,640,-0.19699999999999998
108,109,109,Mackenzie Hughes,80,29.37,279,950,-0.136
109,110,110,Scott Piercy,84,29.2,278,952,-0.198
110,111,111,Si Woo Kim,108,29.12,318,1092,-0.182
111,112,112,Brice Garnett,99,28.67,324,1130,-0.151
112,113,113,Blayne Barber,69,28.47,238,836,-0.19699999999999998
113,114,114,Tyler Duncan,97,28.27,320,1132,-0.153
114,115,115,Nicholas Lindheim,77,28.03,231,824,-0.139
115,116,116,Denny McCarthy,71,27.99,192,686,-0.198
116,117,117,Brian Harman,94,27.96,283,1012,-0.131
117,118,118,J.J. Spaun,85,27.77,276,994,-0.163
118,119,119,Chris Stroud,81,27.7,226,816,-0.20800000000000002
119,120,120,Kevin Streelman,94,27.57,316,1146,-0.203
120,121,121,Bud Cauley,55,27.45,157,572,-0.115
121,122,122,Troy Merritt,89,27.25,278,1020,-0.162
122,123,123,Adam Hadwin,92,26.95,249,924,-0.141
123,124,124,Webb Simpson,95,26.73,302,1130,-0.20199999999999999
124,125,125,Peter Malnati,87,26.62,279,1048,-0.237
125,126,126,Andrew Landry,82,26.52,271,1022,-0.1
126,127,127,Austin Cook,107,26.32,339,1288,-0.18600000000000003
127,128,128,Emiliano Grillo,94,26.13,267,1022,-0.18
128,129,129,Nick Taylor,94,26.02,269,1034,-0.152
129,130,130,Conrad Shindler,60,25.97,160,616,-0.20600000000000002
130,131,131,Cameron Tringale,67,25.91,185,714,-0.146
131,132,132,Sung Kang,89,25.8,241,934,-0.12
132,133,133,C.T. Pan,104,25.57,293,1146,-0.201
133,134,134,Ian Poulter,73,25.07,175,698,-0.18899999999999997
134,135,135,Tom Hoge,101,25.0,290,1160,-0.16899999999999998
135,136,136,Kevin Kisner,89,24.95,228,914,-0.21100000000000002
136,137,137,Robert Streb,78,24.82,208,838,-0.091
137,138,138,Danny Lee,88,24.74,242,978,-0.124
138,139,139,Tyrone Van Aswegen,101,24.61,285,1158,-0.151
139,140,140,Russell Henley,77,24.51,200,816,-0.11
140,141,141,Michael Thompson,62,24.49,192,784,-0.094
141,142,142,Satoshi Kodaira,51,24.29,136,560,-0.051
142,143,143,Brandt Snedeker,84,24.13,249,1032,-0.261
143,144,144,Steve Wheatcroft,60,23.76,153,644,-0.275
144,145,145,Matt Kuchar,88,23.4,212,906,-0.146
145,146,146,Scott Brown,102,23.36,264,1130,-0.19699999999999998
146,147,147,Russell Knox,94,23.35,241,1032,-0.183
147,148,148,J.J. Henry,81,23.23,204,878,-0.127
148,149,149,Jonathan Byrd,70,23.21,156,672,-0.205
149,150,150,Ben Silverman,90,23.16,246,1062,-0.191
150,151,151,Andrew Yun,51,23.11,110,476,-0.073
151,152,152,Andrew Putnam,97,22.96,247,1076,-0.19399999999999998
152,153,153,Richy Werenski,98,22.73,235,1034,-0.157
153,154,154,Fabián Gómez,88,22.63,224,990,-0.156
154,155,155,Martin Piller,79,22.54,211,936,-0.062
155,156,156,Ricky Barnes,65,22.06,139,630,-0.28800000000000003
156,157,157,Zach Johnson,94,22.01,221,1004,-0.20800000000000002
157,158,158,Derek Fathauer,84,21.89,208,950,-0.149
158,159,159,Chad Campbell,87,21.41,200,934,-0.12
159,160,160,Chris Kirk,108,21.27,285,1340,-0.225
160,161,161,Henrik Stenson,60,20.85,128,614,-0.21899999999999997
161,T162,T162,Roberto Díaz,72,20.54,161,784,-0.193
162,T162,T162,Kelly Kraft,94,20.54,212,1032,-0.175
163,164,164,Chez Reavie,93,20.53,172,838,-0.244
164,165,165,Rod Pampling,62,20.45,128,626,-0.063
165,166,166,Jonathan Randolph,71,20.41,171,838,-0.18100000000000002
166,167,167,Kevin Na,91,20.2,198,980,-0.22699999999999998
167,168,168,Ben Martin,64,19.9,158,794,-0.152
168,169,169,William McGirt,84,19.79,207,1046,-0.23199999999999998
169,170,170,Ryan Moore,78,18.66,172,922,-0.244
170,T171,T171,"Ted Potter, Jr.",87,18.31,197,1076,-0.046
171,T171,T171,Johnson Wagner,75,18.31,141,770,-0.262
172,173,173,Whee Kim,93,17.68,180,1018,-0.18899999999999997
173,174,174,Vaughn Taylor,83,17.65,173,980,-0.20800000000000002
174,175,175,Ryan Blaum,81,17.63,177,1004,-0.18100000000000002
175,176,176,Daniel Summerhays,51,17.29,92,532,-0.13
176,177,177,Kyle Thompson,50,17.06,86,504,-0.174
177,178,178,Rob Oppenheim,74,16.93,128,756,-0.031
178,179,179,John Huh,94,16.75,192,1146,-0.13
179,180,180,Greg Chalmers,56,16.61,95,572,-0.158
180,181,181,Alex Cejka,77,16.51,138,836,-0.145
181,182,182,David Lingmerth,82,16.22,156,962,-0.16699999999999998
182,183,183,Michael Kim,74,16.18,122,754,-0.139
183,184,184,David Hearn,66,15.29,107,700,-0.22399999999999998
184,185,185,Ryan Armour,109,14.73,198,1344,-0.207
185,186,186,Zac Blair,64,14.6,94,644,-0.128
186,187,187,Ben Crane,65,14.44,93,644,-0.312
187,188,188,Brian Gay,103,14.23,183,1286,-0.213
188,189,189,D.A. Points,63,14.09,95,674,-0.18899999999999997
189,190,190,Billy Hurley III,70,14.07,112,796,-0.205
190,191,191,Wesley Bryan,69,12.95,93,718,-0.172
191,192,192,Brian Stuard,103,12.52,154,1230,-0.188
192,193,193,Jim Furyk,50,11.41,73,640,-0.08199999999999999
