,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
91,T92,T92,Russell Henley,77,10.66,87,816,+0.115
92,T92,T92,Zach Johnson,94,10.66,107,1004,+0.009
93,94,94,Austin Cook,107,10.64,137,1288,+0.022
94,95,95,Tiger Woods,68,10.58,87,822,+0.057
95,96,96,Retief Goosen,60,10.57,59,558,+0.153
96,97,97,Emiliano Grillo,94,10.47,107,1022,-0.019
97,98,98,Michael Thompson,62,10.46,82,784,-0.085
98,99,99,Tyler Duncan,97,10.42,118,1132,+0.076
99,100,100,Scott Stallings,96,10.39,116,1116,-0.009
100,101,101,Matt Jones,70,10.33,68,658,E
101,102,102,Ethan Tracy,72,10.32,78,756,+0.090
102,103,103,Patton Kizzire,92,10.31,113,1096,+0.186
103,104,104,Webb Simpson,95,10.27,116,1130,-0.052
104,105,105,Conrad Shindler,60,10.23,63,616,+0.238
105,T106,T106,Patrick Rodgers,97,10.22,104,1018,+0.173
106,T106,T106,Jhonattan Vegas,92,10.22,92,900,+0.011
107,108,108,Adam Scott,78,10.17,85,836,-0.012
108,109,109,Rickie Fowler,74,10.14,87,858,-0.011
109,110,110,Jamie Lovemark,92,10.11,110,1088,+0.091
110,111,111,Kyle Stanley,93,10.08,95,942,+0.042
111,112,112,Sam Saunders,80,10.06,94,934,+0.213
112,113,113,Blayne Barber,69,10.05,84,836,+0.071
113,114,114,Bill Haas,76,10.0,92,920,-0.054
114,115,115,Zecheng Dou,53,9.96,50,502,+0.220
115,116,116,Bryson DeChambeau,93,9.95,109,1095,-0.156
116,117,117,Aaron Baddeley,84,9.94,97,976,+0.113
117,118,118,Henrik Stenson,60,9.93,61,614,-0.016
118,119,119,Peter Malnati,87,9.92,104,1048,-0.029
119,T120,T120,Billy Horschel,86,9.91,107,1080,+0.112
120,T120,T120,Anirban Lahiri,82,9.91,93,938,+0.161
121,122,122,Harold Varner III,91,9.88,102,1032,E
122,123,123,Kiradech Aphibarnrat,51,9.87,47,476,+0.021
123,124,124,Stewart Cink,87,9.74,91,934,+0.077
124,125,125,Hudson Swafford,73,9.73,71,730,+0.014
125,126,126,Hunter Mahan,67,9.66,69,714,-0.043
126,127,127,Nate Lashley,51,9.59,47,490,+0.128
127,T128,T128,Danny Lee,88,9.51,93,978,+0.118
128,T128,T128,Kevin Streelman,94,9.51,109,1146,+0.064
129,130,130,Abraham Ancer,98,9.5,110,1158,+0.073
130,131,131,Sean O'Hair,67,9.45,75,794,+0.027
131,132,132,Lanto Griffin,80,9.4,79,840,+0.165
132,133,133,Si Woo Kim,108,9.34,102,1092,+0.039
133,134,134,Keegan Bradley,98,9.32,104,1116,-0.048
134,135,135,Brice Garnett,99,9.29,105,1130,+0.086
135,136,136,Andrew Landry,82,9.2,94,1022,+0.032
136,137,137,Matt Every,79,9.18,78,850,+0.192
137,138,138,Nick Watney,94,9.14,102,1116,+0.059
138,139,139,Kevin Tway,110,9.06,114,1258,+0.149
139,140,140,Branden Grace,67,8.99,55,612,+0.218
140,141,141,Mackenzie Hughes,80,8.95,85,950,+0.059
141,142,142,Paul Casey,74,8.94,61,682,+0.098
142,143,143,Nick Taylor,94,8.9,92,1034,+0.098
143,144,144,Cameron Percy,56,8.89,51,574,+0.216
144,145,145,Ian Poulter,73,8.88,62,698,-0.048
145,146,146,Joel Dahmen,93,8.85,88,994,+0.080
146,147,147,Brendan Steele,74,8.82,67,760,E
147,148,148,Rory Sabbatini,91,8.7,91,1046,+0.011
148,T149,T149,Marc Leishman,93,8.67,89,1026,-0.045
149,T149,T149,Justin Rose,70,8.67,64,738,+0.094
150,151,151,Robert Garrigus,80,8.65,82,948,+0.122
151,T152,T152,Jason Day,75,8.6,59,686,-0.085
152,T152,T152,Brian Harman,94,8.6,87,1012,+0.046
153,154,154,Louis Oosthuizen,62,8.59,55,640,+0.055
154,155,155,Tom Lovelady,87,8.51,82,964,+0.220
155,156,156,Brooks Koepka,64,8.42,64,760,+0.063
156,157,157,Xander Schauffele,96,8.4,85,1012,+0.012
157,158,158,Martin Flores,92,8.37,84,1004,+0.095
158,159,159,Corey Conners,97,8.17,90,1102,+0.044
159,T160,T160,Brandon Harkins,101,8.16,97,1188,+0.103
160,T160,T160,Phil Mickelson,90,8.16,80,980,+0.063
161,162,162,Aaron Wise,90,8.15,91,1116,+0.066
162,163,163,Lucas Glover,65,8.13,52,640,+0.115
163,164,164,J.B. Holmes,77,8.12,77,948,+0.078
164,165,165,Gary Woodland,96,8.08,79,978,+0.076
165,166,166,James Hahn,85,8.07,78,966,+0.179
166,167,167,Trey Mullinax,75,8.03,66,822,+0.106
167,168,168,Tyrrell Hatton,58,7.99,47,588,+0.191
168,169,169,Charley Hoffman,87,7.89,75,950,+0.160
169,170,170,Charl Schwartzel,65,7.88,46,584,+0.130
170,171,171,Jordan Spieth,81,7.78,72,926,+0.069
171,T172,T172,Alex Noren,67,7.73,53,686,+0.075
172,T172,T172,Cameron Smith,85,7.73,66,854,+0.152
173,174,174,Peter Uihlein,83,7.69,70,910,+0.200
174,175,175,Shane Lowry,64,7.61,54,710,+0.148
175,176,176,Ryan Palmer,69,7.42,62,836,E
176,177,177,Grayson Murray,72,7.37,61,828,+0.082
177,178,178,Patrick Reed,94,7.18,63,878,-0.079
178,179,179,Tony Finau,105,7.16,81,1132,+0.037
179,180,180,J.T. Poston,73,7.02,56,798,+0.071
180,T181,T181,Patrick Cantlay,87,7.01,66,942,-0.015
181,T181,T181,Justin Thomas,91,7.01,67,956,+0.045
182,183,183,Tommy Fleetwood,73,6.75,51,756,-0.039
183,184,184,Beau Hossler,104,6.68,84,1258,+0.095
184,185,185,Dustin Johnson,77,6.54,57,872,-0.140
185,186,186,Byeong Hun An,86,6.47,66,1020,-0.091
186,187,187,Kevin Chappell,77,6.42,56,872,+0.089
187,188,188,Jon Rahm,71,6.41,46,718,-0.065
188,189,189,Rory McIlroy,64,6.32,45,712,+0.044
189,190,190,Luke List,98,6.07,66,1088,+0.076
190,191,191,Keith Mitchell,99,5.42,63,1162,+0.143
191,192,192,Bubba Watson,90,5.15,49,952,-0.041
192,193,193,Francesco Molinari,73,5.01,40,798,-0.075
