,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
121,122,122,James Driscoll,73,67.39,124,184,-0.13
122,123,123,Brandt Jobe,96,67.34,167,248,-0.22
123,124,124,Rory Sabbatini,81,67.31,140,208,-0.26
124,125,125,José María Olazábal,55,67.27,74,110,-0.24
125,126,126,Nick Watney,91,67.2,168,250,-0.14
126,127,127,John Rollins,97,67.1,155,231,-0.19
127,128,128,Kevin Sutherland,89,67.08,161,240,-0.25
128,129,129,Cameron Beckman,96,67.05,173,258,-0.26
129,130,130,Shaun Micheel,81,67.03,124,185,-0.19
130,131,131,Heath Slocum,103,66.93,172,257,-0.2
131,132,132,Matt Davidson,53,66.9,95,142,-0.17
132,T133,T133,Dudley Hart,84,66.81,159,238,-0.22
133,T133,T133,Tim Petrovic,97,66.81,157,235,-0.19
134,T135,T135,Brett Quigley,96,66.67,172,258,-0.21
135,T135,T135,Patrick Sheehan,114,66.67,218,327,-0.21
136,137,137,Sean O'Hair,103,66.55,183,275,-0.25
137,138,138,Steve Lowery,100,66.54,179,269,-0.21
138,139,139,Aaron Baddeley,84,66.51,141,212,-0.32
139,140,140,Craig Barlow,81,66.49,127,191,-0.21
140,141,141,Brian Davis,75,66.46,109,164,-0.16
141,142,142,Duffy Waldorf,86,66.35,138,208,-0.26
142,143,143,Steve Stricker,62,66.33,132,199,-0.27
143,144,144,Mark Brooks,72,66.28,114,172,-0.21
144,145,145,Freddie Jacobson,72,66.27,110,166,-0.19
145,146,146,Rob Rashell,65,66.25,106,160,-0.13
146,147,147,Sergio Garcia,73,66.24,104,157,-0.15
147,148,148,Jonathan Byrd,103,66.1,193,292,-0.19
148,149,149,Thomas Levet,54,66.04,70,106,-0.17
149,150,150,Gavin Coles,70,66.0,99,150,-0.24
150,T151,T151,Steve Jones,56,65.97,95,144,-0.15
151,T151,T151,Neal Lancaster,95,65.97,157,238,-0.22
152,153,153,Charlie Wi,67,65.9,114,173,-0.22
153,154,154,Brett Wetterich,76,65.79,125,190,-0.2
154,155,155,J.L. Lewis,98,65.57,160,244,-0.18
155,156,156,Robert Damron,89,65.4,138,211,-0.16
156,157,157,Brian Gay,101,65.37,168,257,-0.21
157,158,158,Retief Goosen,71,65.28,94,144,-0.16
158,159,159,Robert Gamez,91,65.07,149,229,-0.24
159,160,160,Tom Pernice Jr.,111,64.94,150,231,-0.26
160,161,161,Joe Ogilvie,103,64.89,146,225,-0.23
161,162,162,José Coceres,56,64.75,90,139,-0.18
162,163,163,Hunter Haas,83,64.73,134,207,-0.23
163,164,164,Chris Anderson,66,64.63,106,164,-0.16
164,165,165,Michael Long,72,64.52,120,186,-0.18
165,166,166,Todd Fischer,99,64.49,158,245,-0.18
166,167,167,Tag Ridings,93,64.44,183,284,-0.21
167,168,168,Ryan Palmer,101,64.43,163,253,-0.2
168,169,169,Brian Bateman,98,64.42,172,267,-0.22
169,170,170,Ben Crane,78,64.4,123,191,-0.28
170,171,171,Stuart Appleby,84,64.39,132,205,-0.22
171,172,172,John Daly,78,63.92,101,158,-0.11
172,T173,T173,Harrison Frazar,105,63.85,189,296,-0.23
173,T173,T173,Hank Kuehne,84,63.85,136,213,-0.14
174,175,175,Justin Bolli,65,63.41,104,164,-0.22
175,176,176,Bradley Hughes,52,63.38,90,142,-0.11
176,177,177,Rocco Mediate,73,63.21,122,193,-0.23
177,178,178,Mark O'Meara,66,63.2,79,125,-0.15
178,179,179,Bob Heintz,67,63.1,118,187,-0.2
179,180,180,Stephen Ames,82,62.84,115,183,-0.27
180,181,181,Craig Perks,67,62.79,108,172,-0.14
181,182,182,Jason Allred,75,62.76,123,196,-0.18
182,183,183,Tom Gillis,77,62.62,129,206,-0.21
183,184,184,Kevin Stadler,96,62.4,161,258,-0.14
184,185,185,Len Mattiace,86,62.39,146,234,-0.26
185,186,186,Lee Westwood,50,62.11,59,95,-0.29
186,187,187,Scott McCarron,78,61.98,119,192,-0.2
187,188,188,Daniel Chopra,108,61.95,184,297,-0.16
188,189,189,Matt Kuchar,60,61.76,105,170,-0.27
189,190,190,Jesper Parnevik,84,61.73,121,196,-0.26
190,191,191,Ryuji Imada,78,61.27,125,204,-0.14
191,192,192,Matt Gogel,78,60.43,113,187,-0.29
192,193,193,Kevin Na,88,60.27,132,219,-0.28
193,194,194,Andrew Magee,82,59.61,121,203,-0.12
194,195,195,Dennis Paulson,63,59.6,90,151,-0.04
195,196,196,Mark Calcavecchia,92,59.55,131,220,-0.24
196,T197,T197,Scott Hend,75,59.32,105,177,-0.01
197,T197,T197,Mike Weir,71,59.32,70,118,-0.23
198,199,199,Mark Hensby,70,59.29,83,140,-0.25
199,200,200,John Elliott,58,59.24,109,184,-0.2
200,201,201,Franklin Langham,91,59.15,139,235,-0.27
201,202,202,Glen Day,80,57.81,111,192,-0.26
