,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
142,143,143,Danny Briggs,70,71.54,93,130,-0.23
143,144,144,Cameron Beckman,96,71.52,118,165,-0.26
144,145,145,Tim Herron,100,71.43,125,175,-0.38
145,146,146,Shaun Micheel,81,71.33,102,143,-0.23
146,147,147,Charlie Wi,67,71.11,96,135,-0.35
147,148,148,Tag Ridings,93,71.1,123,173,-0.28
148,149,149,Chris Riley,67,71.05,54,76,-0.3
149,150,150,Steve Stricker,62,71.03,76,107,-0.32
150,151,151,Greg Owen,84,71.01,98,138,-0.28
151,152,152,D.A. Points,94,70.95,127,179,-0.26
152,153,153,Matt Kuchar,60,70.8,80,113,-0.29
153,154,154,Craig Perks,67,70.75,75,106,-0.29
154,155,155,Brenden Pappas,51,70.73,87,123,-0.31
155,156,156,Brett Wetterich,76,70.41,119,169,-0.24
156,T157,T157,Glen Day,80,70.37,114,162,-0.26
157,T157,T157,Pat Perez,89,70.37,95,135,-0.34
158,159,159,Retief Goosen,71,70.3,71,101,-0.24
159,160,160,James Driscoll,73,70.25,85,121,-0.24
160,T161,T161,Hunter Haas,83,70.21,99,141,-0.29
161,T161,T161,Jerry Kelly,101,70.21,99,141,-0.22
162,163,163,Billy Andrade,83,70.2,106,151,-0.32
163,164,164,Rocco Mediate,73,70.07,103,147,-0.27
164,165,165,Tom Pernice Jr.,111,70.06,124,177,-0.26
165,166,166,Patrick Sheehan,114,69.81,148,212,-0.39
166,167,167,Robert Damron,89,69.73,129,185,-0.27
167,168,168,Jason Allred,75,69.67,85,122,-0.27
168,169,169,Phillip Price,77,69.57,80,115,-0.25
169,170,170,José Coceres,56,69.47,66,95,-0.23
170,171,171,Mathias Grönberg,60,69.4,93,134,-0.16
171,172,172,Jonathan Byrd,103,69.35,129,186,-0.26
172,T173,T173,Ben Crane,78,69.23,81,117,-0.33
173,T173,T173,Scott Hend,75,69.23,99,143,-0.16
174,175,175,Brian Bateman,98,69.15,139,201,-0.22
175,176,176,Robert Gamez,91,68.81,139,202,-0.29
176,177,177,John Rollins,97,68.67,114,166,-0.26
177,178,178,Joe Ogilvie,103,68.57,120,175,-0.28
178,179,179,Daniel Chopra,108,68.54,146,213,-0.27
179,180,180,Mark O'Meara,66,68.27,71,104,-0.31
180,T181,T181,Paul Azinger,66,68.22,73,107,-0.38
181,T181,T181,Ben Curtis,65,68.22,73,107,-0.3
182,183,183,Mark Brooks,72,68.1,79,116,-0.18
183,184,184,Bradley Hughes,52,67.83,78,115,-0.24
184,185,185,Stephen Ames,82,67.48,83,123,-0.23
185,186,186,Ted Purdy,122,66.97,146,218,-0.23
186,T187,T187,Brent Geiberger,61,66.67,68,102,-0.25
187,T187,T187,Hideto Tanihara,50,66.67,66,99,-0.2
188,189,189,Steve Allan,102,66.48,119,179,-0.31
189,190,190,John Elliott,58,66.35,69,104,-0.23
190,191,191,Kevin Stadler,96,65.71,115,175,-0.3
191,192,192,Lee Westwood,50,65.52,57,87,-0.25
192,193,193,Jay Williamson,53,65.22,60,92,-0.28
193,194,194,José María Olazábal,55,64.71,55,85,-0.33
194,195,195,John Daly,78,64.66,75,116,-0.21
195,196,196,Steve Jones,56,64.62,42,65,-0.24
196,197,197,Duffy Waldorf,86,63.91,85,133,-0.29
197,198,198,Aaron Baddeley,84,63.87,76,119,-0.28
198,199,199,Dennis Paulson,63,63.57,89,140,-0.2
199,200,200,Scott McCarron,78,63.44,59,93,-0.25
200,201,201,Bill Glasson,54,62.92,56,89,-0.3
201,202,202,Thomas Levet,54,62.07,36,58,-0.19
