,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
136,137,137,John Rollins,97,+.230
137,138,138,Duffy Waldorf,86,+.231
138,T139,T139,Jim Carter,62,+.238
139,T139,T139,Bob Tway,87,+.238
140,T141,T141,Rich Beem,66,+.240
141,T141,T141,Joey Sindelar,104,+.240
142,T143,T143,John Huston,90,+.244
143,T143,T143,Freddie Jacobson,72,+.244
144,T145,T145,Matt Davidson,53,+.250
145,T145,T145,Chris DiMarco,83,+.250
146,T145,T145,James Driscoll,73,+.250
147,T145,T145,Tom Gillis,77,+.250
148,T145,T145,Tjaart van der Walt,56,+.250
149,150,150,Kevin Stadler,96,+.255
150,T151,T151,Franklin Langham,91,+.256
151,T151,T151,Andrew Magee,82,+.256
152,153,153,J.P. Hayes,63,+.257
153,154,154,Dennis Paulson,63,+.262
154,155,155,Steve Jones,56,+.263
155,156,156,Hank Kuehne,84,+.264
156,157,157,Lucas Glover,88,+.265
157,T158,T158,Scott Hend,75,+.276
158,T158,T158,Jerry Kelly,101,+.276
159,160,160,Hideto Tanihara,50,+.278
160,161,161,Hunter Mahan,103,+.279
161,162,162,John Elliott,58,+.282
162,163,163,Vaughn Taylor,99,+.292
163,164,164,Tom Pernice Jr.,111,+.293
164,165,165,Ryan Palmer,101,+.294
165,166,166,Patrick Sheehan,114,+.295
166,167,167,Tim Petrovic,97,+.296
167,168,168,Michael Long,72,+.297
168,169,169,Bill Glasson,54,+.304
169,170,170,Aaron Baddeley,84,+.311
170,171,171,Bradley Hughes,52,+.313
171,172,172,Charles Warren,89,+.314
172,173,173,Sean O'Hair,103,+.315
173,174,174,Mark Brooks,72,+.316
174,T175,T175,Robert Allenby,95,+.333
175,T175,T175,Bart Bryant,91,+.333
176,T175,T175,Jim Furyk,94,+.333
177,T175,T175,Jeff Maggert,79,+.333
178,179,179,Craig Perks,67,+.349
179,180,180,John Cook,72,+.353
180,181,181,Paul Azinger,66,+.359
181,182,182,Matt Kuchar,60,+.364
182,183,183,Stephen Ames,82,+.368
183,184,184,Bob Heintz,67,+.375
184,185,185,Justin Bolli,65,+.389
185,186,186,Dudley Hart,84,+.406
186,187,187,Brandt Jobe,96,+.409
187,188,188,Rob Rashell,65,+.412
188,189,189,David Hearn,68,+.414
189,190,190,K.J. Choi,78,+.421
190,T191,T191,Danny Briggs,70,+.429
191,T191,T191,Ian Poulter,62,+.429
192,193,193,Ben Curtis,65,+.433
193,194,194,Robert Gamez,91,+.457
194,195,195,Chris Riley,67,+.462
195,196,196,Lee Westwood,50,+.476
196,197,197,Justin Leonard,78,+.500
197,198,198,Rod Pampling,89,+.515
198,199,199,Mark Hensby,70,+.533
199,200,200,Thomas Levet,54,+.571
200,201,201,Brent Geiberger,61,+.577
201,202,202,Mike Weir,71,+.625
