,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
35,36,36,D.J. Trahan,81,58.53,127,217,-0.09
36,37,37,Geoff Ogilvy,97,58.4,146,250,-0.18
37,38,38,Nick Watney,91,58.37,136,233,-0.13
38,39,39,Charles Warren,89,58.33,133,228,-0.11
39,40,40,Hidemichi Tanaka,106,58.18,192,330,-0.08
40,41,41,Ryuji Imada,78,58.14,125,215,-0.07
41,42,42,Matt Kuchar,60,58.06,108,186,-0.16
42,43,43,John Daly,78,57.86,92,159,-0.21
43,44,44,Heath Slocum,103,57.8,189,327,-0.19
44,45,45,Frank Lickliter II,100,57.71,146,253,-0.10
45,46,46,Robert Gamez,91,57.68,169,293,-0.14
46,47,47,David Toms,87,57.67,124,215,-0.20
47,48,48,Brett Wetterich,76,57.65,113,196,-0.07
48,49,49,Sean O'Hair,103,57.55,160,278,-0.14
49,50,50,Phil Mickelson,81,57.52,88,153,-0.14
50,51,51,Patrick Sheehan,114,57.48,173,301,-0.20
51,52,52,Vijay Singh,111,57.37,144,251,-0.15
52,53,53,John Senden,101,57.33,172,300,-0.08
53,54,54,Jason Bohn,91,57.29,165,288,-0.11
54,55,55,Robert Allenby,95,57.14,132,231,-0.17
55,56,56,Joey Snyder III,102,57.09,169,296,-0.06
56,T57,T57,José María Olazábal,55,56.95,86,151,-0.14
57,T57,T57,Bo Van Pelt,112,56.95,168,295,-0.08
58,59,59,Scott McCarron,78,56.94,123,216,-0.16
59,60,60,Jonathan Kaye,77,56.93,115,202,-0.13
60,61,61,Fred Couples,72,56.8,71,125,-0.13
61,62,62,Tom Byrum,83,56.79,163,287,-0.12
62,63,63,Bill Glasson,54,56.77,88,155,-0.19
63,64,64,Dan Forsman,52,56.43,79,140,-0.03
64,65,65,Bob Estes,92,56.42,189,335,-0.13
65,66,66,Tommy Armour III,103,56.31,183,325,-0.10
66,67,67,Dudley Hart,84,56.3,134,238,-0.19
67,68,68,Adam Scott,72,56.29,85,151,-0.13
68,69,69,Shigeki Maruyama,99,56.21,172,306,-0.13
69,70,70,Duffy Waldorf,86,56.16,123,219,-0.16
70,71,71,Glen Hnatiuk,59,55.93,99,177,-0.15
71,72,72,Carlos Franco,78,55.87,119,213,-0.14
72,73,73,Brian Bateman,98,55.76,155,278,-0.07
73,74,74,Lucas Glover,88,55.74,131,235,-0.15
74,75,75,Michael Long,72,55.71,117,210,-0.10
75,76,76,Rory Sabbatini,81,55.62,99,178,-0.18
76,T77,T77,Jay Haas,54,55.56,75,135,-0.03
77,T77,T77,Kevin Stadler,96,55.56,125,225,-0.15
78,79,79,Loren Roberts,54,55.5,111,200,-0.18
79,80,80,Vaughn Taylor,99,55.48,157,283,-0.15
80,81,81,Steve Allan,102,55.43,143,258,-0.17
81,82,82,Mathias Grönberg,60,55.21,90,163,-0.12
82,83,83,Darron Stiles,78,55.19,133,241,-0.14
83,84,84,Scott Verplank,87,55.16,139,252,-0.13
84,85,85,Steve Lowery,100,55.13,145,263,-0.14
85,86,86,Alex Cejka,84,55.1,135,245,-0.15
86,87,87,Hunter Mahan,103,55.07,152,276,-0.15
87,88,88,Tim Herron,100,55.06,136,247,-0.15
88,89,89,Luke Donald,67,54.84,85,155,-0.15
89,90,90,Phillip Price,77,54.67,123,225,-0.13
90,91,91,Hunter Haas,83,54.58,143,262,-0.15
91,92,92,Greg Owen,84,54.51,127,233,-0.07
92,93,93,J.L. Lewis,98,54.48,146,268,-0.14
93,94,94,Brenden Pappas,51,54.4,68,125,-0.18
94,95,95,Carl Pettersson,109,54.39,161,296,-0.13
95,96,96,Zach Johnson,96,54.2,142,262,-0.12
96,97,97,Jay Williamson,53,54.07,93,172,-0.17
97,98,98,Brandt Jobe,96,54.01,148,274,-0.16
98,T99,T99,Stewart Cink,98,53.94,130,241,-0.17
99,T99,T99,Davis Love III,80,53.94,89,165,-0.19
100,T101,T101,Rod Pampling,89,53.85,112,208,-0.07
101,T101,T101,Mark Wilson,74,53.85,126,234,-0.13
102,103,103,Thomas Levet,54,53.79,78,145,-0.08
103,104,104,Paul Claxton,79,53.78,128,238,-0.08
104,105,105,Kent Jones,99,53.72,166,309,-0.16
105,T106,T106,Lee Janzen,75,53.7,116,216,-0.09
106,T106,T106,Jeff Sluman,94,53.7,167,311,-0.04
107,108,108,Franklin Langham,91,53.68,146,272,-0.04
108,109,109,Jeff Maggert,79,53.66,110,205,-0.11
109,T110,T110,David Hearn,68,53.33,104,195,-0.10
110,T110,T110,Ted Purdy,122,53.33,184,345,-0.03
111,112,112,Bob Tway,87,53.23,132,248,-0.20
112,113,113,Kirk Triplett,55,53.22,91,171,-0.12
113,114,114,Billy Andrade,83,53.16,143,269,-0.18
114,115,115,Jerry Kelly,101,53.14,144,271,-0.17
115,T116,T116,Stephen Ames,82,53.13,119,224,-0.17
116,T116,T116,Cameron Beckman,96,53.13,170,320,-0.16
117,118,118,Gavin Coles,70,53.06,130,245,-0.17
118,119,119,Paul Azinger,66,53.02,114,215,-0.12
119,120,120,Ryan Palmer,101,53.01,132,249,-0.17
120,121,121,Brett Quigley,96,52.96,152,287,-0.09
121,122,122,Robert Damron,89,52.79,161,305,-0.05
122,123,123,Bernhard Langer,67,52.76,86,163,-0.09
123,124,124,Ben Crane,78,52.72,126,239,-0.21
124,125,125,Marco Dawson,82,52.67,128,243,-0.12
125,T126,T126,José Coceres,56,52.63,100,190,-0.15
126,T126,T126,James Driscoll,73,52.63,110,209,-0.07
127,128,128,Brad Faxon,75,52.61,111,211,-0.19
128,129,129,Scott Gutschewski,86,52.55,103,196,-0.09
129,130,130,Todd Hamilton,94,52.54,145,276,-0.12
130,131,131,Tom Lehman,69,52.51,94,179,-0.21
131,T132,T132,Stuart Appleby,84,52.49,95,181,-0.13
132,T132,T132,Danny Briggs,70,52.49,116,221,-0.13
133,T132,T132,Steve Flesch,90,52.49,116,221,-0.06
134,135,135,Chris DiMarco,83,52.43,108,206,-0.14
135,136,136,Tjaart van der Walt,56,52.41,98,187,-0.01
136,137,137,Tom Gillis,77,52.29,114,218,-0.11
137,T138,T138,John Huston,90,52.17,132,253,-0.14
138,T138,T138,Corey Pavin,77,52.17,132,253,-0.14
139,140,140,Todd Fischer,99,52.1,174,334,-0.17
140,141,141,Tag Ridings,93,52.07,126,242,-0.13
141,142,142,Padraig Harrington,50,52.05,76,146,-0.07
142,143,143,Tim Petrovic,97,52.0,130,250,-0.12
143,144,144,Matt Gogel,78,51.97,132,254,-0.12
144,145,145,Rich Beem,66,51.72,75,145,-0.11
145,146,146,K.J. Choi,78,51.7,91,176,-0.11
146,147,147,Steve Stricker,62,51.69,107,207,-0.16
147,148,148,Dean Wilson,86,51.64,142,275,-0.11
148,149,149,J.P. Hayes,63,51.63,95,184,-0.13
149,150,150,Jesper Parnevik,84,51.61,112,217,-0.04
150,151,151,Ian Poulter,62,51.56,66,128,-0.03
151,152,152,Michael Allen,90,51.43,126,245,-0.13
152,153,153,Steve Jones,56,51.38,93,181,-0.02
153,154,154,Tom Pernice Jr.,111,51.36,170,331,-0.12
154,155,155,Hideto Tanihara,50,51.3,79,154,-0.18
155,156,156,Mark Hensby,70,51.2,85,166,-0.08
156,157,157,Kevin Na,88,50.99,155,304,-0.12
157,158,158,Brian Gay,101,50.89,172,338,-0.15
158,159,159,Daniel Chopra,108,50.7,144,284,-0.14
159,160,160,Woody Austin,100,50.69,147,290,-0.18
160,161,161,D.J. Brigman,76,50.68,112,221,-0.04
161,162,162,Brian Davis,75,50.66,115,227,-0.09
162,163,163,Scott Hend,75,50.6,85,168,-0.01
163,164,164,Skip Kendall,80,50.57,132,261,-0.06
164,165,165,Neal Lancaster,95,50.55,139,275,-0.15
165,166,166,Brent Geiberger,61,50.54,93,184,-0.10
166,T167,T167,Doug Barron,70,50.0,120,240,-0.10
167,T167,T167,Jeff Hart,63,50.0,113,226,+0.08
168,T167,T167,Omar Uresti,84,50.0,140,280,-0.10
169,T167,T167,Lee Westwood,50,50.0,49,98,-0.10
170,171,171,Glen Day,80,49.8,126,253,-0.17
171,172,172,Mark O'Meara,66,49.77,108,217,-0.20
172,173,173,Dennis Paulson,63,49.72,89,179,-0.08
173,174,174,Justin Leonard,78,49.47,93,188,-0.08
174,175,175,D.A. Points,94,49.43,130,263,-0.14
175,176,176,Aaron Baddeley,84,49.28,136,276,-0.15
176,177,177,Mark Brooks,72,49.18,120,244,-0.10
177,178,178,Tim Clark,92,48.92,113,231,-0.19
178,179,179,Andrew Magee,82,48.83,125,256,-0.06
179,180,180,Peter Lonard,85,48.6,104,214,-0.17
180,181,181,Paul Gow,78,48.59,121,249,-0.12
181,182,182,Pat Perez,89,48.56,118,243,-0.09
182,183,183,Will MacKenzie,75,48.26,97,201,-0.13
183,184,184,Ben Curtis,65,48.19,80,166,-0.11
184,185,185,Rob Rashell,65,47.74,95,199,-0.06
185,186,186,Hank Kuehne,84,47.69,103,216,-0.11
186,187,187,John Cook,72,47.58,108,227,-0.17
187,188,188,John Elliott,58,47.44,74,156,-0.14
188,189,189,Arjun Atwal,65,47.37,90,190,-0.26
189,190,190,Mike Weir,71,47.17,75,159,-0.11
190,191,191,Jason Allred,75,47.15,91,193,E
191,192,192,Freddie Jacobson,72,47.06,88,187,-0.20
192,193,193,Matt Davidson,53,45.7,85,186,-0.06
193,194,194,Chris Anderson,66,44.8,99,221,-0.15
194,195,195,Charlie Wi,67,44.55,94,211,-0.16
195,196,196,Justin Bolli,65,44.44,88,198,-0.07
196,197,197,Larry Mize,54,43.68,83,190,-0.17
197,198,198,Joe Ogilvie,103,43.21,105,243,-0.16
198,199,199,Len Mattiace,86,43.01,120,279,-0.08
199,200,200,Bob Heintz,67,42.49,82,193,-0.23
200,201,201,Jim Carter,62,40.87,85,208,-0.12
201,202,202,Chris Riley,67,37.58,59,157,-0.07
