,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
56,57,57,John Rollins,97,-0.188
57,58,58,José María Olazábal,55,-0.185
58,59,59,Brendan Jones,81,-0.184
59,T60,T60,Mark Calcavecchia,92,-0.183
60,T60,T60,Tim Herron,100,-0.183
61,T60,T60,Ryan Palmer,101,-0.183
62,63,63,Phil Mickelson,81,-0.179
63,64,64,Scott Verplank,87,-0.17800000000000002
64,T65,T65,Briny Baird,98,-0.17600000000000002
65,T65,T65,Richard Johnson,50,-0.17600000000000002
66,67,67,Hunter Mahan,103,-0.172
67,68,68,Greg Owen,84,-0.171
68,T69,T69,Brian Bateman,98,-0.17
69,T69,T69,Dean Wilson,86,-0.17
70,71,71,Michael Allen,90,-0.168
71,T72,T72,Brian Davis,75,-0.16699999999999998
72,T72,T72,Hunter Haas,83,-0.16699999999999998
73,T72,T72,Jesper Parnevik,84,-0.16699999999999998
74,75,75,Carl Pettersson,109,-0.166
75,T76,T76,Steve Allan,102,-0.165
76,T76,T76,Kent Jones,99,-0.165
77,T76,T76,Justin Rose,99,-0.165
78,T76,T76,Vaughn Taylor,99,-0.165
79,80,80,Steve Jones,56,-0.163
80,81,81,Jerry Kelly,101,-0.162
81,T82,T82,Jeff Brehaut,71,-0.161
82,T82,T82,Freddie Jacobson,72,-0.161
83,T84,T84,J.L. Lewis,98,-0.16
84,T84,T84,John Senden,101,-0.16
85,T86,T86,Sean O'Hair,103,-0.159
86,T86,T86,Steve Stricker,62,-0.159
87,88,88,Michael Long,72,-0.158
88,89,89,Patrick Sheehan,114,-0.157
89,90,90,Aaron Baddeley,84,-0.155
90,T91,T91,Charles Howell III,95,-0.154
91,T91,T91,Charlie Wi,67,-0.154
92,T93,T93,David Hearn,68,-0.152
93,T93,T93,Pat Perez,89,-0.152
94,T93,T93,Tom Pernice Jr.,111,-0.152
95,96,96,Joe Durant,81,-0.149
96,97,97,Billy Andrade,83,-0.147
97,98,98,Stewart Cink,98,-0.146
98,T99,T99,Robert Gamez,91,-0.14400000000000002
99,T99,T99,J.J. Henry,102,-0.14400000000000002
100,101,101,Joe Ogilvie,103,-0.14300000000000002
101,102,102,Hidemichi Tanaka,106,-0.141
102,T103,T103,Stuart Appleby,84,-0.14
103,T103,T103,Marco Dawson,82,-0.14
104,105,105,Robert Damron,89,-0.139
105,106,106,Tommy Armour III,103,-0.138
106,107,107,Joey Snyder III,102,-0.13699999999999998
107,108,108,Mario Tiziani,67,-0.136
108,T109,T109,Jonathan Kaye,77,-0.135
109,T109,T109,Ted Purdy,122,-0.135
110,111,111,Scott McCarron,78,-0.134
111,T112,T112,Shigeki Maruyama,99,-0.133
112,T112,T112,Tim Petrovic,97,-0.133
113,T114,T114,John Huston,90,-0.132
114,T114,T114,Justin Leonard,78,-0.132
115,116,116,Bernhard Langer,67,-0.131
116,117,117,Brett Wetterich,76,-0.13
117,T118,T118,Bradley Hughes,52,-0.128
118,T118,T118,Joey Sindelar,104,-0.128
119,T120,T120,Doug Barron,70,-0.127
120,T120,T120,Lee Westwood,50,-0.127
121,T122,T122,Bob Heintz,67,-0.126
122,T122,T122,Will MacKenzie,75,-0.126
123,T122,T122,D.A. Points,94,-0.126
124,T125,T125,Bart Bryant,91,-0.125
125,T125,T125,Chris DiMarco,83,-0.125
126,T127,T127,Justin Bolli,65,-0.124
127,T127,T127,Heath Slocum,103,-0.124
128,T129,T129,John Elliott,58,-0.122
129,T129,T129,Rocco Mediate,73,-0.122
130,T129,T129,Roland Thatcher,75,-0.122
131,132,132,Thomas Levet,54,-0.121
132,T133,T133,Paul Claxton,79,-0.12
133,T133,T133,Bill Glasson,54,-0.12
134,135,135,Scott Hend,75,-0.11800000000000001
135,T136,T136,Fred Couples,72,-0.11699999999999999
136,T136,T136,Matt Davidson,53,-0.11699999999999999
137,T138,T138,Todd Fischer,99,-0.11599999999999999
138,T138,T138,Dan Forsman,52,-0.11599999999999999
139,T138,T138,Omar Uresti,84,-0.11599999999999999
140,T141,T141,Glen Day,80,-0.114
141,T141,T141,Bob Tway,87,-0.114
142,143,143,Matt Kuchar,60,-0.113
143,144,144,Duffy Waldorf,86,-0.11199999999999999
144,T145,T145,Geoff Ogilvy,97,-0.111
145,T145,T145,Hideto Tanihara,50,-0.111
146,147,147,Rory Sabbatini,81,-0.109
147,148,148,Cameron Beckman,96,-0.106
148,149,149,Chris Smith,93,-0.105
149,150,150,Brent Geiberger,61,-0.1
150,151,151,Todd Hamilton,94,-0.099
151,152,152,Corey Pavin,77,-0.098
152,T153,T153,Paul Azinger,66,-0.094
153,T153,T153,Peter Lonard,85,-0.094
154,T153,T153,Jeff Sluman,94,-0.094
155,T153,T153,Mike Weir,71,-0.094
156,157,157,Shaun Micheel,81,-0.091
157,T158,T158,Olin Browne,99,-0.09
158,T158,T158,Tom Lehman,69,-0.09
159,T160,T160,Luke Donald,67,-0.08800000000000001
160,T160,T160,Tjaart van der Walt,56,-0.08800000000000001
161,T162,T162,Craig Barlow,81,-0.086
162,T162,T162,Andrew Magee,82,-0.086
163,164,164,Lee Janzen,75,-0.083
164,165,165,Chris Anderson,66,-0.08199999999999999
165,166,166,Jason Allred,75,-0.079
166,167,167,Darron Stiles,78,-0.077
167,168,168,Loren Roberts,54,-0.075
168,169,169,Franklin Langham,91,-0.07400000000000001
169,170,170,Mark Wilson,74,-0.071
170,171,171,Jeff Maggert,79,-0.068
171,T172,T172,Tom Gillis,77,-0.066
172,T172,T172,Ryuji Imada,78,-0.066
173,T172,T172,Hank Kuehne,84,-0.066
174,175,175,Brian Gay,101,-0.064
175,T176,T176,José Coceres,56,-0.06
176,T176,T176,Adam Scott,72,-0.06
177,178,178,Jay Haas,54,-0.059000000000000004
178,179,179,Stephen Leaney,89,-0.055
179,180,180,Glen Hnatiuk,59,-0.053
180,181,181,Fred Funk,102,-0.047
181,182,182,Craig Perks,67,-0.046
182,T183,T183,Kevin Na,88,-0.044000000000000004
183,T183,T183,Rob Rashell,65,-0.044000000000000004
184,185,185,Alex Cejka,84,-0.04
185,186,186,D.J. Brigman,76,-0.03
186,T187,T187,John Cook,72,-0.027000000000000003
187,T187,T187,Brad Faxon,75,-0.027000000000000003
188,189,189,Matt Gogel,78,-0.026000000000000002
189,190,190,Kirk Triplett,55,-0.017
190,191,191,Larry Mize,54,-0.016
191,192,192,Danny Briggs,70,-0.015
192,193,193,Skip Kendall,80,-0.009000000000000001
193,194,194,Tom Byrum,83,0.009000000000000001
194,195,195,Jeff Hart,63,0.011000000000000001
195,196,196,Gavin Coles,70,0.044000000000000004
196,197,197,Ben Curtis,65,0.045
197,T198,T198,Mark Brooks,72,0.071
198,T198,T198,Jim Carter,62,0.071
199,200,200,Len Mattiace,86,0.07400000000000001
200,201,201,Chris Riley,67,0.076
201,202,202,Mark O'Meara,66,0.094
