,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
131,T130,T130,Greg Owen,84,+.061
132,133,133,Joey Snyder III,102,+.063
133,134,134,Tom Pernice Jr.,111,+.064
134,T135,T135,Craig Barlow,81,+.065
135,T135,T135,James Driscoll,73,+.065
136,T135,T135,Steve Flesch,90,+.065
137,T135,T135,Neal Lancaster,95,+.065
138,T139,T139,Brian Gay,101,+.066
139,T139,T139,Dean Wilson,86,+.066
140,T141,T141,Larry Mize,54,+.067
141,T141,T141,D.J. Trahan,81,+.067
142,143,143,Todd Hamilton,94,+.068
143,144,144,Freddie Jacobson,72,+.069
144,145,145,Scott Gutschewski,86,+.072
145,146,146,Joe Ogilvie,103,+.073
146,147,147,Charles Warren,89,+.074
147,148,148,Vaughn Taylor,99,+.075
148,149,149,Craig Perks,67,+.076
149,T150,T150,Briny Baird,98,+.077
150,T150,T150,Mark Hensby,70,+.077
151,T150,T150,Scott McCarron,78,+.077
152,153,153,Rod Pampling,89,+.078
153,154,154,Joe Durant,81,+.079
154,155,155,Glen Day,80,+.080
155,T156,T156,John Rollins,97,+.082
156,T156,T156,John Senden,101,+.082
157,T158,T158,Bernhard Langer,67,+.083
158,T158,T158,Franklin Langham,91,+.083
159,T160,T160,Chris Smith,93,+.084
160,T160,T160,Charlie Wi,67,+.084
161,162,162,Fred Couples,72,+.085
162,163,163,Jeff Sluman,94,+.086
163,164,164,Michael Long,72,+.089
164,T165,T165,Chris Anderson,66,+.093
165,T165,T165,Padraig Harrington,50,+.093
166,167,167,Andrew Magee,82,+.094
167,168,168,Doug Barron,70,+.095
168,169,169,Danny Briggs,70,+.096
169,170,170,Omar Uresti,84,+.100
170,171,171,Nick Watney,91,+.103
171,T172,T172,Paul Gow,78,+.105
172,T172,T172,Kent Jones,99,+.105
173,174,174,Hunter Haas,83,+.111
174,T175,T175,Arron Oberholser,65,+.113
175,T175,T175,Tjaart van der Walt,56,+.113
176,T177,T177,D.J. Brigman,76,+.115
177,T177,T177,Mike Weir,71,+.115
178,T179,T179,Jim Carter,62,+.116
179,T179,T179,John Cook,72,+.116
180,181,181,Skip Kendall,80,+.117
181,T182,T182,Tom Gillis,77,+.118
182,T182,T182,Hunter Mahan,103,+.118
183,T182,T182,Chris Riley,67,+.118
184,185,185,Dan Forsman,52,+.119
185,186,186,Lee Janzen,75,+.122
186,187,187,Robert Damron,89,+.131
187,T188,T188,Matt Gogel,78,+.139
188,T188,T188,Jay Haas,54,+.139
189,T188,T188,Thomas Levet,54,+.139
190,191,191,Paul Claxton,79,+.141
191,192,192,Jesper Parnevik,84,+.144
192,193,193,David Hearn,68,+.147
193,194,194,Matt Davidson,53,+.148
194,195,195,Justin Bolli,65,+.159
195,196,196,Jason Allred,75,+.167
196,T197,T197,Len Mattiace,86,+.172
197,T197,T197,Rob Rashell,65,+.172
198,199,199,Ian Poulter,62,+.184
199,200,200,Steve Jones,56,+.192
200,201,201,Jeff Hart,63,+.197
201,202,202,Dennis Paulson,63,+.248
