,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
104,T105,T105,Skip Kendall,80,-.119
105,T105,T105,Franklin Langham,91,-.119
106,107,107,Hideto Tanihara,50,-.118
107,T108,T108,Joe Durant,81,-.117
108,T108,T108,Mark Wilson,74,-.117
109,110,110,D.A. Points,94,-.115
110,111,111,Nick Watney,91,-.113
111,T112,T112,Tom Gillis,77,-.112
112,T112,T112,Matt Kuchar,60,-.112
113,114,114,Alex Cejka,84,-.110
114,115,115,Jerry Kelly,101,-.109
115,T116,T116,John Rollins,97,-.105
116,T116,T116,Mario Tiziani,67,-.105
117,T116,T116,Bo Van Pelt,112,-.105
118,119,119,Lucas Glover,88,-.104
119,120,120,Tom Byrum,83,-.103
120,T121,T121,Stephen Ames,82,-.101
121,T121,T121,Kevin Stadler,96,-.101
122,T121,T121,Omar Uresti,84,-.101
123,T121,T121,Scott Verplank,87,-.101
124,125,125,Robert Damron,89,-.100
125,126,126,Dudley Hart,84,-.099
126,T127,T127,Peter Lonard,85,-.098
127,T127,T127,Hidemichi Tanaka,106,-.098
128,T129,T129,José Coceres,56,-.096
129,T129,T129,John Cook,72,-.096
130,131,131,Carlos Franco,78,-.095
131,T132,T132,Tom Pernice Jr.,111,-.094
132,T132,T132,John Senden,101,-.094
133,T134,T134,Kenny Perry,82,-.093
134,T134,T134,Jeff Sluman,94,-.093
135,136,136,Tommy Armour III,103,-.092
136,137,137,Shaun Micheel,81,-.090
137,T138,T138,Tag Ridings,93,-.089
138,T138,T138,Chris Smith,93,-.089
139,140,140,Heath Slocum,103,-.086
140,T141,T141,Matt Gogel,78,-.080
141,T141,T141,Brenden Pappas,51,-.080
142,T143,T143,J.J. Henry,102,-.079
143,T143,T143,Arron Oberholser,65,-.079
144,145,145,Dennis Paulson,63,-.075
145,T146,T146,Brent Geiberger,61,-.074
146,T146,T146,Joey Snyder III,102,-.074
147,148,148,Kent Jones,99,-.073
148,149,149,Todd Hamilton,94,-.072
149,T150,T150,Arjun Atwal,65,-.070
150,T150,T150,Bill Glasson,54,-.070
151,T152,T152,Jonathan Byrd,103,-.069
152,T152,T152,Ian Poulter,62,-.069
153,T154,T154,Michael Allen,90,-.067
154,T154,T154,Glen Day,80,-.067
155,T154,T154,Steve Lowery,100,-.067
156,T157,T157,Daniel Chopra,108,-.066
157,T157,T157,Adam Scott,72,-.066
158,T159,T159,Jim Carter,62,-.063
159,T159,T159,Michael Long,72,-.063
160,161,161,Chris Riley,67,-.062
161,T162,T162,Dan Forsman,52,-.061
162,T162,T162,Scott Gutschewski,86,-.061
163,T164,T164,Tim Petrovic,97,-.060
164,T164,T164,Kirk Triplett,55,-.060
165,166,166,Lee Westwood,50,-.059
166,167,167,Paul Gow,78,-.052
167,168,168,Rory Sabbatini,81,-.049
168,169,169,Mathias Grönberg,60,-.048
169,170,170,Ben Curtis,65,-.045
170,171,171,John Elliott,58,-.042
171,172,172,Brian Bateman,98,-.041
172,173,173,Hunter Mahan,103,-.039
173,174,174,Steve Flesch,90,-.038
174,175,175,Mark Hensby,70,-.036
175,176,176,Steve Allan,102,-.035
176,177,177,Matt Davidson,53,-.034
177,178,178,Todd Fischer,99,-.032
178,179,179,Cameron Beckman,96,-.030
179,180,180,Jay Williamson,53,-.028
180,181,181,Brett Wetterich,76,-.027
181,T182,T182,Sergio Garcia,73,-.015
182,T182,T182,Scott McCarron,78,-.015
183,184,184,John Daly,78,-.013
184,185,185,Bradley Hughes,52,-.011
185,186,186,Danny Briggs,70,-.009
186,187,187,Charles Warren,89,-.007
187,T188,T188,Rich Beem,66,E
188,T188,T188,Lee Janzen,75,E
189,T188,T188,Steve Jones,56,E
190,T188,T188,Will MacKenzie,75,E
191,192,192,Ted Purdy,122,+.006
192,T193,T193,Paul Azinger,66,+.011
193,T193,T193,Mark Brooks,72,+.011
194,T193,T193,Craig Perks,67,+.011
195,196,196,Jason Allred,75,+.014
196,197,197,D.J. Trahan,81,+.016
197,198,198,D.J. Brigman,76,+.029
198,199,199,Phillip Price,77,+.030
199,200,200,Scott Hend,75,+.036
200,201,201,Thomas Levet,54,+.042
201,202,202,Jeff Hart,63,+.069
