,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
92,93,,Scott Stallings,81,121,444,27.3
93,T94,,Ian Poulter,72,120,410,29.3
94,T94,,Cameron Tringale,89,120,481,24.9
95,T96,,Ryan Moore,82,119,457,26.0
96,T96,,J.J. Spaun,92,119,481,24.7
97,T96,,Gary Woodland,94,119,434,27.4
98,T99,,Ben Crane,86,118,466,25.3
99,T99,,Patrick Rodgers,76,118,442,26.7
100,T99,,Jordan Spieth,85,118,483,24.4
101,102,,Paul Casey,94,117,473,24.7
102,T103,,Cody Gribble,79,116,501,23.2
103,T103,,J.J. Henry,92,116,441,26.3
104,T105,,Ken Duke,77,115,410,28.0
105,T105,,Dustin Johnson,77,115,407,28.3
106,T105,,Rod Pampling,71,115,425,27.1
107,T105,,Shawn Stefani,72,115,405,28.4
108,T105,,Justin Thomas,86,115,485,23.7
109,T110,,Jason Bohn,75,113,410,27.6
110,T110,,Ryan Brehm,83,113,407,27.8
111,T110,,Chad Collins,66,113,414,27.3
112,T110,,Graham DeLaet,82,113,457,24.7
113,T114,,Dominic Bozzelli,69,112,411,27.3
114,T114,,Robert Garrigus,78,112,405,27.7
115,T114,,Si Woo Kim,80,112,403,27.8
116,T114,,Richy Werenski,81,112,421,26.6
117,T118,,K.J. Choi,72,111,392,28.3
118,T118,,Emiliano Grillo,90,111,430,25.8
119,T120,,Martin Flores,88,110,423,26.0
120,T120,,Nick Watney,75,110,416,26.4
121,T122,,Byeong Hun An,77,109,397,27.5
122,T122,,Matt Every,76,109,443,24.6
123,T122,,Anirban Lahiri,72,109,442,24.7
124,125,,Julián Etulain,68,108,363,29.8
125,126,,Boo Weekley,75,107,372,28.8
126,T127,,Russell Knox,75,106,350,30.3
127,T127,,Hunter Mahan,73,106,419,25.3
128,T127,,Graeme McDowell,56,106,373,28.4
129,T127,,Francesco Molinari,75,106,400,26.5
130,T127,,Brian Stuard,93,106,480,22.1
131,T132,,J.B. Holmes,83,105,426,24.6
132,T132,,Chris Stroud,67,105,346,30.3
133,134,,Whee Kim,74,104,439,23.7
134,135,,Geoff Ogilvy,80,103,454,22.7
135,T136,,Jim Herman,77,102,427,23.9
136,T136,,Matt Jones,64,102,374,27.3
137,T138,,Ryan Armour,63,101,311,32.5
138,T138,,Jonathan Randolph,68,101,335,30.1
139,T138,,Johnson Wagner,71,101,379,26.6
140,141,,Cameron Percy,71,100,360,27.8
141,142,,Hideki Matsuyama,83,99,385,25.7
142,T143,,Rafa Cabrera Bello,63,98,318,30.8
143,T143,,Fabián Gómez,61,98,363,27.0
144,145,,Louis Oosthuizen,69,97,334,29.0
145,T146,,Mark Hubbard,81,95,401,23.7
146,T146,,Carl Pettersson,63,95,378,25.1
147,T148,,Ryo Ishikawa,56,94,317,29.7
148,T148,,Andrew Loupe,55,94,322,29.2
149,T150,,Alex Cejka,85,93,423,22.0
150,T150,,Gonzalo Fernandez-Castaño,63,93,349,26.6
151,T150,,Brett Stegmaier,78,93,366,25.4
152,T153,,Mark Anderson,54,92,302,30.5
153,T153,,Jimmy Walker,68,92,352,26.1
154,155,,Tag Ridings,67,91,359,25.3
155,T156,,Steven Alker,69,90,357,25.2
156,T156,,Charl Schwartzel,63,90,356,25.3
157,T158,,Steven Bowditch,59,89,324,27.5
158,T158,,Branden Grace,70,89,300,29.7
159,160,,Miguel Angel Carballo,63,88,287,30.7
160,T161,,Brian Campbell,55,87,305,28.5
161,T161,,Roberto Castro,70,87,370,23.5
162,T163,,Bubba Watson,71,86,355,24.2
163,T163,,Tim Wilkinson,64,86,337,25.5
164,T165,,Aaron Baddeley,61,85,333,25.5
165,T165,,Justin Rose,66,85,342,24.9
166,T165,,Rory Sabbatini,71,85,365,23.3
167,T168,,Brett Drewitt,57,84,308,27.3
168,T168,,Nicholas Lindheim,58,84,323,26.0
169,170,,Patrick Cantlay,52,83,317,26.2
170,T171,,Sergio Garcia,65,82,300,27.3
171,T171,,Andres Gonzales,73,82,406,20.2
172,173,,Scott Piercy,70,81,313,25.9
173,T174,,Jim Furyk,54,80,272,29.4
174,T174,,Retief Goosen,52,80,281,28.5
175,T174,,D.A. Points,68,80,379,21.1
176,177,,Luke Donald,50,77,322,23.9
177,178,,Adam Scott,58,76,283,26.9
178,179,,Brandt Snedeker,53,75,284,26.4
179,T180,,Brad Fritsch,56,74,279,26.5
180,T180,,Rick Lamb,54,74,261,28.4
181,182,,Michael Thompson,60,71,327,21.7
182,183,,Ernie Els,52,70,263,26.6
183,184,,Tom Hoge,54,69,288,24.0
184,185,,Søren Kjeldsen,58,68,253,26.9
185,T186,,Shane Lowry,52,67,237,28.3
186,T186,,Ryan Palmer,61,67,294,22.8
187,T186,,Steve Wheatcroft,51,67,312,21.5
188,189,,Rory McIlroy,51,64,250,25.6
189,190,,Sebastián Muñoz,51,63,279,22.6
