,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
89,90,,Brian Harman,104,7.14,448,32
90,91,,Bubba Watson,71,7.12,281,20
91,92,,Tag Ridings,67,7.07,297,21
92,93,,Matt Kuchar,95,7.04,426,30
93,94,,Luke List,102,7.02,527,37
94,95,,Luke Donald,50,7.0,257,18
95,96,,Paul Casey,94,6.99,386,27
96,T97,,David Hearn,93,6.97,402,28
97,T97,,Brendan Steele,89,6.97,416,29
98,99,,Brett Drewitt,57,6.84,234,16
99,100,,Mark Hubbard,81,6.81,382,26
100,101,,Kevin Streelman,90,6.78,457,31
101,102,,Robert Garrigus,78,6.77,325,22
102,103,,Francesco Molinari,75,6.75,311,21
103,104,,Carl Pettersson,63,6.73,297,20
104,105,,K.J. Choi,72,6.69,299,20
105,T106,,Miguel Angel Carballo,63,6.67,270,18
106,T106,,Shawn Stefani,72,6.67,375,25
107,T108,,Geoff Ogilvy,80,6.65,421,28
108,T108,,Webb Simpson,102,6.65,436,29
109,110,,Keegan Bradley,104,6.64,497,33
110,111,,Graham DeLaet,82,6.6,485,32
111,112,,Troy Merritt,82,6.58,365,24
112,T113,,Greg Chalmers,75,6.5,369,24
113,T113,,Harris English,84,6.5,431,28
114,T115,,Lucas Glover,93,6.43,513,33
115,T115,,Daniel Summerhays,100,6.43,451,29
116,117,,Smylie Kaufman,76,6.4,344,22
117,118,,Roberto Castro,70,6.36,283,18
118,T119,,Matt Jones,64,6.34,284,18
119,T119,,Russell Knox,75,6.34,284,18
120,T121,,Scott Brown,95,6.33,474,30
121,T121,,Chris Kirk,89,6.33,395,25
122,123,,J.J. Spaun,92,6.32,443,28
123,T124,,Charles Howell III,86,6.31,428,27
124,T124,,Ben Martin,86,6.31,412,26
125,126,,Si Woo Kim,80,6.29,302,19
126,127,,Martin Flores,88,6.28,446,28
127,128,,Trey Mullinax,88,6.2,387,24
128,129,,Ernie Els,52,6.18,178,11
129,130,,Ryan Blaum,100,6.16,487,30
130,131,,Tyrone Van Aswegen,105,6.12,474,29
131,132,,Alex Cejka,85,6.11,360,22
132,133,,Aaron Baddeley,61,6.1,246,15
133,134,,Julián Etulain,68,6.09,279,17
134,135,,Byeong Hun An,77,6.08,296,18
135,136,,Scott Piercy,70,6.07,247,15
136,137,,Kyle Stanley,104,6.06,528,32
137,138,,Brandon Hagy,85,6.05,397,24
138,T139,,James Hahn,96,6.02,498,30
139,T139,,Brett Stegmaier,78,6.02,349,21
140,141,,Kelly Kraft,75,6.01,366,22
141,142,,Jason Kokrak,95,5.94,505,30
142,T143,,Sergio Garcia,65,5.93,236,14
143,T143,,Cameron Smith,86,5.93,371,22
144,145,,Robert Streb,98,5.88,493,29
145,146,,Dominic Bozzelli,69,5.84,291,17
146,147,,Bryson DeChambeau,91,5.8,414,24
147,148,,Richy Werenski,81,5.79,363,21
148,T149,,Søren Kjeldsen,58,5.75,174,10
149,T149,,Jonathan Randolph,68,5.75,261,15
150,151,,Scott Stallings,81,5.72,402,23
151,152,,Harold Varner III,101,5.7,509,29
152,153,,Ian Poulter,72,5.69,299,17
153,154,,Bill Haas,92,5.68,405,23
154,T155,,Steven Alker,69,5.67,282,16
155,T155,,C.T. Pan,88,5.67,476,27
156,157,,Rod Pampling,71,5.66,389,22
157,158,,Chris Stroud,67,5.64,266,15
158,159,,Brian Campbell,55,5.63,231,13
159,T160,,Ben Crane,86,5.59,429,24
160,T160,,Ken Duke,77,5.59,322,18
161,T162,,Derek Fathauer,81,5.56,360,20
162,T162,,J.T. Poston,95,5.56,396,22
163,T162,,Nick Taylor,97,5.56,522,29
164,165,,Kevin Chappell,95,5.54,379,21
165,166,,Brad Fritsch,56,5.53,235,13
166,167,,Mark Anderson,54,5.51,236,13
167,168,,Jamie Lovemark,98,5.48,438,24
168,169,,Michael Kim,94,5.4,500,27
169,170,,Branden Grace,70,5.33,244,13
170,171,,Charley Hoffman,112,5.06,494,25
171,172,,Ryan Moore,82,5.04,377,19
172,173,,Jim Herman,77,4.97,443,22
173,174,,Cameron Tringale,89,4.96,383,19
174,175,,Gary Woodland,94,4.94,385,19
175,176,,Jhonattan Vegas,95,4.8,417,20
176,177,,Ryo Ishikawa,56,4.61,217,10
177,178,,Hudson Swafford,94,4.59,479,22
178,179,,Rafa Cabrera Bello,63,4.58,240,11
179,180,,J.J. Henry,92,4.43,519,23
180,181,,Cameron Percy,71,4.42,339,15
181,182,,William McGirt,89,4.39,433,19
182,183,,Andrew Loupe,55,4.35,276,12
183,184,,Ollie Schniederjans,92,4.33,462,20
184,185,,Charl Schwartzel,63,4.29,233,10
185,186,,Chad Collins,66,4.2,286,12
186,187,,Bud Cauley,92,3.96,454,18
187,188,,Ryan Palmer,61,3.92,255,10
188,189,,Hunter Mahan,73,3.76,372,14
189,190,,Retief Goosen,52,3.23,217,7
