,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
47,T48,,Patrick Reed,28.41,625,22
48,T48,,Jordan Spieth,28.41,483,17
49,50,,Pat Perez,28.43,597,21
50,51,,Roberto Castro,28.44,256,9
51,52,,Tom Hoge,28.5,228,8
52,53,,Matt Kuchar,28.53,542,19
53,54,,Adam Hadwin,28.55,571,20
54,T55,,Matt Every,28.57,200,7
55,T55,,Jim Furyk,28.57,200,7
56,57,,Derek Fathauer,28.58,343,12
57,58,,Kevin Kisner,28.59,629,22
58,59,,Ollie Schniederjans,28.61,515,18
59,T60,,Fabián Gómez,28.67,258,9
60,T60,,Cameron Smith,28.67,430,15
61,T62,,Zac Blair,28.68,545,19
62,T62,,Stewart Cink,28.68,545,19
63,T64,,Jim Herman,28.69,373,13
64,T64,,Adam Scott,28.69,373,13
65,66,,Jonas Blixt,28.7,287,10
66,T67,,Marc Leishman,28.75,575,20
67,T67,,Francesco Molinari,28.75,460,16
68,T67,,Bubba Watson,28.75,345,12
69,T70,,Aaron Baddeley,28.78,259,9
70,T70,,Chris Stroud,28.78,259,9
71,72,,Seamus Power,28.81,461,16
72,T73,,Bill Haas,28.82,490,17
73,T73,,Robert Streb,28.82,490,17
74,T75,,Mark Anderson,28.83,173,6
75,T75,,Spencer Levin,28.83,346,12
76,T77,,Brian Campbell,28.86,202,7
77,T77,,Charley Hoffman,28.86,635,22
78,T79,,Chris Kirk,28.87,433,15
79,T79,,Martin Laird,28.87,433,15
80,81,,Hideki Matsuyama,28.88,491,17
81,82,,Nick Taylor,28.89,549,19
82,83,,Charl Schwartzel,28.92,376,13
83,T84,,Brian Gay,28.93,405,14
84,T84,,David Lingmerth,28.93,405,14
85,86,,Sean O'Hair,28.94,463,16
86,87,,Keegan Bradley,28.95,637,22
87,T88,,Alex Cejka,29.0,348,12
88,T88,,Bryson DeChambeau,29.0,406,14
89,T88,,James Hahn,29.0,580,20
90,T88,,Nicholas Lindheim,29.0,261,9
91,T88,,Carl Pettersson,29.0,116,4
92,T88,,Chez Reavie,29.0,551,19
93,T88,,Rory Sabbatini,29.0,348,12
94,T88,,J.J. Spaun,29.0,493,17
95,96,,Jon Rahm,29.05,552,19
96,97,,Brendan Steele,29.06,523,18
97,98,,Graham DeLaet,29.07,436,15
98,T99,,Geoff Ogilvy,29.08,378,13
99,T99,,Richy Werenski,29.08,349,12
100,101,,Cameron Percy,29.09,320,11
101,T102,,Jason Dufner,29.11,553,19
102,T102,,Jamie Lovemark,29.11,524,18
103,T102,,Jhonattan Vegas,29.11,524,18
104,105,,Scott Brown,29.12,495,17
105,T106,,Sergio Garcia,29.14,408,14
106,T106,,Peter Malnati,29.14,408,14
107,T106,,Sebastián Muñoz,29.14,204,7
108,T106,,Trey Mullinax,29.14,408,14
109,110,,Emiliano Grillo,29.16,554,19
110,111,,Daniel Summerhays,29.17,525,18
111,T112,,Bud Cauley,29.18,496,17
112,T112,,Mackenzie Hughes,29.18,642,22
113,T112,,Graeme McDowell,29.18,321,11
114,T112,,Ryan Moore,29.18,496,17
115,T116,,Daniel Berger,29.21,555,19
116,T116,,Ryan Brehm,29.21,409,14
117,118,,J.T. Poston,29.24,497,17
118,T119,,Patrick Cantlay,29.25,351,12
119,T119,,Tony Finau,29.25,702,24
120,T119,,Robert Garrigus,29.25,351,12
121,T119,,Dustin Johnson,29.25,468,16
122,T119,,Andrew Loupe,29.25,117,4
123,T119,,D.A. Points,29.25,351,12
124,125,,Troy Merritt,29.27,322,11
125,126,,Rod Pampling,29.31,381,13
126,T127,,Ernie Els,29.33,176,6
127,T127,,David Hearn,29.33,440,15
128,T127,,Sung Kang,29.33,528,18
129,T130,,Ken Duke,29.36,323,11
130,T130,,Kelly Kraft,29.36,323,11
131,T132,,Russell Henley,29.38,617,21
132,T132,,John Huh,29.38,470,16
133,T132,,Ryo Ishikawa,29.38,235,8
134,T132,,Jonathan Randolph,29.38,235,8
135,136,,Ryan Blaum,29.39,529,18
136,137,,Julián Etulain,29.4,294,10
137,138,,Luke Donald,29.43,206,7
138,139,,Billy Horschel,29.44,471,16
139,140,,Branden Grace,29.46,383,13
140,141,,Harold Varner III,29.47,560,19
141,142,,Paul Casey,29.48,619,21
142,T143,,Byeong Hun An,29.5,472,16
143,T143,,Chad Collins,29.5,177,6
144,T143,,Brad Fritsch,29.5,236,8
145,T143,,Rick Lamb,29.5,177,6
146,T143,,Louis Oosthuizen,29.5,413,14
147,T143,,Shawn Stefani,29.5,295,10
148,T149,,Kevin Chappell,29.53,561,19
149,T149,,Morgan Hoffmann,29.53,443,15
150,151,,Kyle Stanley,29.55,650,22
151,152,,Ryan Armour,29.6,296,10
152,153,,Michael Kim,29.61,533,18
153,154,,Luke List,29.68,564,19
154,155,,Brett Stegmaier,29.7,297,10
155,156,,Martin Flores,29.71,416,14
156,157,,Vaughn Taylor,29.72,535,18
157,158,,Charles Howell III,29.74,565,19
158,T159,,Blayne Barber,29.75,357,12
159,T159,,Jason Bohn,29.75,238,8
160,T161,,Steven Alker,29.8,298,10
161,T161,,Ben Crane,29.8,447,15
162,T161,,Lucas Glover,29.8,596,20
163,T161,,Justin Rose,29.8,447,15
164,T161,,Tim Wilkinson,29.8,298,10
165,166,,Tyrone Van Aswegen,29.82,507,17
166,T167,,Retief Goosen,29.83,179,6
167,T167,,Patton Kizzire,29.83,358,12
168,T167,,Scott Piercy,29.83,358,12
169,T170,,Shane Lowry,29.89,269,9
170,T170,,Hudson Swafford,29.89,538,18
171,T172,,William McGirt,29.93,419,14
172,T172,,Scott Stallings,29.93,419,14
173,174,,Kevin Streelman,29.94,539,18
174,175,,Gary Woodland,29.95,569,19
175,T176,,Tag Ridings,30.0,300,10
176,T176,,Johnson Wagner,30.0,210,7
177,178,,Nick Watney,30.15,392,13
178,179,,Jason Kokrak,30.17,543,18
179,180,,Patrick Rodgers,30.18,332,11
180,181,,Cameron Tringale,30.21,423,14
181,182,,Hunter Mahan,30.22,272,9
182,183,,Russell Knox,30.23,393,13
183,184,,Mark Hubbard,30.36,334,11
184,185,,Miguel Angel Carballo,30.38,243,8
185,186,,C.T. Pan,30.43,426,14
186,187,,Boo Weekley,30.55,336,11
187,188,,Chad Campbell,30.63,582,19
188,189,,Kyle Reifers,30.69,399,13
189,190,,J.J. Henry,30.75,492,16
