,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
163,T154,,Carl Pettersson,63,0.9
164,T154,,Scott Piercy,70,0.9
165,T154,,Jonathan Randolph,68,0.9
166,T154,,Brett Stegmaier,78,0.9
167,T154,,Hudson Swafford,94,0.9
168,T169,,Steven Alker,69,0.8
169,T169,,Dominic Bozzelli,69,0.8
170,T169,,Rafa Cabrera Bello,63,0.8
171,T169,,Brian Campbell,55,0.8
172,T169,,Ken Duke,77,0.8
173,T169,,Brad Fritsch,56,0.8
174,T169,,Søren Kjeldsen,58,0.8
175,T169,,William McGirt,89,0.8
176,T169,,Cameron Percy,71,0.8
177,T169,,Ollie Schniederjans,92,0.8
178,T169,,Charl Schwartzel,63,0.8
179,T169,,Chris Stroud,67,0.8
180,T169,,Cameron Tringale,89,0.8
181,T182,,Mark Anderson,54,0.7
182,T182,,Bud Cauley,92,0.7
183,T182,,Ernie Els,52,0.7
184,T185,,Ryo Ishikawa,56,0.6
185,T185,,Andrew Loupe,55,0.6
186,T185,,Hunter Mahan,73,0.6
187,T185,,Ryan Palmer,61,0.6
188,189,,Chad Collins,66,0.5
189,190,,Retief Goosen,52,0.4
