,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
55,56,,Shawn Stefani,72,89.29,196,175
56,T57,,Billy Hurley III,80,89.24,223,199
57,T57,,Matt Jones,64,89.24,158,141
58,59,,Rory Sabbatini,71,89.23,195,174
59,60,,Geoff Ogilvy,80,89.18,231,206
60,T61,,David Hearn,93,89.12,239,213
61,T61,,John Huh,92,89.12,239,213
62,63,,Martin Laird,83,89.06,256,228
63,64,,Matt Kuchar,95,89.05,210,187
64,T65,,Dominic Bozzelli,69,88.95,181,161
65,T65,,Fabián Gómez,61,88.95,172,153
66,67,,Emiliano Grillo,90,88.94,226,201
67,68,,Xander Schauffele,96,88.93,253,225
68,69,,K.J. Choi,72,88.89,189,168
69,70,,Ian Poulter,72,88.83,188,167
70,71,,James Hahn,96,88.8,259,230
71,72,,J.T. Poston,95,88.79,223,198
72,T73,,Daniel Berger,91,88.74,231,205
73,T73,,Patrick Cantlay,52,88.74,151,134
74,T73,,Trey Mullinax,88,88.74,231,205
75,76,,Bill Haas,92,88.7,230,204
76,77,,Zach Johnson,81,88.66,194,172
77,78,,Sung Kang,104,88.63,299,265
78,79,,Nicholas Lindheim,58,88.55,166,147
79,80,,Jason Dufner,89,88.51,261,231
80,81,,Johnson Wagner,71,88.42,190,168
81,82,,Mackenzie Hughes,106,88.38,327,289
82,83,,Ben Martin,86,88.26,213,188
83,T84,,Cameron Smith,86,88.24,238,210
84,T84,,Daniel Summerhays,100,88.24,221,195
85,86,,Bryson DeChambeau,91,88.21,263,232
86,87,,Jonathan Randolph,68,88.2,161,142
87,88,,Richy Werenski,81,88.18,220,194
88,89,,Martin Flores,88,88.14,194,171
89,90,,Scott Brown,95,88.07,285,251
90,91,,Carl Pettersson,63,88.05,159,140
91,92,,Søren Kjeldsen,58,87.88,132,116
92,93,,William McGirt,89,87.87,239,210
93,94,,Ryan Moore,82,87.8,205,180
94,95,,Patton Kizzire,84,87.75,253,222
95,96,,Grayson Murray,94,87.74,318,279
96,97,,Whee Kim,74,87.69,195,171
97,98,,Russell Henley,99,87.68,276,242
98,99,,Aaron Baddeley,61,87.66,154,135
99,100,,Lucas Glover,93,87.65,251,220
100,101,,Cameron Percy,71,87.5,176,154
101,T102,,J.J. Spaun,92,87.44,223,195
102,T102,,Kevin Tway,96,87.44,223,195
103,104,,Zac Blair,105,87.38,325,284
104,105,,Sam Saunders,76,87.34,237,207
105,106,,Justin Thomas,86,87.29,236,206
106,107,,Chris Stroud,67,87.26,157,137
107,108,,Nick Taylor,97,87.25,298,260
108,109,,Brian Stuard,93,87.24,196,171
109,110,,Dustin Johnson,77,87.23,188,164
110,111,,Tyrone Van Aswegen,105,87.17,265,231
111,112,,Ernie Els,52,87.16,109,95
112,113,,Brooks Koepka,88,87.14,241,210
113,114,,C.T. Pan,88,87.0,277,241
114,115,,Shane Lowry,52,86.99,123,107
115,116,,Nick Watney,75,86.96,207,180
116,T117,,Chad Campbell,97,86.9,290,252
117,T117,,Miguel Angel Carballo,63,86.9,168,146
118,T117,,Kevin Chappell,95,86.9,252,219
119,120,,Steven Bowditch,59,86.88,160,139
120,121,,Paul Casey,94,86.84,228,198
121,122,,Pat Perez,93,86.76,272,236
122,123,,Seamus Power,86,86.73,226,196
123,124,,Mark Hubbard,81,86.63,187,162
124,T125,,Morgan Hoffmann,92,86.62,269,233
125,T125,,Rory McIlroy,51,86.62,142,123
126,127,,Ollie Schniederjans,92,86.61,239,207
127,128,,Robert Streb,98,86.57,283,245
128,129,,Jimmy Walker,68,86.55,171,148
129,130,,Ben Crane,86,86.45,251,217
130,131,,Jamie Lovemark,98,86.25,240,207
131,132,,Seung-Yul Noh,91,86.17,253,218
132,133,,Scott Stallings,81,86.13,274,236
133,134,,Charles Howell III,86,85.96,235,202
134,135,,Mark Anderson,54,85.94,128,110
135,136,,J.J. Henry,92,85.9,234,201
136,137,,Roberto Castro,70,85.87,184,158
137,138,,Brad Fritsch,56,85.82,134,115
138,139,,Patrick Rodgers,76,85.78,211,181
139,140,,Jordan Spieth,85,85.65,216,185
140,141,,Bubba Watson,71,85.63,167,143
141,142,,Keegan Bradley,104,85.62,299,256
142,143,,Ryan Armour,63,85.61,139,119
143,144,,Adam Scott,58,85.4,137,117
144,145,,Kevin Na,86,85.27,224,191
145,146,,Russell Knox,75,85.22,203,173
146,147,,Ryan Blaum,100,85.14,276,235
147,148,,Harold Varner III,101,85.07,268,228
148,149,,Ken Duke,77,84.97,193,164
149,150,,Kyle Stanley,104,84.83,290,246
150,T151,,Jason Day,71,84.75,177,150
151,T151,,Justin Rose,66,84.75,177,150
152,T153,,Ryo Ishikawa,56,84.62,156,132
153,T153,,Luke List,102,84.62,286,242
154,155,,Cody Gribble,79,84.52,252,213
155,156,,Ryan Brehm,83,84.35,230,194
156,T157,,Chris Kirk,89,84.3,223,188
157,T157,,Kyle Reifers,96,84.3,242,204
158,159,,Webb Simpson,102,84.27,267,225
159,160,,Andrew Loupe,55,84.24,165,139
160,161,,Francesco Molinari,75,84.21,190,160
161,T162,,Stewart Cink,93,83.98,231,194
162,T162,,D.A. Points,68,83.98,206,173
163,164,,Tony Finau,106,83.94,274,230
164,165,,Hideki Matsuyama,83,83.89,211,177
165,166,,Jhonattan Vegas,95,83.65,208,174
166,167,,J.B. Holmes,83,83.51,188,157
167,168,,Alex Cejka,85,83.41,205,171
168,169,,Si Woo Kim,80,83.18,220,183
169,170,,Matt Every,76,83.09,207,172
170,171,,Kevin Streelman,90,82.93,246,204
171,172,,Camilo Villegas,76,82.9,193,160
172,173,,Sergio Garcia,65,82.84,134,111
173,174,,Brett Drewitt,57,82.78,151,125
174,175,,Anirban Lahiri,72,82.67,225,186
175,176,,Ryan Palmer,61,82.66,173,143
176,177,,Rick Lamb,54,82.5,120,99
177,178,,Rod Pampling,71,82.41,216,178
178,179,,Brett Stegmaier,78,82.26,186,153
179,180,,Robert Garrigus,78,81.82,220,180
180,181,,Steven Alker,69,81.66,169,138
181,182,,Scott Piercy,70,81.33,150,122
182,183,,Smylie Kaufman,76,81.16,207,168
183,184,,Jason Bohn,75,81.11,180,146
184,185,,Brendan Steele,89,80.48,210,169
185,186,,Byeong Hun An,77,80.31,193,155
186,187,,Tag Ridings,67,79.31,174,138
187,188,,Branden Grace,70,78.43,153,120
188,189,,Jason Kokrak,95,78.42,292,229
189,190,,Boo Weekley,75,77.99,209,163
