,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
75,76,,D.A. Points,68,15.87,630,100
76,77,,Andres Gonzales,73,15.84,625,99
77,78,,Nick Watney,75,15.82,708,112
78,79,,John Huh,92,15.81,816,129
79,80,,Bubba Watson,71,15.8,538,85
80,81,,Matt Kuchar,95,15.77,761,120
81,82,,Matt Jones,64,15.75,527,83
82,83,,Martin Laird,83,15.74,718,113
83,84,,Francesco Molinari,75,15.67,587,92
84,T85,,Rafa Cabrera Bello,63,15.65,441,69
85,T85,,Graham DeLaet,82,15.65,805,126
86,87,,Harris English,84,15.6,731,114
87,88,,Michael Kim,94,15.59,885,138
88,89,,Smylie Kaufman,76,15.57,655,102
89,90,,Jim Furyk,54,15.55,431,67
90,91,,Webb Simpson,102,15.53,824,128
91,92,,Johnson Wagner,71,15.49,639,99
92,93,,Ben Crane,86,15.46,731,113
93,94,,Brandon Hagy,85,15.42,746,115
94,95,,Ollie Schniederjans,92,15.41,863,133
95,96,,Seamus Power,86,15.34,691,106
96,T97,,Ben Martin,86,15.31,764,117
97,T97,,Kyle Stanley,104,15.31,1032,158
98,99,,Keegan Bradley,104,15.3,928,142
99,T100,,Scott Brown,95,15.24,820,125
100,T100,,Troy Merritt,82,15.24,689,105
101,102,,Alex Cejka,85,15.17,666,101
102,103,,Billy Horschel,88,15.16,917,139
103,104,,Bryce Molder,74,15.15,660,100
104,T105,,Robert Streb,98,15.13,879,133
105,T105,,Cameron Tringale,89,15.13,661,100
106,107,,Rick Lamb,54,15.06,405,61
107,108,,Harold Varner III,101,15.03,938,141
108,109,,Julián Etulain,68,14.98,534,80
109,T110,,Patton Kizzire,84,14.96,742,111
110,T110,,Anirban Lahiri,72,14.96,568,85
111,T110,,Jamie Lovemark,98,14.96,762,114
112,T110,,Brendan Steele,89,14.96,702,105
113,114,,Greg Chalmers,75,14.95,669,100
114,115,,K.J. Choi,72,14.94,549,82
115,116,,Trey Mullinax,88,14.91,691,103
116,117,,Chad Collins,66,14.9,537,80
117,118,,Ricky Barnes,100,14.86,774,115
118,T119,,Charley Hoffman,112,14.84,923,137
119,T119,,Brett Stegmaier,78,14.84,640,95
120,121,,Kevin Streelman,90,14.81,837,124
121,122,,Ryan Moore,82,14.76,691,102
122,123,,Robert Garrigus,78,14.73,638,94
123,124,,Patrick Rodgers,76,14.68,729,107
124,T125,,Lucas Glover,93,14.64,922,135
125,T125,,Fabián Gómez,61,14.64,526,77
126,127,,Nick Taylor,97,14.59,898,131
127,128,,Cameron Smith,86,14.56,721,105
128,T129,,Byeong Hun An,77,14.55,543,79
129,T129,,C.T. Pan,88,14.55,818,119
130,131,,Geoff Ogilvy,80,14.54,743,108
131,132,,Tony Finau,106,14.53,950,138
132,133,,Scott Piercy,70,14.43,499,72
133,134,,J.J. Spaun,92,14.41,798,115
134,135,,Russell Knox,75,14.34,551,79
135,136,,Steven Alker,69,14.23,527,75
136,137,,Gary Woodland,94,14.22,675,96
137,138,,Scott Stallings,81,14.19,733,104
138,139,,Mark Hubbard,81,14.16,664,94
139,140,,Daniel Summerhays,100,14.15,813,115
140,141,,Louis Oosthuizen,69,14.11,496,70
141,142,,Ken Duke,77,14.1,603,85
142,T143,,Ryan Armour,63,14.07,533,75
143,T143,,Derek Fathauer,81,14.07,668,94
144,T143,,Luke List,102,14.07,917,129
145,146,,Richy Werenski,81,14.03,663,93
146,147,,Dustin Johnson,77,14.02,585,82
147,148,,Mark Anderson,54,13.98,422,59
148,T149,,Brett Drewitt,57,13.95,430,60
149,T149,,Kelly Kraft,75,13.95,681,95
150,151,,Kevin Tway,96,13.92,747,104
151,152,,Bud Cauley,92,13.91,834,116
152,153,,James Hahn,96,13.9,863,120
153,154,,Hunter Mahan,73,13.87,649,90
154,T155,,David Hearn,93,13.86,743,103
155,T155,,Rod Pampling,71,13.86,707,98
156,157,,Andrew Loupe,55,13.79,493,68
157,158,,Boo Weekley,75,13.78,675,93
158,159,,Ryan Brehm,83,13.75,669,92
159,T160,,Brad Fritsch,56,13.71,445,61
160,T160,,Shawn Stefani,72,13.71,649,89
161,162,,Cameron Percy,71,13.69,599,82
162,T163,,Rory McIlroy,51,13.65,337,46
163,T163,,Chris Stroud,67,13.65,491,67
164,T165,,Jason Bohn,75,13.57,678,92
165,T165,,Tim Wilkinson,64,13.57,457,62
166,167,,Hudson Swafford,94,13.55,849,115
167,168,,Charles Howell III,86,13.52,732,99
168,169,,Spencer Levin,89,13.45,721,97
169,170,,Roberto Castro,70,13.44,543,73
170,T171,,Chad Campbell,97,13.38,927,124
171,T171,,Ryo Ishikawa,56,13.38,426,57
172,173,,Jonathan Randolph,68,13.36,464,62
173,174,,Kevin Chappell,95,13.27,686,91
174,175,,J.T. Poston,95,13.24,725,96
175,T176,,Bill Haas,92,13.23,718,95
176,T176,,Jason Kokrak,95,13.23,869,115
177,178,,Ian Poulter,72,13.12,541,71
178,179,,Jhonattan Vegas,95,12.95,726,94
179,180,,Jim Herman,77,12.89,729,94
180,181,,Si Woo Kim,80,12.8,539,69
181,182,,Tyrone Van Aswegen,105,12.79,852,109
182,183,,Hideki Matsuyama,83,12.75,557,71
183,184,,Kyle Reifers,96,12.69,804,102
184,185,,Branden Grace,70,12.64,435,55
185,186,,William McGirt,89,12.63,752,95
186,187,,Retief Goosen,52,12.5,416,52
187,188,,Miguel Angel Carballo,63,12.31,455,56
188,189,,J.J. Henry,92,11.63,877,102
189,190,,Ryan Palmer,61,11.52,495,57
