,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
40,T1,,Sergio Garcia,65,0.0,,162,100.0
41,T1,,Robert Garrigus,78,0.0,,222,100.0
42,T1,,Brian Gay,82,0.0,,290,100.0
43,T1,,Lucas Glover,93,0.0,,302,100.0
44,T1,,Fabián Gómez,61,0.0,,203,100.0
45,T1,,Andres Gonzales,73,0.0,,235,100.0
46,T1,,Retief Goosen,52,0.0,,159,100.0
47,T1,,Cody Gribble,79,0.0,,273,100.0
48,T1,,Emiliano Grillo,90,0.0,,223,100.0
49,T1,,Bill Haas,92,0.0,,259,100.0
50,T1,,Adam Hadwin,98,0.0,,326,100.0
51,T1,,Brandon Hagy,85,0.0,,279,100.0
52,T1,,James Hahn,96,0.0,,301,100.0
53,T1,,Brian Harman,104,0.0,,330,100.0
54,T1,,Charley Hoffman,112,0.0,,324,100.0
55,T1,,Tom Hoge,54,0.0,,164,100.0
56,T1,,J.B. Holmes,83,0.0,,252,100.0
57,T1,,Charles Howell III,86,0.0,,261,100.0
58,T1,,Mackenzie Hughes,106,0.0,,337,100.0
59,T1,,John Huh,92,0.0,,281,100.0
60,T1,,Billy Hurley III,80,0.0,,255,100.0
61,T1,,Zach Johnson,81,0.0,,263,100.0
62,T1,,Matt Jones,64,0.0,,201,100.0
63,T1,,Smylie Kaufman,76,0.0,,255,100.0
64,T1,,Whee Kim,74,0.0,,233,100.0
65,T1,,Si Woo Kim,80,0.0,,249,100.0
66,T1,,Michael Kim,94,0.0,,318,100.0
67,T1,,Patton Kizzire,84,0.0,,272,100.0
68,T1,,Søren Kjeldsen,58,0.0,,135,100.0
69,T1,,Russell Knox,75,0.0,,189,100.0
70,T1,,Kelly Kraft,75,0.0,,240,100.0
71,T1,,Matt Kuchar,95,0.0,,269,100.0
72,T1,,Martin Laird,83,0.0,,260,100.0
73,T1,,Rick Lamb,54,0.0,,141,100.0
74,T1,,Danny Lee,93,0.0,,296,100.0
75,T1,,Marc Leishman,94,0.0,,262,100.0
76,T1,,Spencer Levin,89,0.0,,265,100.0
77,T1,,Nicholas Lindheim,58,0.0,,157,100.0
78,T1,,Luke List,102,0.0,,314,100.0
79,T1,,Andrew Loupe,55,0.0,,184,100.0
80,T1,,Jamie Lovemark,98,0.0,,323,100.0
81,T1,,Shane Lowry,52,0.0,,119,100.0
82,T1,,Hunter Mahan,73,0.0,,234,100.0
83,T1,,Ben Martin,86,0.0,,234,100.0
84,T1,,Graeme McDowell,56,0.0,,181,100.0
85,T1,,William McGirt,89,0.0,,245,100.0
86,T1,,Rory McIlroy,51,0.0,,151,100.0
87,T1,,Troy Merritt,82,0.0,,268,100.0
88,T1,,Bryce Molder,74,0.0,,246,100.0
89,T1,,Francesco Molinari,75,0.0,,217,100.0
90,T1,,Ryan Moore,82,0.0,,259,100.0
91,T1,,Sebastián Muñoz,51,0.0,,147,100.0
92,T1,,Trey Mullinax,88,0.0,,248,100.0
93,T1,,Grayson Murray,94,0.0,,351,100.0
94,T1,,Kevin Na,86,0.0,,232,100.0
95,T1,,Sean O'Hair,84,0.0,,253,100.0
96,T1,,Geoff Ogilvy,80,0.0,,266,100.0
97,T1,,Louis Oosthuizen,69,0.0,,176,100.0
98,T1,,Ryan Palmer,61,0.0,,194,100.0
99,T1,,Rod Pampling,71,0.0,,241,100.0
100,T1,,Cameron Percy,71,0.0,,193,100.0
101,T1,,Pat Perez,93,0.0,,305,100.0
102,T1,,Scott Piercy,70,0.0,,178,100.0
103,T1,,D.A. Points,68,0.0,,229,100.0
104,T1,,J.T. Poston,95,0.0,,310,100.0
105,T1,,Ian Poulter,72,0.0,,234,100.0
106,T1,,Seamus Power,86,0.0,,293,100.0
107,T1,,Chez Reavie,98,0.0,,299,100.0
108,T1,,Patrick Reed,107,0.0,,325,100.0
109,T1,,Kyle Reifers,96,0.0,,257,100.0
110,T1,,Justin Rose,66,0.0,,188,100.0
111,T1,,Ollie Schniederjans,92,0.0,,284,100.0
112,T1,,Brandt Snedeker,53,0.0,,155,100.0
113,T1,,J.J. Spaun,92,0.0,,265,100.0
114,T1,,Jordan Spieth,85,0.0,,281,100.0
115,T1,,Kyle Stanley,104,0.0,,330,100.0
116,T1,,Brendan Steele,89,0.0,,251,100.0
117,T1,,Shawn Stefani,72,0.0,,213,100.0
118,T1,,Brett Stegmaier,78,0.0,,203,100.0
119,T1,,Robert Streb,98,0.0,,330,100.0
120,T1,,Brian Stuard,93,0.0,,281,100.0
121,T1,,Daniel Summerhays,100,0.0,,298,100.0
122,T1,,Nick Taylor,97,0.0,,324,100.0
123,T1,,Justin Thomas,86,0.0,,271,100.0
124,T1,,Michael Thompson,60,0.0,,175,100.0
125,T1,,Cameron Tringale,89,0.0,,287,100.0
126,T1,,Kevin Tway,96,0.0,,295,100.0
127,T1,,Tyrone Van Aswegen,105,0.0,,300,100.0
128,T1,,Jhonattan Vegas,95,0.0,,253,100.0
129,T1,,Camilo Villegas,76,0.0,,251,100.0
130,T1,,Johnson Wagner,71,0.0,,189,100.0
131,T1,,Jimmy Walker,68,0.0,,193,100.0
132,T1,,Nick Watney,75,0.0,,212,100.0
133,T1,,Bubba Watson,71,0.0,,202,100.0
134,T1,,Richy Werenski,81,0.0,,233,100.0
135,T1,,Steve Wheatcroft,51,0.0,,176,100.0
136,T1,,Tim Wilkinson,64,0.0,,200,100.0
137,T1,,Gary Woodland,94,0.0,,242,100.0
138,139,,Morgan Hoffmann,92,0.3,1.0,332,99.7
139,140,,Cameron Smith,86,0.32,1.0,317,99.6
140,T141,,Scott Brown,95,0.33,1.0,302,99.6
141,T141,,Sung Kang,104,0.33,1.0,305,99.6
142,T141,,Peter Malnati,91,0.33,1.0,301,99.6
143,T141,,Phil Mickelson,85,0.33,1.0,301,99.6
144,T141,,Seung-Yul Noh,91,0.33,1.0,305,99.6
145,T146,,Jason Kokrak,95,0.34,1.0,295,99.6
146,T146,,Kevin Streelman,90,0.34,1.0,292,99.6
147,148,,C.T. Pan,88,0.35,1.0,288,99.6
148,T149,,David Hearn,93,0.36,1.0,277,99.6
149,T149,,Kevin Kisner,105,0.36,1.0,279,99.6
150,T149,,Anirban Lahiri,72,0.36,1.0,277,99.6
151,T149,,Vaughn Taylor,90,0.36,1.0,279,99.6
152,T153,,Russell Henley,99,0.37,1.0,273,99.6
153,T153,,Xander Schauffele,96,0.37,1.0,273,99.6
154,T155,,Ben Crane,86,0.38,1.0,263,99.6
155,T155,,Brooks Koepka,88,0.38,1.0,264,99.6
156,T155,,David Lingmerth,79,0.38,1.0,262,99.6
157,T158,,Alex Cejka,85,0.39,1.0,255,99.6
158,T158,,Matt Every,76,0.39,1.0,255,99.6
159,T158,,Chris Kirk,89,0.39,1.0,257,99.6
160,T161,,J.J. Henry,92,0.4,1.0,249,99.6
161,T161,,Sam Saunders,76,0.4,1.0,248,99.6
162,T163,,Jim Herman,77,0.41,1.0,241,99.5
163,T163,,Jon Rahm,90,0.41,1.0,242,99.5
164,T163,,Scott Stallings,81,0.41,1.0,243,99.5
165,166,,Patrick Rodgers,76,0.42,1.0,236,99.5
166,167,,Mark Hubbard,81,0.43,1.0,233,99.5
167,T168,,Rickie Fowler,78,0.44,1.0,227,99.5
168,T168,,Dustin Johnson,77,0.44,1.0,228,99.5
169,170,,Jason Day,71,0.45,1.0,224,99.5
170,T171,,Steven Alker,69,0.46,1.0,218,99.5
171,T171,,Billy Horschel,88,0.46,1.0,216,99.5
172,173,,Rory Sabbatini,71,0.47,1.0,212,99.5
173,T174,,Martin Flores,88,0.48,1.0,210,99.5
174,T174,,Charl Schwartzel,63,0.48,1.0,210,99.5
175,176,,Tag Ridings,67,0.5,1.0,200,99.5
176,T177,,Jonathan Randolph,68,0.53,1.0,187,99.4
177,T177,,Chris Stroud,67,0.53,1.0,187,99.4
178,T179,,Steven Bowditch,59,0.55,1.0,182,99.4
179,T179,,Ryo Ishikawa,56,0.55,1.0,183,99.4
180,181,,Branden Grace,70,0.56,1.0,180,99.4
181,T182,,Rafa Cabrera Bello,63,0.62,1.0,162,99.3
182,T182,,Webb Simpson,102,0.62,2.0,323,99.3
183,184,,Zac Blair,105,0.63,2.0,317,99.3
184,185,,Adam Scott,58,0.65,1.0,153,99.3
185,186,,Hideki Matsuyama,83,0.84,2.0,238,99.1
186,187,,Carl Pettersson,63,0.97,2.0,206,99.0
187,188,,Harold Varner III,101,0.98,3.0,307,99.0
188,189,,Boo Weekley,75,1.03,2.0,194,98.9
189,190,,Hudson Swafford,94,1.17,3.0,256,98.8
