,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
115,116,,Chad Campbell,97,67.89,327,222
116,117,,Shawn Stefani,72,67.78,239,162
117,118,,Troy Merritt,82,67.7,291,197
118,119,,Tyrone Van Aswegen,105,67.4,365,246
119,120,,Lucas Glover,93,67.34,346,233
120,121,,Jimmy Walker,68,67.2,186,125
121,122,,Cameron Percy,71,67.08,243,163
122,123,,Andrew Loupe,55,66.96,224,150
123,124,,Nicholas Lindheim,58,66.84,190,127
124,125,,Ollie Schniederjans,92,66.77,328,219
125,T126,,Sergio Garcia,65,66.67,183,122
126,T126,,Retief Goosen,52,66.67,180,120
127,128,,Bryson DeChambeau,91,66.56,305,203
128,129,,Ryan Brehm,83,66.53,242,161
129,130,,Francesco Molinari,75,66.52,224,149
130,131,,Jason Dufner,89,66.34,303,201
131,132,,Gary Woodland,94,66.33,294,195
132,133,,Aaron Baddeley,61,66.32,190,126
133,134,,Brendan Steele,89,66.31,279,185
134,135,,Emiliano Grillo,90,66.3,270,179
135,136,,Hideki Matsuyama,83,66.27,249,165
136,137,,Dominic Bozzelli,69,66.26,246,163
137,138,,Tony Finau,106,66.25,397,263
138,139,,Sebastián Muñoz,51,66.23,154,102
139,140,,Luke List,102,66.2,361,239
140,141,,James Hahn,96,66.09,345,228
141,142,,Chad Collins,66,66.06,221,146
142,143,,Jordan Spieth,85,66.03,262,173
143,144,,Branden Grace,70,66.01,203,134
144,145,,Brian Stuard,93,65.77,260,171
145,146,,Si Woo Kim,80,65.76,257,169
146,147,,Kyle Stanley,104,65.75,362,238
147,148,,Steven Alker,69,65.74,216,142
148,149,,Bud Cauley,92,65.69,341,224
149,150,,Dustin Johnson,77,65.68,236,155
150,151,,Rick Lamb,54,65.61,157,103
151,152,,Kyle Reifers,96,65.44,327,214
152,153,,Steven Bowditch,59,65.33,225,147
153,154,,C.T. Pan,88,65.32,297,194
154,155,,Camilo Villegas,76,65.31,245,160
155,156,,Patrick Rodgers,76,65.27,262,171
156,157,,Kevin Streelman,90,65.24,328,214
157,T158,,Ken Duke,77,65.2,250,163
158,T158,,Robert Streb,98,65.2,342,223
159,160,,Fabián Gómez,61,64.88,205,133
160,161,,Keegan Bradley,104,64.77,352,228
161,162,,Pat Perez,93,64.69,320,207
162,163,,Scott Piercy,70,64.56,206,133
163,164,,Kevin Na,86,64.53,265,171
164,165,,Kevin Chappell,95,64.47,304,196
165,166,,J.B. Holmes,83,64.35,216,139
166,T167,,Jason Kokrak,95,64.2,324,208
167,T167,,Nick Watney,75,64.2,257,165
168,169,,Ben Crane,86,64.08,309,198
169,170,,D.A. Points,68,64.05,242,155
170,171,,Smylie Kaufman,76,64.0,250,160
171,T172,,Patrick Cantlay,52,63.92,194,124
172,T172,,Rod Pampling,71,63.92,291,186
173,T174,,Mark Anderson,54,63.64,176,112
174,T174,,Jhonattan Vegas,95,63.64,308,196
175,176,,Roberto Castro,70,63.36,232,147
176,177,,Brad Fritsch,56,63.35,191,121
177,178,,Byeong Hun An,77,63.33,240,152
178,179,,Robert Garrigus,78,63.28,256,162
179,180,,Russell Knox,75,63.04,230,145
180,181,,Ryan Armour,63,63.0,200,126
181,182,,Boo Weekley,75,62.8,250,157
182,183,,Rory Sabbatini,71,62.68,209,131
183,184,,Alex Cejka,85,62.61,230,144
184,185,,Brett Drewitt,57,62.23,188,117
185,186,,Harold Varner III,101,62.16,333,207
186,187,,Ryan Palmer,61,61.33,181,111
187,188,,Justin Rose,66,60.77,181,110
188,189,,Matt Every,76,60.76,237,144
189,190,,Brett Stegmaier,78,59.48,232,138
