,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
146,147,,Andres Gonzales,3.79,15,396
147,148,,Ryan Armour,3.8,13,342
148,T149,,Ollie Schniederjans,3.85,18,468
149,T149,,J.J. Spaun,3.85,18,468
150,T151,,Brendan Steele,3.86,16,414
151,T151,,Justin Thomas,3.86,16,414
152,153,,Luke List,3.89,21,540
153,154,,Justin Rose,3.92,12,306
154,T155,,Brandon Hagy,3.94,17,432
155,T155,,Johnson Wagner,3.94,17,432
156,157,,Kevin Chappell,4.0,18,450
157,T158,,Rafa Cabrera Bello,4.01,13,324
158,T158,,Rick Lamb,4.01,13,324
159,T158,,Tag Ridings,4.01,13,324
160,T161,,Byeong Hun An,4.17,15,360
161,T161,,Francesco Molinari,4.17,15,360
162,T161,,Sebastián Muñoz,4.17,12,288
163,T164,,Hunter Mahan,4.22,19,450
164,T164,,Kevin Streelman,4.22,19,450
165,T166,,J.B. Holmes,4.23,16,378
166,T166,,Scott Piercy,4.23,16,378
167,168,,Kevin Kisner,4.27,20,468
168,169,,Sung Kang,4.3,24,558
169,170,,John Huh,4.32,21,486
170,T171,,Smylie Kaufman,4.4,19,432
171,T171,,Kevin Na,4.4,19,432
172,173,,Nicholas Lindheim,4.44,16,360
173,T174,,Si Woo Kim,4.53,22,486
174,T174,,Webb Simpson,4.53,22,486
175,176,,Jason Kokrak,4.56,23,504
176,177,,Brad Fritsch,4.58,14,306
177,178,,Cameron Smith,4.67,21,450
178,179,,C.T. Pan,4.76,24,504
179,180,,Mackenzie Hughes,4.81,26,540
180,181,,Gary Woodland,4.86,21,432
181,182,,Brett Drewitt,4.94,16,324
182,183,,Matt Every,4.96,25,504
183,184,,Shane Lowry,5.19,14,270
184,185,,Scott Stallings,5.33,24,450
185,T186,,Ken Duke,5.56,24,432
186,T186,,Hideki Matsuyama,5.56,20,360
187,T186,,Rory McIlroy,5.56,13,234
188,189,,Rory Sabbatini,6.08,23,378
189,190,,Miguel Angel Carballo,6.11,22,360
