,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
94,T63,,Bryce Molder,74,2,27
95,T63,,Ryan Moore,82,2,33
96,T63,,Rod Pampling,71,2,48
97,T63,,Carl Pettersson,63,2,22
98,T63,,Seamus Power,86,2,37
99,T63,,Jon Rahm,90,2,45
100,T63,,Jonathan Randolph,68,2,25
101,T63,,Rory Sabbatini,71,2,31
102,T63,,Sam Saunders,76,2,38
103,T63,,Kyle Stanley,104,2,65
104,T63,,Shawn Stefani,72,2,33
105,T63,,Brett Stegmaier,78,2,35
106,T63,,Nick Taylor,97,2,59
107,T63,,Kevin Tway,96,2,31
108,T63,,Jhonattan Vegas,95,2,45
109,T63,,Johnson Wagner,71,2,33
110,T63,,Tim Wilkinson,64,2,20
111,T112,,Steven Alker,69,1,26
112,T112,,Byeong Hun An,77,1,32
113,T112,,Aaron Baddeley,61,1,18
114,T112,,Ricky Barnes,100,1,22
115,T112,,Jonas Blixt,74,1,28
116,T112,,Keegan Bradley,104,1,50
117,T112,,Wesley Bryan,95,1,31
118,T112,,Rafa Cabrera Bello,63,1,24
119,T112,,Roberto Castro,70,1,40
120,T112,,Greg Chalmers,75,1,28
121,T112,,K.J. Choi,72,1,17
122,T112,,Tony Finau,106,1,47
123,T112,,Martin Flores,88,1,32
124,T112,,Rickie Fowler,78,1,29
125,T112,,Fabián Gómez,61,1,25
126,T112,,Andres Gonzales,73,1,40
127,T112,,Cody Gribble,79,1,30
128,T112,,Adam Hadwin,98,1,35
129,T112,,Brandon Hagy,85,1,44
130,T112,,Russell Henley,99,1,36
131,T112,,Mark Hubbard,81,1,29
132,T112,,Ryo Ishikawa,56,1,19
133,T112,,Dustin Johnson,77,1,24
134,T112,,Whee Kim,74,1,26
135,T112,,Kevin Kisner,105,1,32
136,T112,,Kelly Kraft,75,1,35
137,T112,,Marc Leishman,94,1,24
138,T112,,Spencer Levin,89,1,33
139,T112,,Nicholas Lindheim,58,1,31
140,T112,,Hunter Mahan,73,1,41
141,T112,,William McGirt,89,1,39
142,T112,,Rory McIlroy,51,1,22
143,T112,,Louis Oosthuizen,69,1,23
144,T112,,C.T. Pan,88,1,43
145,T112,,Cameron Percy,71,1,37
146,T112,,Pat Perez,93,1,36
147,T112,,D.A. Points,68,1,33
148,T112,,Patrick Reed,107,1,24
149,T112,,Kyle Reifers,96,1,40
150,T112,,Tag Ridings,67,1,25
151,T112,,Justin Rose,66,1,24
152,T112,,Ollie Schniederjans,92,1,41
153,T112,,Cameron Smith,86,1,34
154,T112,,Brandt Snedeker,53,1,20
155,T112,,Robert Streb,98,1,46
156,T112,,Brian Stuard,93,1,22
157,T112,,Justin Thomas,86,1,30
158,T112,,Tyrone Van Aswegen,105,1,46
159,T112,,Jimmy Walker,68,1,28
160,T112,,Nick Watney,75,1,33
