,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
48,T48,,Phil Mickelson,2.05,7,342
49,50,,Ryo Ishikawa,2.08,3,144
50,T51,,Brian Harman,2.12,8,378
51,T51,,Pat Perez,2.12,8,378
52,T53,,Jim Herman,2.14,5,234
53,T53,,Charl Schwartzel,2.14,5,234
54,T55,,Wesley Bryan,2.16,7,324
55,T55,,Sung Kang,2.16,7,324
56,T55,,Vaughn Taylor,2.16,7,324
57,58,,Patrick Reed,2.17,9,414
58,T59,,Jason Day,2.22,6,270
59,T59,,Julián Etulain,2.22,4,180
60,T59,,David Hearn,2.22,6,270
61,T59,,Justin Rose,2.22,6,270
62,63,,Bud Cauley,2.29,7,306
63,64,,Jimmy Walker,2.31,5,216
64,T65,,Luke List,2.34,8,342
65,T65,,Daniel Summerhays,2.34,8,342
66,T67,,Bryson DeChambeau,2.38,6,252
67,T67,,Luke Donald,2.38,3,126
68,T67,,Anirban Lahiri,2.38,6,252
69,T67,,Sebastián Muñoz,2.38,3,126
70,T71,,Keegan Bradley,2.42,10,414
71,T71,,Charley Hoffman,2.42,10,414
72,73,,Ricky Barnes,2.43,7,288
73,T74,,Dominic Bozzelli,2.47,4,162
74,T74,,Roberto Castro,2.47,4,162
75,T74,,Greg Chalmers,2.47,4,162
76,T74,,Fabián Gómez,2.47,4,162
77,T74,,Ollie Schniederjans,2.47,8,324
78,T79,,Rory McIlroy,2.53,5,198
79,T79,,Brandt Snedeker,2.53,5,198
80,81,,Geoff Ogilvy,2.56,6,234
81,T82,,Ben Crane,2.59,7,270
82,T82,,Sergio Garcia,2.59,7,270
83,T84,,Zac Blair,2.63,9,342
84,T84,,Jamie Lovemark,2.63,9,342
85,T84,,Brendan Steele,2.63,9,342
86,87,,Adam Hadwin,2.65,10,378
87,T88,,Blayne Barber,2.78,6,216
88,T88,,Ryan Blaum,2.78,9,324
89,T88,,Jonas Blixt,2.78,5,180
90,T88,,Jason Bohn,2.78,4,144
91,T88,,Paul Casey,2.78,11,396
92,T88,,Alex Cejka,2.78,6,216
93,T88,,Stewart Cink,2.78,10,360
94,T88,,Robert Garrigus,2.78,6,216
95,T88,,Lucas Glover,2.78,10,360
96,T88,,James Hahn,2.78,10,360
97,T88,,Tom Hoge,2.78,4,144
98,T88,,Billy Horschel,2.78,8,288
99,T88,,Mackenzie Hughes,2.78,11,396
100,T88,,Dustin Johnson,2.78,8,288
101,T88,,Si Woo Kim,2.78,6,216
102,T88,,Rick Lamb,2.78,3,108
103,T88,,Ben Martin,2.78,7,252
104,T88,,Hideki Matsuyama,2.78,9,324
105,T88,,Grayson Murray,2.78,8,288
106,T88,,Carl Pettersson,2.78,2,72
107,T88,,Scott Piercy,2.78,6,216
108,T88,,Seamus Power,2.78,8,288
109,T88,,Tag Ridings,2.78,5,180
110,T88,,Rory Sabbatini,2.78,6,216
111,T88,,Brian Stuard,2.78,6,216
112,T88,,Hudson Swafford,2.78,9,324
113,T88,,Tim Wilkinson,2.78,5,180
114,115,,Kevin Kisner,2.9,12,414
115,T116,,Ryan Moore,2.94,9,306
116,T116,,Kevin Na,2.94,9,306
117,T116,,J.J. Spaun,2.94,9,306
118,T119,,William McGirt,2.96,8,270
119,T119,,Louis Oosthuizen,2.96,8,270
120,121,,Russell Knox,2.99,7,234
121,122,,Graeme McDowell,3.03,6,198
122,T123,,Matt Kuchar,3.06,11,360
123,T123,,Gary Woodland,3.06,11,360
124,T125,,Michael Kim,3.09,10,324
125,T125,,Brooks Koepka,3.09,10,324
126,T125,,Nicholas Lindheim,3.09,5,162
127,T125,,Jonathan Randolph,3.09,5,162
128,T125,,Jhonattan Vegas,3.09,10,324
129,130,,John Huh,3.13,9,288
130,T131,,Ernie Els,3.17,4,126
131,T131,,Matt Every,3.17,4,126
132,T131,,C.T. Pan,3.17,8,252
133,T131,,Cameron Tringale,3.17,8,252
134,T131,,Steve Wheatcroft,3.17,4,126
135,136,,Daniel Berger,3.22,11,342
136,T137,,Andres Gonzales,3.24,7,216
137,T137,,Bubba Watson,3.24,7,216
138,139,,Robert Streb,3.27,10,306
139,140,,Kyle Stanley,3.28,13,396
140,T141,,Ryan Armour,3.33,6,180
141,T141,,Shawn Stefani,3.33,6,180
142,143,,Kevin Streelman,3.4,11,324
143,144,,Nick Watney,3.42,8,234
144,T145,,Miguel Angel Carballo,3.47,5,144
145,T145,,Brett Drewitt,3.47,5,144
146,T145,,Brad Fritsch,3.47,5,144
147,T145,,J.J. Henry,3.47,10,288
148,149,,Nick Taylor,3.51,12,342
149,T150,,Kelly Kraft,3.54,7,198
150,T150,,Troy Merritt,3.54,7,198
151,T150,,Cameron Percy,3.54,7,198
152,153,,Branden Grace,3.57,9,252
153,T154,,Retief Goosen,3.7,4,108
154,T154,,Morgan Hoffmann,3.7,10,270
155,T154,,Patton Kizzire,3.7,8,216
156,T154,,David Lingmerth,3.7,10,270
157,T154,,D.A. Points,3.7,8,216
158,T154,,Sam Saunders,3.7,8,216
159,160,,Jon Rahm,3.8,13,342
160,161,,Francesco Molinari,3.82,11,288
161,162,,Shane Lowry,3.89,7,180
162,163,,Scott Brown,3.92,12,306
163,164,,Brandon Hagy,3.97,10,252
164,165,,Ryan Brehm,4.07,11,270
165,T166,,Emiliano Grillo,4.09,14,342
166,T166,,Harold Varner III,4.09,14,342
167,T168,,Byeong Hun An,4.17,12,288
168,T168,,Kevin Chappell,4.17,15,360
169,T168,,Andrew Loupe,4.17,3,72
170,171,,Hunter Mahan,4.32,7,162
171,172,,Peter Malnati,4.37,11,252
172,T173,,Chad Campbell,4.39,15,342
173,T173,,Jason Kokrak,4.39,15,342
174,T175,,Steven Alker,4.44,8,180
175,T175,,Brett Stegmaier,4.44,8,180
176,177,,Tyrone Van Aswegen,4.58,14,306
177,178,,Tony Finau,4.63,20,432
178,179,,Jason Dufner,4.68,16,342
179,T180,,Mark Hubbard,5.05,10,198
180,T180,,Bryce Molder,5.05,10,198
181,T180,,Patrick Rodgers,5.05,10,198
182,T183,,Rod Pampling,5.13,12,234
183,T183,,Kyle Reifers,5.13,12,234
184,185,,Chad Collins,5.56,6,108
185,186,,Boo Weekley,8.08,16,198
