,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
106,T106,,Brian Campbell,55,9.94,507,51
107,T106,,Brett Drewitt,57,9.94,527,53
108,T106,,Brendan Steele,89,9.94,835,84
109,T110,,Seung-Yul Noh,91,9.93,864,87
110,T110,,Tim Wilkinson,64,9.93,576,58
111,112,,Troy Merritt,82,9.92,754,76
112,113,,J.T. Poston,95,9.91,862,87
113,114,,Daniel Summerhays,100,9.9,931,94
114,T115,,Billy Hurley III,80,9.89,791,80
115,T115,,Marc Leishman,94,9.89,890,90
116,T117,,Phil Mickelson,85,9.88,790,80
117,T117,,Sean O'Hair,84,9.88,830,84
118,T117,,Ian Poulter,72,9.88,672,68
119,T120,,Paul Casey,94,9.87,888,90
120,T120,,Roberto Castro,70,9.87,671,68
121,T120,,Andres Gonzales,73,9.87,681,69
122,T120,,Dustin Johnson,77,9.87,691,70
123,124,,Carl Pettersson,63,9.86,582,59
124,125,,Stewart Cink,93,9.85,916,93
125,T126,,Bill Haas,92,9.84,836,85
126,T126,,Charley Hoffman,112,9.84,1063,108
127,T126,,Morgan Hoffmann,92,9.84,866,88
128,129,,Bubba Watson,71,9.83,619,63
129,130,,Anirban Lahiri,72,9.81,706,72
130,T131,,Nicholas Lindheim,58,9.8,549,56
131,T131,,Sebastián Muñoz,51,9.8,480,49
132,133,,Chez Reavie,98,9.78,929,95
133,T134,,Matt Every,76,9.77,684,70
134,T134,,Trey Mullinax,88,9.77,801,82
135,T136,,Byeong Hun An,77,9.75,702,72
136,T136,,Dominic Bozzelli,69,9.75,634,65
137,138,,Tom Hoge,54,9.74,448,46
138,T139,,Chad Collins,66,9.73,603,62
139,T139,,Jim Furyk,54,9.73,496,51
140,T139,,Branden Grace,70,9.73,613,63
141,T139,,Martin Laird,83,9.73,808,83
142,T139,,Cameron Smith,86,9.73,798,82
143,144,,Daniel Berger,91,9.72,836,86
144,T145,,Francesco Molinari,75,9.71,699,72
145,T145,,Xander Schauffele,96,9.71,893,92
146,T147,,Jason Dufner,89,9.7,795,82
147,T147,,Jamie Lovemark,98,9.7,931,96
148,149,,Pat Perez,93,9.69,872,90
149,T150,,Sergio Garcia,65,9.66,599,62
150,T150,,Peter Malnati,91,9.66,821,85
151,T150,,Steve Wheatcroft,51,9.66,454,47
152,153,,Greg Chalmers,75,9.65,685,71
153,154,,Kevin Chappell,95,9.63,867,90
154,155,,Harris English,84,9.62,731,76
155,156,,Kevin Kisner,105,9.61,942,98
156,157,,Sam Saunders,76,9.59,671,70
157,158,,Matt Kuchar,95,9.57,880,92
158,159,,Seamus Power,86,9.56,765,80
159,160,,Shane Lowry,52,9.55,468,49
160,161,,Gonzalo Fernandez-Castaño,63,9.54,534,56
161,162,,Louis Oosthuizen,69,9.5,589,62
162,163,,Patrick Reed,107,9.49,949,100
163,T164,,Jon Rahm,90,9.48,787,83
164,T164,,Charl Schwartzel,63,9.48,569,60
165,166,,Jonathan Randolph,68,9.44,595,63
166,T167,,Brian Harman,104,9.41,941,100
167,T167,,J.B. Holmes,83,9.41,715,76
168,T167,,Hideki Matsuyama,83,9.41,715,76
169,T170,,Si Woo Kim,80,9.4,705,75
170,T170,,Camilo Villegas,76,9.4,677,72
171,172,,Jonas Blixt,74,9.39,657,70
172,173,,Webb Simpson,102,9.38,929,99
173,T174,,Wesley Bryan,95,9.37,853,91
174,T174,,Kevin Na,86,9.37,768,82
175,T174,,Jordan Spieth,85,9.37,731,78
176,177,,Zach Johnson,81,9.34,719,77
177,T178,,Ernie Els,52,9.29,483,52
178,T178,,Rory McIlroy,51,9.29,446,48
179,180,,Rafa Cabrera Bello,63,9.28,557,60
180,181,,Adam Hadwin,98,9.21,903,98
181,182,,Jason Day,71,9.12,602,66
182,183,,Brooks Koepka,88,9.04,723,80
183,184,,Justin Thomas,86,9.03,713,79
184,T185,,Rickie Fowler,78,9.01,685,76
185,T185,,Whee Kim,74,9.01,649,72
186,187,,Graeme McDowell,56,9.0,504,56
187,188,,David Lingmerth,79,8.97,673,75
188,189,,Brandt Snedeker,53,8.92,446,50
189,190,,Jimmy Walker,68,8.89,578,65
