,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
124,125,,Gary Woodland,94,17.31,104,18
125,126,,Jason Day,71,17.24,87,15
126,127,,Jhonattan Vegas,95,17.21,122,21
127,128,,Richy Werenski,81,17.16,134,23
128,129,,Retief Goosen,52,16.9,71,12
129,130,,Brandt Snedeker,53,16.88,77,13
130,131,,Si Woo Kim,80,16.87,83,14
131,132,,Marc Leishman,94,16.81,119,20
132,133,,J.T. Poston,95,16.79,131,22
133,T134,,Julián Etulain,68,16.67,102,17
134,T134,,D.A. Points,68,16.67,126,21
135,T134,,Patrick Rodgers,76,16.67,120,20
136,T134,,Brian Stuard,93,16.67,126,21
137,T138,,Matt Every,76,16.54,127,21
138,T138,,Kelly Kraft,75,16.54,133,22
139,140,,Ryan Armour,63,16.5,103,17
140,141,,Greg Chalmers,75,16.41,128,21
141,142,,Ken Duke,77,16.35,104,17
142,143,,Jon Rahm,90,16.1,118,19
143,144,,Adam Scott,58,16.05,81,13
144,145,,Kevin Streelman,90,15.98,169,27
145,146,,Troy Merritt,82,15.97,144,23
146,147,,Roberto Castro,70,15.89,107,17
147,T148,,Brett Drewitt,57,15.63,96,15
148,T148,,Fabián Gómez,61,15.63,96,15
149,150,,Geoff Ogilvy,80,15.54,148,23
150,151,,Charles Howell III,86,15.5,129,20
151,152,,Brad Fritsch,56,15.48,84,13
152,153,,William McGirt,89,15.38,130,20
153,154,,Chad Campbell,97,15.34,176,27
154,155,,Jimmy Walker,68,15.31,98,15
155,156,,Tim Wilkinson,64,15.29,85,13
156,157,,Brett Stegmaier,78,15.13,119,18
157,158,,Justin Rose,66,15.12,86,13
158,159,,Tom Hoge,54,15.0,80,12
159,160,,Branden Grace,70,14.94,87,13
160,T161,,Keegan Bradley,104,14.88,168,25
161,T161,,Vaughn Taylor,90,14.88,168,25
162,163,,Boo Weekley,75,14.73,129,19
163,164,,Jim Furyk,54,14.71,68,10
164,165,,Kevin Kisner,105,14.67,150,22
165,166,,Tyrone Van Aswegen,105,14.62,171,25
166,167,,Patton Kizzire,84,14.53,117,17
167,168,,Phil Mickelson,85,14.49,138,20
168,169,,Russell Knox,75,14.41,111,16
169,T170,,Scott Piercy,70,14.29,98,14
170,T170,,Ian Poulter,72,14.29,98,14
171,172,,David Hearn,93,14.18,141,20
172,173,,Bryce Molder,74,14.15,106,15
173,174,,Ryan Palmer,61,14.0,100,14
174,175,,Luke List,102,13.97,179,25
175,176,,Louis Oosthuizen,69,13.7,73,10
176,T177,,Anirban Lahiri,72,13.08,107,14
177,T177,,Patrick Reed,107,13.08,130,17
178,179,,Francesco Molinari,75,12.61,119,15
179,180,,Kevin Tway,96,12.59,143,18
180,181,,Dustin Johnson,77,12.39,113,14
181,T182,,Brandon Hagy,85,12.23,139,17
182,T182,,Spencer Levin,89,12.23,139,17
183,184,,Jason Bohn,75,12.17,115,14
184,185,,Nick Watney,75,12.1,124,15
185,186,,Miguel Angel Carballo,63,11.9,84,10
186,187,,Kyle Reifers,96,11.73,162,19
187,188,,Ryan Brehm,83,11.63,129,15
188,189,,Shawn Stefani,72,11.02,118,13
189,190,,Hideki Matsuyama,83,8.51,94,8
