,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
60,T61,,K.J. Choi,28.83,663,23
61,T61,,Brian Gay,28.83,692,24
62,T63,,Byeong Hun An,28.84,548,19
63,T63,,Russell Henley,28.84,721,25
64,T65,,Sebastián Muñoz,28.88,462,16
65,T65,,Chez Reavie,28.88,751,26
66,67,,John Huh,28.89,780,27
67,T68,,Derek Fathauer,28.92,723,25
68,T68,,Bryce Molder,28.92,752,26
69,70,,Tag Ridings,28.94,521,18
70,71,,Justin Thomas,28.95,637,22
71,T72,,Marc Leishman,28.96,666,23
72,T72,,Ryan Moore,28.96,666,23
73,T72,,Cameron Smith,28.96,724,25
74,T72,,Kevin Streelman,28.96,724,25
75,T76,,Sean O'Hair,29.0,696,24
76,T76,,Scott Piercy,29.0,580,20
77,T76,,Justin Rose,29.0,464,16
78,T76,,Robert Streb,29.0,841,29
79,80,,Seung-Yul Noh,29.03,842,29
80,T81,,Ben Crane,29.04,697,24
81,T81,,David Hearn,29.04,784,27
82,T81,,Troy Merritt,29.04,726,25
83,T81,,Kevin Na,29.04,668,23
84,T81,,J.T. Poston,29.04,726,25
85,86,,Jordan Spieth,29.05,581,20
86,87,,Patrick Cantlay,29.08,349,12
87,T88,,Andres Gonzales,29.09,640,22
88,T88,,D.A. Points,29.09,640,22
89,T90,,Rafa Cabrera Bello,29.12,495,17
90,T90,,Stewart Cink,29.12,728,25
91,92,,Geoff Ogilvy,29.13,670,23
92,93,,Chad Campbell,29.14,845,29
93,T94,,Nicholas Lindheim,29.15,583,20
94,T94,,Xander Schauffele,29.15,758,26
95,96,,Sung Kang,29.16,904,31
96,97,,Robert Garrigus,29.17,700,24
97,T98,,Jason Dufner,29.19,613,21
98,T98,,Adam Hadwin,29.19,788,27
99,T98,,Hudson Swafford,29.19,788,27
100,T101,,Steven Bowditch,29.2,730,25
101,T101,,Mackenzie Hughes,29.2,876,30
102,T101,,Hunter Mahan,29.2,730,25
103,T104,,Spencer Levin,29.21,847,29
104,T104,,Francesco Molinari,29.21,555,19
105,T104,,Brian Stuard,29.21,818,28
106,T107,,Steven Alker,29.24,614,21
107,T107,,Trey Mullinax,29.24,731,25
108,T109,,Fabián Gómez,29.25,585,20
109,T109,,J.B. Holmes,29.25,585,20
110,T109,,Matt Kuchar,29.25,702,24
111,T109,,Grayson Murray,29.25,819,28
112,T109,,Chris Stroud,29.25,585,20
113,T109,,Richy Werenski,29.25,702,24
114,115,,Blayne Barber,29.26,673,23
115,116,,Chris Kirk,29.27,761,26
116,117,,Dustin Johnson,29.28,527,18
117,118,,Branden Grace,29.29,498,17
118,T119,,Bill Haas,29.3,674,23
119,T119,,Harold Varner III,29.3,879,30
120,T121,,Alex Cejka,29.31,762,26
121,T121,,Bryson DeChambeau,29.31,850,29
122,T121,,Brett Stegmaier,29.31,762,26
123,124,,Kevin Tway,29.32,733,25
124,125,,Tyrone Van Aswegen,29.33,880,30
125,T126,,Roberto Castro,29.35,675,23
126,T126,,Ollie Schniederjans,29.35,763,26
127,T128,,Ben Martin,29.36,734,25
128,T128,,Nick Taylor,29.36,822,28
129,T130,,Julián Etulain,29.4,588,20
130,T130,,Ryo Ishikawa,29.4,588,20
131,T130,,Søren Kjeldsen,29.4,441,15
132,T130,,Adam Scott,29.4,441,15
133,134,,Matt Every,29.43,824,28
134,135,,Kelly Kraft,29.44,736,25
135,T136,,Jason Bohn,29.46,766,26
136,T136,,Bud Cauley,29.46,766,26
137,T136,,Kyle Stanley,29.46,825,28
138,T139,,Graham DeLaet,29.48,678,23
139,T139,,Danny Lee,29.48,855,29
140,T141,,Ken Duke,29.5,708,24
141,T141,,Brandon Hagy,29.5,708,24
142,143,,Mark Anderson,29.53,561,19
143,144,,Kevin Chappell,29.54,709,24
144,T145,,Keegan Bradley,29.56,798,27
145,T145,,Jim Furyk,29.56,473,16
146,147,,Rory McIlroy,29.58,355,12
147,T148,,Cody Gribble,29.59,799,27
148,T148,,Rod Pampling,29.59,651,22
149,150,,Tony Finau,29.61,829,28
150,151,,Si Woo Kim,29.62,770,26
151,152,,Jim Herman,29.67,712,24
152,153,,Bubba Watson,29.68,564,19
153,154,,Kyle Reifers,29.7,891,30
154,T155,,Martin Laird,29.71,713,24
155,T155,,Shane Lowry,29.71,416,14
156,T155,,Rory Sabbatini,29.71,624,21
157,T158,,Kevin Kisner,29.72,743,25
158,T158,,William McGirt,29.72,743,25
159,160,,Brendan Steele,29.77,655,22
160,161,,James Hahn,29.79,834,28
161,T162,,Martin Flores,29.8,745,25
162,T162,,Sergio Garcia,29.8,447,15
163,T162,,Andrew Loupe,29.8,596,20
164,165,,J.J. Spaun,29.81,775,26
165,T166,,Rick Lamb,29.83,537,18
166,T166,,Johnson Wagner,29.83,716,24
167,168,,Hideki Matsuyama,29.84,567,19
168,T169,,Patrick Rodgers,29.85,776,26
169,T169,,Jhonattan Vegas,29.85,776,26
170,171,,Zach Johnson,29.86,627,21
171,172,,C.T. Pan,29.89,807,27
172,T173,,Ryan Brehm,29.95,659,22
173,T173,,Russell Knox,29.95,629,21
174,175,,Jason Kokrak,29.96,809,27
175,176,,Ryan Armour,30.05,571,19
176,177,,Ryan Palmer,30.06,511,17
177,178,,Luke List,30.07,902,30
178,179,,Gary Woodland,30.09,692,23
179,180,,Cameron Percy,30.1,602,20
180,T181,,Brad Fritsch,30.12,512,17
181,T181,,Billy Horschel,30.12,783,26
182,T183,,Lucas Glover,30.13,723,24
183,T183,,Emiliano Grillo,30.13,693,23
184,185,,Smylie Kaufman,30.17,724,24
185,186,,Scott Stallings,30.2,755,25
186,187,,Boo Weekley,30.32,758,25
187,188,,Brett Drewitt,30.44,548,18
188,189,,J.J. Henry,30.56,825,27
189,190,,Miguel Angel Carballo,30.7,614,20
