,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
86,87,,Luke List,102,12.26,106,13
87,T88,,Luke Donald,50,12.24,49,6
88,T88,,Martin Laird,83,12.24,98,12
89,90,,Xander Schauffele,96,12.22,90,11
90,91,,Derek Fathauer,81,12.16,74,9
91,T92,,Byeong Hun An,77,12.12,66,8
92,T92,,Adam Hadwin,98,12.12,99,12
93,94,,Kevin Kisner,105,12.09,91,11
94,95,,Shawn Stefani,72,12.05,83,10
95,96,,Nick Taylor,97,11.97,117,14
96,97,,Rod Pampling,71,11.96,92,11
97,98,,Brendan Steele,89,11.93,109,13
98,99,,Sergio Garcia,65,11.86,59,7
99,100,,Kevin Chappell,95,11.84,76,9
100,101,,Emiliano Grillo,90,11.76,85,10
101,102,,Robert Garrigus,78,11.69,77,9
102,T103,,Shane Lowry,52,11.63,43,5
103,T103,,Tag Ridings,67,11.63,86,10
104,105,,Branden Grace,70,11.54,52,6
105,106,,Ryan Blaum,100,11.5,113,13
106,T107,,John Huh,92,11.43,105,12
107,T107,,J.T. Poston,95,11.43,105,12
108,T109,,Kelly Kraft,75,11.39,79,9
109,T109,,Cameron Smith,86,11.39,79,9
110,T111,,Steven Bowditch,59,11.36,44,5
111,T111,,Pat Perez,93,11.36,88,10
112,113,,J.J. Spaun,92,11.32,106,12
113,T114,,Harris English,84,11.11,90,10
114,T114,,Michael Kim,94,11.11,117,13
115,T114,,Scott Stallings,81,11.11,90,10
116,T114,,Tim Wilkinson,64,11.11,54,6
117,118,,Harold Varner III,101,11.02,118,13
118,T119,,Gonzalo Fernandez-Castaño,63,10.91,55,6
119,T119,,Jonathan Randolph,68,10.91,55,6
120,121,,Martin Flores,88,10.87,92,10
121,T122,,Chad Collins,66,10.77,65,7
122,T122,,Justin Thomas,86,10.77,65,7
123,T124,,Aaron Baddeley,61,10.71,56,6
124,T124,,Trey Mullinax,88,10.71,84,9
125,126,,Daniel Summerhays,100,10.42,96,10
126,127,,Jon Rahm,90,10.2,98,10
127,128,,Jonas Blixt,74,10.17,59,6
128,129,,Andres Gonzales,73,10.13,79,8
129,130,,Søren Kjeldsen,58,10.0,40,4
130,131,,Ryan Brehm,83,9.88,81,8
131,132,,K.J. Choi,72,9.86,71,7
132,133,,Jim Herman,77,9.71,103,10
133,134,,Fabián Gómez,61,9.52,63,6
134,135,,William McGirt,89,9.47,95,9
135,136,,Roberto Castro,70,9.3,43,4
136,T137,,Matt Kuchar,95,9.28,97,9
137,T137,,Ben Martin,86,9.28,97,9
138,T139,,Brett Drewitt,57,9.26,54,5
139,T139,,Ryo Ishikawa,56,9.26,54,5
140,T139,,Rick Lamb,54,9.26,54,5
141,142,,Kyle Stanley,104,9.24,119,11
142,143,,Spencer Levin,89,9.21,76,7
143,144,,Charley Hoffman,112,9.0,100,9
144,145,,Bill Haas,92,8.99,89,8
145,146,,Lucas Glover,93,8.77,114,10
146,147,,Nicholas Lindheim,58,8.62,58,5
147,148,,Julián Etulain,68,8.57,70,6
148,149,,Tyrone Van Aswegen,105,8.49,106,9
149,150,,Mark Hubbard,81,8.42,95,8
150,T151,,Mark Anderson,54,8.33,48,4
151,T151,,Ernie Els,52,8.33,36,3
152,T151,,Tom Hoge,54,8.33,60,5
153,T151,,Chris Kirk,89,8.33,84,7
154,T151,,Jamie Lovemark,98,8.33,96,8
155,T151,,Francesco Molinari,75,8.33,72,6
156,157,,Ken Duke,77,8.22,73,6
157,158,,Richy Werenski,81,8.14,86,7
158,159,,Brian Stuard,93,7.95,88,7
159,160,,Smylie Kaufman,76,7.89,76,6
160,161,,Sean O'Hair,84,7.84,102,8
161,T162,,Greg Chalmers,75,7.81,64,5
162,T162,,Chris Stroud,67,7.81,64,5
163,164,,Scott Piercy,70,7.55,53,4
164,165,,J.J. Henry,92,7.41,108,8
165,166,,Charles Howell III,86,7.29,96,7
166,167,,Ryan Palmer,61,7.27,55,4
167,168,,David Hearn,93,6.98,86,6
168,169,,Hudson Swafford,94,6.8,103,7
169,170,,Brian Campbell,55,6.78,59,4
170,171,,Ben Crane,86,6.54,107,7
171,172,,Rory McIlroy,51,6.52,46,3
172,T173,,Rafa Cabrera Bello,63,6.25,48,3
173,T173,,Gary Woodland,94,6.25,80,5
174,T175,,Andrew Loupe,55,6.12,49,3
175,T175,,Geoff Ogilvy,80,6.12,98,6
176,177,,Bryson DeChambeau,91,6.06,99,6
177,178,,Jhonattan Vegas,95,6.02,83,5
178,179,,Cameron Tringale,89,5.97,67,4
179,180,,Dominic Bozzelli,69,5.88,68,4
180,181,,Bud Cauley,92,5.77,104,6
181,182,,Ian Poulter,72,5.56,72,4
182,183,,Ryan Moore,82,5.43,92,5
183,184,,Russell Knox,75,5.36,56,3
184,185,,Ollie Schniederjans,92,4.81,104,5
185,186,,Charl Schwartzel,63,4.76,42,2
186,187,,Alex Cejka,85,4.35,69,3
187,188,,Hunter Mahan,73,4.17,48,2
188,189,,Brad Fritsch,56,3.77,53,2
189,190,,Retief Goosen,52,2.78,36,1
