,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
61,T61,,Marc Leishman,28.75,575,20
62,T63,,Brian Stuard,28.76,489,17
63,T63,,Cameron Tringale,28.76,489,17
64,T65,,Trey Mullinax,28.79,403,14
65,T65,,Scott Stallings,28.79,403,14
66,T67,,Matt Jones,28.8,288,10
67,T67,,Sebastián Muñoz,28.8,288,10
68,T67,,Gary Woodland,28.8,576,20
69,70,,Ben Martin,28.81,461,16
70,71,,Grayson Murray,28.83,519,18
71,T72,,Chad Campbell,28.85,577,20
72,T72,,Emiliano Grillo,28.85,577,20
73,T72,,Troy Merritt,28.85,375,13
74,75,,Anirban Lahiri,28.86,404,14
75,T76,,Michael Kim,28.89,520,18
76,T76,,Ollie Schniederjans,28.89,520,18
77,T76,,Vaughn Taylor,28.89,549,19
78,T79,,Stewart Cink,28.9,578,20
79,T79,,Pat Perez,28.9,607,21
80,T79,,Brandt Snedeker,28.9,289,10
81,T79,,Kevin Tway,28.9,578,20
82,83,,Rory McIlroy,28.91,318,11
83,T84,,Patton Kizzire,28.92,347,12
84,T84,,Bryce Molder,28.92,347,12
85,T86,,Billy Hurley III,28.94,463,16
86,T86,,Jhonattan Vegas,28.94,521,18
87,T88,,Daniel Berger,28.95,550,19
88,T88,,Paul Casey,28.95,608,21
89,T90,,Blayne Barber,29.0,377,13
90,T90,,Ricky Barnes,29.0,522,18
91,T90,,K.J. Choi,29.0,319,11
92,T90,,Ernie Els,29.0,174,6
93,T90,,C.T. Pan,29.0,464,16
94,95,,Tony Finau,29.04,697,24
95,T96,,Lucas Glover,29.05,581,20
96,T96,,Robert Streb,29.05,552,19
97,98,,Webb Simpson,29.09,640,22
98,99,,Tyrone Van Aswegen,29.1,582,20
99,100,,Shane Lowry,29.11,262,9
100,101,,Bryson DeChambeau,29.13,466,16
101,102,,Luke List,29.16,554,19
102,T103,,Charley Hoffman,29.17,700,24
103,T103,,John Huh,29.17,525,18
104,T103,,Hunter Mahan,29.17,350,12
105,T103,,Rory Sabbatini,29.17,350,12
106,107,,Jamie Lovemark,29.18,642,22
107,T108,,Zac Blair,29.2,584,20
108,T108,,Dominic Bozzelli,29.2,292,10
109,T108,,Greg Chalmers,29.2,292,10
110,T108,,Brad Fritsch,29.2,292,10
111,T112,,Derek Fathauer,29.21,409,14
112,T112,,Nick Watney,29.21,409,14
113,114,,Brett Drewitt,29.22,263,9
114,115,,Mackenzie Hughes,29.23,643,22
115,T116,,Si Woo Kim,29.25,351,12
116,T116,,Francesco Molinari,29.25,468,16
117,T116,,Jimmy Walker,29.25,351,12
118,119,,J.J. Spaun,29.28,527,18
119,120,,Ben Crane,29.29,498,17
120,121,,Kevin Streelman,29.3,586,20
121,T122,,Chris Kirk,29.31,469,16
122,T122,,Seung-Yul Noh,29.31,469,16
123,T122,,Geoff Ogilvy,29.31,381,13
124,T125,,Jason Day,29.33,440,15
125,T125,,Bill Haas,29.33,528,18
126,T125,,Bubba Watson,29.33,352,12
127,128,,James Hahn,29.35,587,20
128,129,,Rafa Cabrera Bello,29.36,323,11
129,T130,,Andres Gonzales,29.38,382,13
130,T130,,Mark Hubbard,29.38,382,13
131,T130,,Johnson Wagner,29.38,235,8
132,133,,Daniel Summerhays,29.4,588,20
133,134,,Patrick Cantlay,29.42,353,12
134,T135,,Miguel Angel Carballo,29.44,265,9
135,T135,,Brendan Steele,29.44,530,18
136,T137,,Keegan Bradley,29.45,648,22
137,T137,,Jon Rahm,29.45,589,20
138,T139,,Russell Henley,29.5,649,22
139,T139,,Richy Werenski,29.5,413,14
140,141,,Brandon Hagy,29.53,443,15
141,142,,Patrick Rodgers,29.55,325,11
142,143,,Louis Oosthuizen,29.57,414,14
143,144,,Harris English,29.58,355,12
144,145,,Martin Flores,29.59,503,17
145,T146,,Gonzalo Fernandez-Castaño,29.6,296,10
146,T146,,Søren Kjeldsen,29.6,296,10
147,148,,Branden Grace,29.62,385,13
148,149,,Jason Bohn,29.64,326,11
149,T150,,Retief Goosen,29.67,178,6
150,T150,,Hudson Swafford,29.67,534,18
151,152,,Charles Howell III,29.68,564,19
152,153,,Sergio Garcia,29.71,416,14
153,T154,,Ryan Armour,29.73,327,11
154,T154,,Kyle Reifers,29.73,446,15
155,T156,,Jason Dufner,29.74,565,19
156,T156,,Xander Schauffele,29.74,565,19
157,158,,Nick Taylor,29.75,595,20
158,T159,,Ken Duke,29.83,358,12
159,T159,,Smylie Kaufman,29.83,358,12
160,161,,Jason Kokrak,29.84,567,19
161,162,,Spencer Levin,29.87,448,15
162,163,,Kevin Na,29.88,478,16
163,164,,Boo Weekley,29.92,359,12
164,165,,William McGirt,29.94,479,16
165,T166,,Ryan Brehm,30.0,450,15
166,T166,,Jim Herman,30.0,420,14
167,T166,,Ryan Palmer,30.0,300,10
168,169,,Graham DeLaet,30.06,481,16
169,T170,,Steven Alker,30.08,361,12
170,T170,,Robert Garrigus,30.08,361,12
171,172,,J.J. Henry,30.12,512,17
172,173,,Billy Horschel,30.13,482,16
173,174,,D.A. Points,30.17,362,12
174,T175,,Fabián Gómez,30.18,332,11
175,T175,,Kyle Stanley,30.18,664,22
176,T177,,Cameron Percy,30.21,423,14
177,T177,,Brett Stegmaier,30.21,423,14
178,179,,Matt Every,30.22,272,9
179,180,,Jonathan Randolph,30.23,393,13
180,181,,Harold Varner III,30.35,607,20
181,T182,,Mark Anderson,30.38,243,8
182,T182,,Rick Lamb,30.38,243,8
183,T182,,Andrew Loupe,30.38,243,8
184,185,,Rod Pampling,30.57,428,14
185,186,,Jim Furyk,30.63,245,8
186,187,,Scott Piercy,30.69,399,13
187,188,,Roberto Castro,30.73,338,11
188,189,,Alex Cejka,31.33,470,15
189,190,,Steven Bowditch,32.33,97,3
