,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
74,75,75,Rory Sabbatini,85,88.06,201,177
75,76,76,Rod Pampling,72,88.03,234,206
76,77,77,Zach Johnson,79,88.02,192,169
77,78,78,Anthony Kim,72,87.98,208,183
78,79,79,Nathan Green,81,87.8,246,216
79,80,80,J.B. Holmes,57,87.78,180,158
80,81,81,Retief Goosen,50,87.76,147,129
81,82,82,Spencer Levin,113,87.74,310,272
82,83,83,Aaron Baddeley,77,87.73,220,193
83,84,84,Steven Bowditch,86,87.71,293,257
84,85,85,Paul Stankowski,78,87.68,211,185
85,86,86,Cameron Beckman,71,87.6,258,226
86,87,87,Marc Turnesa,54,87.59,145,127
87,88,88,Robert Karlsson,61,87.57,169,148
88,89,89,Jason Bohn,74,87.5,232,203
89,90,90,Kevin Kisner,70,87.43,191,167
90,91,91,Martin Piller,63,87.28,173,151
91,T92,T92,Rickie Fowler,84,87.19,242,211
92,T92,T92,Chez Reavie,92,87.19,281,245
93,94,94,Kevin Streelman,90,87.06,201,175
94,95,95,Bo Van Pelt,92,87.02,262,228
95,96,96,David Mathis,83,86.98,215,187
96,97,97,Chris Stroud,88,86.97,261,227
97,98,98,Webb Simpson,98,86.87,297,258
98,99,99,Nate Smith,66,86.77,189,164
99,100,100,Heath Slocum,89,86.69,248,215
100,T101,T101,Shane Bertsch,62,86.67,165,143
101,T101,T101,Derek Lamely,65,86.67,210,182
102,103,103,Briny Baird,60,86.62,157,136
103,104,104,Cameron Tringale,110,86.58,313,271
104,T105,T105,Ben Crane,76,86.57,216,187
105,T105,T105,John Rollins,85,86.57,216,187
106,T107,T107,Bio Kim,71,86.46,229,198
107,T107,T107,Troy Merritt,63,86.46,229,198
108,T107,T107,Jim Renner,65,86.46,192,166
109,110,110,Scott Piercy,78,86.24,189,163
110,111,111,Kris Blanks,92,86.22,312,269
111,112,112,Matt McQuillan,59,86.19,181,156
112,113,113,Tim Herron,85,86.17,253,218
113,114,114,Mark Wilson,89,86.1,223,192
114,115,115,Stephen Ames,69,86.04,222,191
115,116,116,Kent Jones,76,85.92,206,177
116,117,117,Brian Davis,105,85.86,304,261
117,118,118,Jarrod Lyle,83,85.83,254,218
118,T119,T119,Matt Jones,71,85.71,224,192
119,T119,T119,Davis Love III,70,85.71,203,174
120,121,121,Chad Campbell,99,85.51,283,242
121,122,122,Gary Woodland,93,85.38,260,222
122,123,123,Pat Perez,76,85.34,232,198
123,124,124,Kyle Stanley,98,85.33,300,256
124,125,125,Stuart Appleby,65,85.32,218,186
125,126,126,Chris DiMarco,93,85.3,279,238
126,127,127,Arjun Atwal,91,85.25,278,237
127,128,128,James Driscoll,71,85.14,222,189
128,129,129,Fabián Gómez,84,85.07,221,188
129,130,130,Rich Beem,53,85.03,147,125
130,131,131,Steve Marino,76,85.0,200,170
131,132,132,Camilo Villegas,69,84.95,206,175
132,133,133,Harrison Frazar,58,84.92,126,107
133,134,134,Brandt Jobe,100,84.87,271,230
134,135,135,Zack Miller,86,84.78,322,273
135,136,136,Bubba Watson,85,84.77,197,167
136,137,137,Charley Hoffman,93,84.59,266,225
137,138,138,Jason Dufner,78,84.58,214,181
138,139,139,John Senden,94,84.5,271,229
139,140,140,Paul Goydos,81,84.48,277,234
140,141,141,Bill Lunde,92,84.46,251,212
141,142,142,Daniel Summerhays,75,84.45,238,201
142,143,143,K.J. Choi,77,84.43,167,141
143,144,144,Joseph Bramlett,73,84.42,231,195
144,145,145,Billy Mayfair,94,84.38,288,243
145,146,146,Jhonattan Vegas,84,84.36,243,205
146,147,147,Graeme McDowell,50,84.35,115,97
147,148,148,Sergio Garcia,61,84.33,134,113
148,T149,T149,Robert Allenby,84,84.09,220,185
149,T149,T149,Vijay Singh,79,84.09,264,222
150,T151,T151,D.J. Brigman,67,83.94,193,162
151,T151,T151,Hunter Haas,96,83.94,249,209
152,153,153,Bobby Gates,82,83.88,242,203
153,154,154,John Merrick,71,83.87,186,156
154,155,155,Alex Prugh,82,83.84,229,192
155,T156,T156,Robert Garrigus,83,83.78,259,217
156,T156,T156,Dustin Johnson,72,83.78,148,124
157,158,158,Scott Gutschewski,67,83.72,172,144
158,159,159,Lucas Glover,74,83.68,190,159
159,T160,T160,Michael Bradley,74,83.59,195,163
160,T160,T160,Marc Leishman,87,83.59,262,219
161,162,162,Sung Kang,63,83.53,170,142
162,163,163,Tag Ridings,87,83.4,253,211
163,T164,T164,Tom Gillis,55,83.33,186,155
164,T164,T164,Troy Matteson,91,83.33,264,220
165,166,166,Alexandre Rocha,65,83.03,165,137
166,167,167,Charl Schwartzel,58,82.79,122,101
167,168,168,D.J. Trahan,91,82.7,289,239
168,169,169,Ben Curtis,66,82.66,173,143
169,170,170,Jim Herman,69,82.5,200,165
170,171,171,Ryuji Imada,83,82.42,273,225
171,172,172,Rocco Mediate,53,82.01,139,114
172,173,173,Kevin Chappell,78,81.94,227,186
173,174,174,Jim Furyk,87,81.82,220,180
174,175,175,Joe Ogilvie,75,81.72,186,152
175,176,176,Chris Riley,76,81.36,220,179
176,177,177,Joe Durant,71,81.02,216,175
177,178,178,Nick O'Hern,89,80.89,246,199
178,179,179,Justin Hicks,60,80.65,155,125
179,180,180,Boo Weekley,66,80.54,221,178
180,181,181,Ricky Barnes,78,80.28,213,171
181,182,182,Adam Scott,60,80.12,161,129
182,183,183,David Duval,67,80.0,190,152
183,184,184,Ernie Els,71,79.5,161,128
184,185,185,Kevin Stadler,88,79.48,229,182
185,186,186,Alex Cejka,59,79.11,158,125
