,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
119,120,120,Matt Kuchar,94,10.87,92,10
120,121,121,James Driscoll,71,10.84,83,9
121,T122,T122,Matt Bettencourt,84,10.81,111,12
122,T122,T122,Jason Bohn,74,10.81,111,12
123,T122,T122,Kyle Stanley,98,10.81,111,12
124,125,125,Anthony Kim,72,10.77,65,7
125,T126,T126,Michael Connell,76,10.75,93,10
126,T126,T126,Richard Johnson,64,10.75,93,10
127,T126,T126,Scott Piercy,78,10.75,93,10
128,T126,T126,Vijay Singh,79,10.75,93,10
129,130,130,Jarrod Lyle,83,10.71,112,12
130,131,131,Dustin Johnson,72,10.67,75,8
131,132,132,Vaughn Taylor,89,10.61,132,14
132,133,133,Chris DiMarco,93,10.57,123,13
133,134,134,Chad Campbell,99,10.53,133,14
134,135,135,Adam Scott,60,10.39,77,8
135,136,136,Michael Bradley,74,10.38,106,11
136,137,137,Chris Couch,73,10.28,107,11
137,138,138,D.J. Trahan,91,10.24,127,13
138,139,139,William McGirt,103,10.18,167,17
139,140,140,Chris Stroud,88,10.17,118,12
140,141,141,Billy Horschel,75,10.11,89,9
141,T142,T142,Retief Goosen,50,10.0,70,7
142,T142,T142,Charles Howell III,108,10.0,130,13
143,144,144,Ben Crane,76,9.9,101,10
144,145,145,Stuart Appleby,65,9.89,91,9
145,146,146,Trevor Immelman,84,9.84,122,12
146,147,147,Chris Kirk,87,9.73,113,11
147,148,148,Brendan Steele,89,9.68,124,12
148,149,149,Troy Matteson,91,9.52,105,10
149,150,150,Ben Curtis,66,9.47,95,9
150,151,151,Ricky Barnes,78,9.43,106,10
151,152,152,Sean O'Hair,71,9.41,85,8
152,153,153,Kevin Streelman,90,9.4,117,11
153,154,154,Zack Miller,86,9.38,96,9
154,155,155,Steve Marino,76,9.2,87,8
155,156,156,Y.E. Yang,63,9.09,66,6
156,157,157,Andres Gonzales,60,8.96,67,6
157,158,158,Alexandre Rocha,65,8.89,90,8
158,159,159,Tommy Gainey,104,8.78,148,13
159,160,160,Ernie Els,71,8.65,104,9
160,161,161,Bobby Gates,82,8.49,106,9
161,162,162,Ryan Palmer,82,8.42,95,8
162,163,163,Bill Haas,93,8.26,109,9
163,164,164,Steve Flesch,88,8.11,111,9
164,165,165,Jason Dufner,78,8.08,99,8
165,166,166,Justin Rose,79,8.05,87,7
166,167,167,Joe Ogilvie,75,7.79,77,6
167,168,168,Jim Herman,69,7.78,90,7
168,169,169,Brian Davis,105,7.41,135,10
169,170,170,Alex Cejka,59,7.32,82,6
170,T171,T171,J.J. Henry,96,7.08,113,8
171,T171,T171,Gary Woodland,93,7.08,113,8
172,173,173,Jerry Kelly,85,7.07,99,7
173,174,174,Tom Gillis,55,6.94,72,5
174,175,175,Heath Slocum,89,6.84,117,8
175,176,176,Spencer Levin,113,6.82,132,9
176,177,177,Rory Sabbatini,85,6.52,92,6
177,178,178,Joseph Bramlett,73,6.45,93,6
178,179,179,Jim Renner,65,6.41,78,5
179,180,180,Boo Weekley,66,6.38,94,6
180,181,181,Robert Karlsson,61,5.71,70,4
181,182,182,Steve Stricker,70,5.63,71,4
182,183,183,Troy Merritt,63,5.56,90,5
183,184,184,Charl Schwartzel,58,5.26,57,3
184,185,185,Zach Johnson,79,5.05,99,5
185,186,186,Steve Elkington,50,4.62,65,3
