,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
91,T91,T91,Jimmy Walker,79,45.79,522,239
92,93,93,Scott McCarron,65,45.78,332,152
93,94,94,John Merrick,71,45.74,411,188
94,95,95,Scott Stallings,84,45.73,492,225
95,T96,T96,Bill Haas,93,45.71,501,229
96,T96,T96,Tag Ridings,87,45.71,501,229
97,T98,T98,Robert Allenby,84,45.59,487,222
98,T98,T98,Steve Marino,76,45.59,454,207
99,100,100,Shaun Micheel,77,45.54,437,199
100,101,101,Colt Knost,80,45.48,409,186
101,102,102,K.J. Choi,77,45.45,396,180
102,T103,T103,Troy Merritt,63,45.36,377,171
103,T103,T103,Bo Van Pelt,92,45.36,485,220
104,105,105,Ryuji Imada,83,45.25,526,238
105,106,106,Marc Turnesa,54,45.2,323,146
106,107,107,Vijay Singh,79,45.19,520,235
107,108,108,Josh Teater,104,45.18,653,295
108,109,109,Jhonattan Vegas,84,45.15,474,214
109,110,110,Rod Pampling,72,44.94,425,191
110,111,111,D.J. Brigman,67,44.91,383,172
111,112,112,Rory Sabbatini,85,44.89,450,202
112,113,113,Sean O'Hair,71,44.88,430,193
113,114,114,Steven Bowditch,86,44.85,582,261
114,115,115,Bio Kim,71,44.79,384,172
115,116,116,Bill Lunde,92,44.76,534,239
116,T117,T117,James Driscoll,71,44.74,418,187
117,T117,T117,George McNeill,69,44.74,418,187
118,119,119,Chris DiMarco,93,44.7,557,249
119,120,120,Robert Garrigus,83,44.68,517,231
120,121,121,Cameron Beckman,71,44.65,477,213
121,122,122,Tim Petrovic,88,44.62,511,228
122,123,123,Gary Woodland,93,44.6,500,223
123,124,124,Vaughn Taylor,89,44.57,552,246
124,125,125,Billy Horschel,75,44.5,436,194
125,126,126,Padraig Harrington,60,44.44,288,128
126,T127,T127,Arjun Atwal,91,44.37,586,260
127,T127,T127,Matt Jones,71,44.37,435,193
128,129,129,Derek Lamely,65,44.31,422,187
129,T130,T130,Jim Herman,69,44.28,402,178
130,T130,T130,Lee Janzen,62,44.28,332,147
131,132,132,Briny Baird,60,44.24,321,142
132,133,133,Spencer Levin,113,44.23,624,276
133,134,134,Alex Prugh,82,44.2,509,225
134,T135,T135,Jason Bohn,74,44.17,480,212
135,T135,T135,Sung Kang,63,44.17,369,163
136,137,137,Garrett Willis,71,44.1,458,202
137,138,138,Aron Price,58,44.06,320,141
138,139,139,Bubba Watson,85,43.91,419,184
139,140,140,Davis Love III,70,43.83,324,142
140,141,141,Marc Leishman,87,43.69,531,232
141,142,142,William McGirt,103,43.68,625,273
142,T143,T143,Ricky Barnes,78,43.58,397,173
143,T143,T143,Charley Hoffman,93,43.58,530,231
144,145,145,Kevin Chappell,78,43.54,441,192
145,146,146,Stewart Cink,72,43.4,341,148
146,147,147,Jim Furyk,87,43.39,454,197
147,148,148,Phil Mickelson,79,43.32,374,162
148,149,149,Chris Kirk,87,43.31,538,233
149,150,150,Justin Leonard,82,43.3,522,226
150,151,151,Sergio Garcia,61,43.26,319,138
151,152,152,J.J. Henry,96,43.21,486,210
152,153,153,David Duval,67,43.16,424,183
153,154,154,Keegan Bradley,91,43.11,566,244
154,155,155,Shane Bertsch,62,43.09,362,156
155,156,156,J.B. Holmes,57,42.94,347,149
156,157,157,Michael Bradley,74,42.89,380,163
157,158,158,Jarrod Lyle,83,42.77,470,201
158,159,159,Michael Connell,76,42.74,496,212
159,160,160,John Rollins,85,42.69,513,219
160,161,161,Fabián Gómez,84,42.52,515,219
161,162,162,Daniel Summerhays,75,42.49,433,184
162,163,163,Harrison Frazar,58,42.45,318,135
163,164,164,Joseph Bramlett,73,42.42,429,182
164,165,165,Scott Gutschewski,67,42.33,437,185
165,166,166,Kyle Stanley,98,42.25,568,240
166,167,167,J.P. Hayes,56,42.23,367,155
167,168,168,Nick O'Hern,89,41.95,503,211
168,169,169,Camilo Villegas,69,41.87,418,175
169,170,170,Bobby Gates,82,41.74,460,192
170,171,171,Justin Hicks,60,41.61,310,129
171,172,172,Alex Cejka,59,41.21,330,136
172,173,173,Boo Weekley,66,40.94,381,156
173,174,174,Chris Riley,76,40.8,451,184
174,175,175,Joe Durant,71,40.64,470,191
175,176,176,Rich Beem,53,40.63,352,143
176,177,177,Billy Mayfair,94,40.56,572,232
177,178,178,Chez Reavie,92,40.48,583,236
178,179,179,Heath Slocum,89,40.33,538,217
179,180,180,Dustin Johnson,72,40.15,411,165
180,181,181,Kris Blanks,92,39.97,583,233
181,182,182,Rocco Mediate,53,39.95,393,157
182,183,183,D.J. Trahan,91,39.9,599,239
183,184,184,Kevin Stadler,88,39.73,511,203
184,185,185,Paul Goydos,81,39.24,553,217
185,186,186,Ernie Els,71,37.98,416,158
