,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
111,112,112,Jhonattan Vegas,84,49.24,132,65
112,113,113,Michael Thompson,79,49.18,122,60
113,114,114,Bubba Watson,85,49.12,114,56
114,115,115,Derek Lamely,65,49.0,100,49
115,116,116,Chad Campbell,99,48.88,178,87
116,117,117,Steve Elkington,50,48.75,80,39
117,118,118,George McNeill,69,48.74,119,58
118,T119,T119,Padraig Harrington,60,48.72,78,38
119,T119,T119,Justin Hicks,60,48.72,78,38
120,121,121,Chris Kirk,87,48.7,154,75
121,122,122,Chris Stroud,88,48.65,148,72
122,123,123,Dean Wilson,62,48.54,103,50
123,124,124,Vijay Singh,79,48.51,134,65
124,125,125,Jim Renner,65,48.48,99,48
125,T126,T126,James Driscoll,71,48.45,97,47
126,T126,T126,J.B. Holmes,57,48.45,97,47
127,128,128,Bill Lunde,92,48.34,151,73
128,129,129,Robert Garrigus,83,48.32,149,72
129,130,130,Alex Prugh,82,48.28,145,70
130,131,131,Kyle Stanley,98,48.17,164,79
131,132,132,Alexandre Rocha,65,48.15,81,39
132,133,133,Ryan Palmer,82,48.08,104,50
133,134,134,J.J. Henry,96,47.97,123,59
134,135,135,David Duval,67,47.71,109,52
135,136,136,Bill Haas,93,47.54,122,58
136,137,137,Dustin Johnson,72,47.46,118,56
137,138,138,John Rollins,85,47.41,135,64
138,139,139,Brian Davis,105,47.4,192,91
139,140,140,D.J. Trahan,91,47.37,171,81
140,141,141,Troy Merritt,63,47.31,93,44
141,142,142,Heath Slocum,89,47.2,161,76
142,143,143,Tag Ridings,87,47.15,123,58
143,144,144,Alex Cejka,59,47.13,87,41
144,145,145,Brandt Jobe,100,47.1,155,73
145,146,146,Ben Crane,76,47.06,119,56
146,147,147,Woody Austin,59,46.94,98,46
147,148,148,Joe Ogilvie,75,46.9,113,53
148,149,149,Matt Jones,71,46.61,118,55
149,T150,T150,Robert Allenby,84,46.58,146,68
150,T150,T150,Michael Putnam,67,46.58,73,34
151,152,152,Fabián Gómez,84,46.15,117,54
152,153,153,Chris Riley,76,46.09,115,53
153,T154,T154,Paul Goydos,81,45.83,144,66
154,T154,T154,Rod Pampling,72,45.83,120,55
155,156,156,Jason Day,76,45.79,107,49
156,157,157,Joseph Bramlett,73,45.74,94,43
157,158,158,Cameron Beckman,71,45.71,105,48
158,159,159,Justin Leonard,82,45.52,145,66
159,160,160,Davis Love III,70,45.45,99,45
160,161,161,Sean O'Hair,71,45.36,97,44
161,162,162,Matt Bettencourt,84,45.21,146,66
162,163,163,Chez Reavie,92,45.12,164,74
163,164,164,William McGirt,103,44.97,149,67
164,165,165,Trevor Immelman,84,44.86,107,48
165,166,166,Bio Kim,71,44.58,83,37
166,167,167,Michael Connell,76,44.19,129,57
167,168,168,Shaun Micheel,77,44.12,102,45
168,169,169,Robert Karlsson,61,43.9,82,36
169,170,170,Boo Weekley,66,43.81,105,46
170,171,171,Kevin Stadler,88,43.4,159,69
171,172,172,Rich Beem,53,43.37,83,36
172,173,173,Kris Blanks,92,43.29,164,71
173,174,174,Ricky Barnes,78,43.27,104,45
174,175,175,Ernie Els,71,43.08,130,56
175,176,176,Sung Kang,63,43.01,93,40
176,177,177,Richard Johnson,64,42.86,77,33
177,178,178,Martin Piller,63,42.55,94,40
178,179,179,Keegan Bradley,91,42.47,146,62
179,180,180,D.J. Brigman,67,41.57,89,37
180,181,181,Zack Miller,86,41.54,130,54
181,182,182,Bobby Gates,82,41.53,118,49
182,183,183,Harrison Frazar,58,41.25,80,33
183,184,184,Kevin Chappell,78,41.13,124,51
184,185,185,Sergio Garcia,61,40.21,97,39
185,186,186,Joe Durant,71,37.4,131,49
