,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
174,T175,T175,Rich Beem,53,0.8
175,T175,T175,James Driscoll,71,0.8
176,T175,T175,Scott Gutschewski,67,0.8
177,T175,T175,Derek Lamely,65,0.8
178,T175,T175,Alex Prugh,82,0.8
179,T175,T175,Rory Sabbatini,85,0.8
180,T175,T175,Daniel Summerhays,75,0.8
181,T182,T182,Justin Hicks,60,0.7
182,T182,T182,Zach Johnson,79,0.7
183,T184,T184,Alex Cejka,59,0.6
184,T184,T184,Tom Gillis,55,0.6
185,T184,T184,Andres Gonzales,60,0.6
