,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
105,106,106,Jonathan Byrd,83,27.74,137,38
106,107,107,Rod Pampling,72,27.73,119,33
107,T108,T108,Kris Blanks,92,27.59,174,48
108,T108,T108,Ryuji Imada,83,27.59,145,40
109,110,110,Matt McQuillan,59,27.55,98,27
110,111,111,Vijay Singh,79,27.54,138,38
111,112,112,Steven Bowditch,86,27.5,160,44
112,113,113,Dustin Johnson,72,27.42,124,34
113,114,114,Jarrod Lyle,83,27.36,106,29
114,115,115,James Driscoll,71,27.27,121,33
115,116,116,Greg Chalmers,88,27.21,136,37
116,117,117,D.A. Points,89,27.2,125,34
117,118,118,Sergio Garcia,61,27.17,92,25
118,119,119,Cameron Tringale,110,27.13,188,51
119,120,120,Brendan Steele,89,27.08,144,39
120,121,121,Billy Horschel,75,27.07,133,36
121,122,122,Rory Sabbatini,85,27.03,111,30
122,123,123,Charl Schwartzel,58,26.98,63,17
123,124,124,George McNeill,69,26.96,115,31
124,125,125,Shane Bertsch,62,26.92,104,28
125,126,126,Chez Reavie,92,26.79,168,45
126,127,127,Arjun Atwal,91,26.71,161,43
127,T128,T128,Derek Lamely,65,26.67,105,28
128,T128,T128,Paul Stankowski,78,26.67,120,32
129,130,130,Jimmy Walker,79,26.47,136,36
130,T131,T131,Brandt Jobe,100,26.44,174,46
131,T131,T131,Colt Knost,80,26.44,87,23
132,133,133,Richard Johnson,64,26.42,106,28
133,134,134,Troy Matteson,91,26.14,153,40
134,135,135,Rocco Mediate,53,26.09,115,30
135,T136,T136,Harrison Frazar,58,26.03,73,19
136,T136,T136,Matt Kuchar,94,26.03,146,38
137,T138,T138,Jim Renner,65,26.0,100,26
138,T138,T138,Gary Woodland,93,26.0,150,39
139,140,140,Justin Rose,79,25.93,135,35
140,141,141,Anthony Kim,72,25.74,101,26
141,142,142,Roland Thatcher,67,25.66,113,29
142,143,143,Johnson Wagner,81,25.56,133,34
143,144,144,Marc Leishman,87,25.5,149,38
144,145,145,Kevin Kisner,70,25.24,103,26
145,T146,T146,Ryan Palmer,82,25.0,96,24
146,T146,T146,Tag Ridings,87,25.0,144,36
147,T146,T146,Bo Van Pelt,92,25.0,120,30
148,T146,T146,Jhonattan Vegas,84,25.0,108,27
149,150,150,Tim Herron,85,24.83,149,37
150,151,151,Michael Connell,76,24.81,133,33
151,152,152,Kevin Stadler,88,24.69,162,40
152,153,153,Ricky Barnes,78,24.56,114,28
153,T154,T154,Stephen Ames,69,24.47,94,23
154,T154,T154,J.B. Holmes,57,24.47,94,23
155,156,156,Justin Leonard,82,24.34,152,37
156,157,157,Billy Mayfair,94,24.26,169,41
157,158,158,Joe Durant,71,24.22,128,31
158,159,159,Charley Hoffman,93,24.16,149,36
159,160,160,Phil Mickelson,79,24.11,112,27
160,161,161,Spencer Levin,113,24.1,195,47
161,162,162,Jim Herman,69,23.96,96,23
162,163,163,Aron Price,58,23.94,71,17
163,164,164,Chris Riley,76,23.88,134,32
164,165,165,Graeme McDowell,50,23.81,63,15
165,166,166,Stuart Appleby,65,23.71,97,23
166,167,167,Daniel Summerhays,75,23.68,114,27
167,T168,T168,David Duval,67,23.58,106,25
168,T168,T168,Ernie Els,71,23.58,123,29
169,170,170,Alex Prugh,82,23.48,132,31
170,171,171,Rich Beem,53,23.3,103,24
171,172,172,Robert Garrigus,83,23.13,147,34
172,173,173,Padraig Harrington,60,22.99,87,20
173,174,174,Briny Baird,60,22.94,109,25
174,175,175,Scott Gutschewski,67,22.88,118,27
175,176,176,Luke Donald,73,22.86,105,24
176,177,177,Heath Slocum,89,22.84,162,37
177,178,178,Nate Smith,66,22.45,98,22
178,179,179,Joseph Bramlett,73,22.03,118,26
179,180,180,Chad Campbell,99,22.01,159,35
180,181,181,Paul Goydos,81,21.88,160,35
181,182,182,Adam Scott,60,19.05,84,16
182,183,183,Tim Petrovic,88,18.88,143,27
183,184,184,Jason Bohn,74,18.84,138,26
184,185,185,D.J. Trahan,91,17.75,169,30
185,186,186,Kevin Chappell,78,17.09,117,20
