,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
161,T161,T161,Bobby Gates,82,4.0
162,T161,T161,Ryuji Imada,83,4.0
163,T161,T161,Ryan Palmer,82,4.0
164,T161,T161,Heath Slocum,89,4.0
165,T161,T161,Boo Weekley,66,4.0
166,T167,T167,Joseph Bramlett,73,3.9
167,T167,T167,Michael Connell,76,3.9
168,T167,T167,Jim Herman,69,3.9
169,T167,T167,Colt Knost,80,3.9
170,T167,T167,Jarrod Lyle,83,3.9
171,T172,T172,Kevin Chappell,78,3.8
172,T172,T172,Andres Gonzales,60,3.8
173,T174,T174,Zack Miller,86,3.7
174,T174,T174,Nate Smith,66,3.7
175,176,176,Troy Merritt,63,3.6
176,T177,T177,Alex Cejka,59,3.5
177,T177,T177,Derek Lamely,65,3.5
178,T177,T177,D.J. Trahan,91,3.5
179,T180,T180,Stuart Appleby,65,3.4
180,T180,T180,Rich Beem,53,3.4
181,T180,T180,Rocco Mediate,53,3.4
182,T183,T183,Scott Gutschewski,67,3.2
183,T183,T183,Alex Prugh,82,3.2
184,T185,T185,Justin Hicks,60,3.0
185,T185,T185,Daniel Summerhays,75,3.0
